id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,result
22,2,1,0,2,1,1,0,0,0,0,255,255,255,9,909.873,encounter v,R,10,109,0.25,-0.605,0,134.984,400,0,0,1,3,1,L,Pring__,179.6,72,0,0,0,0,0,0,0,0,0,0,0,-0.011,-37.355,0.031,-17.226,-15.38,-46.595,-10.05,-63.984,19.894,-43.638,13.337,-57.686,35.7,-81.8,0,-100.6,-36.327,-85.506,0,0,0,0,0,,0,0,0,0,0
23,2,1,0,2,1,2,0,0,0,0,255,255,255,10,923.6,encounter v,R,15,99,-1.073,1.839,4,0,-400,0,0,1,3,1,L,Pring__,179.6,72,0,0,0,0,0,0,0,0,0,0,0,-0.035,-37.216,-0.097,-17.351,-17.798,-47.674,-9.8,-64.543,21.416,-44.802,14.08,-59.56,35.7,-81.8,0,-100.6,-36.235,-85.623,0,0,0,0,0,,0,0,0,0,0
24,2,1,0,2,0,0,1,0,0,0,255,255,255,11,981.631,encounter v,R,13,106,1.471,0.886,2,-176.622,400,0,0,1,4,5,L,CAT tourniquet,160,90,982.651,8,80,15,20,29,-10.029,-43.415,0.943,0.122,0.007,-0.092,-37.22,0.007,-17.267,-16.534,-47.317,-14.156,-63.569,18.293,-44.403,9.224,-44.333,35.702,-81.802,0,-100.6,-36.373,-85.798,983.084,2.999,-23.36,985.462,5,NABIMan,8.401,-31.331,1,0,2
25,2,1,0,2,0,0,1,1,0,0,5,255,255,12,1038.683,encounter v,R,13,113,-0.678,-0.444,2,-167.376,400,0,0,0,5,4,L,눈꽃,190,90,1039.67,212,219,10,152,129,13.641,39.152,0.725,0.126,-0.013,-0.221,-37.015,0.002,-17.337,-19.355,-44.112,-14.833,-64.221,19.645,-46.062,12.955,-58.485,35.7,-81.8,0,-100.604,-36.486,-85.881,1041.25,-36.173,-63.384,1045.795,8,CVPileMaki,-57.059,-81.743,1,16,2
26,2,1,0,2,0,0,2,1,0,0,4,255,255,13,1083.949,encounter v,R,10,117,-1.134,-0.084,0,0,400,-0.589,-17.796,0,6,0,L,_Chun,190,90,0,0,0,0,0,0,0,0,0,0,0,0.057,-37.308,0.024,-17.284,-18.997,-43.399,-13.414,-62.973,19.94,-44.315,11.406,-58.933,35.7,-81.8,0,-100.608,-41.4,-87.615,0,0,0,0,0,,0,0,0,0,0
27,2,1,0,2,0,1,2,1,0,0,4,255,255,14,1100.147,encounter v,R,0,140,-0.031,-0.278,2,65.569,-95.008,0,0,1,6,0,L,_Chun,190,90,1101.079,134,113,0,131,103,111.598,63.765,0.051,0.125,-0.09,-0.33,-36.947,0.044,-17.316,-17.941,-45.814,-14.359,-62.744,19.284,-45.418,11.133,-59.547,35.7,-81.8,0,-100.6,-45.814,-86.681,1106.995,60.928,24.009,0,0,,0,0,0,0,3
28,2,1,0,2,0,2,2,1,0,0,4,255,255,15,1119.942,encounter v,R,2,106,-0.806,0.621,2,-284.075,-350.665,0,0,1,6,0,L,_Chun,190,87,1120.962,194,181,30,146,86,4.69,41.187,0.974,0.169,-0.127,-0.187,-36.901,0.045,-17.233,-18.963,-43.976,-16.557,-61.792,20.511,-47.226,12.26,-59.755,35.7,-81.8,0,-100.6,-42.83,-86.715,1121.873,-15.071,-37.882,1125.539,8,CVPileMaki,-47.632,-75.693,1,0,2
29,2,1,0,2,0,0,2,1,1,0,255,4,255,16,1203.115,encounter v,R,0,130,0.066,1.779,2,17.092,-200,0,0,1,0,2,L,Fresh825,172.9,90,1204.193,111,118,0,130,64,44.055,-28.522,-0.702,0.021,-0.071,-0.101,-37.18,0.044,-17.458,-17.916,-46.744,-14.968,-62.046,19.929,-46.387,12.807,-56.451,35.7,-81.8,0,-100.6,-41.33,-85.979,0,0,0,1208.884,5,NABIMan,21.314,-56.845,0,0,1
30,2,0,0,2,0,0,0,0,0,0,255,255,255,12,1243.152,_Chun,L,0,139,-1.876,0.323,2,-192.815,12.852,0,0,1,5,1,R,소솨소솨,190,45,1243.896,111,153,16,133,64,-63.148,65.231,1,-0.086,-0.234,0.127,-36.92,0.048,-16.879,-23.244,-47.694,-13.812,-63.272,16.328,-45.811,12.538,-65.332,35.7,-81.8,-0.745,-112.354,-35.7,-81.8,1243.939,-1.579,-19.965,0,0,,0,0,0,0,3
31,2,0,0,2,0,1,0,0,0,0,255,255,255,13,1258.512,_Chun,L,6,117,0.131,0.49,2,-441.758,0,0,0,1,5,1,R,소솨소솨,190,45,1259.565,142,202,54,144,109,39.035,-3.422,0.771,-0.086,-0.339,0.206,-37.071,0.03,-16.891,-24.808,-49.169,-14.378,-62.526,14.988,-45.958,12.949,-65.036,35.7,-81.8,0.079,-106.858,-35.7,-81.8,1265.495,5.06,-108.189,1265.584,7,ke ro,4.97,-106.659,0,0,1
