id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,bOutSec,r1OutSec,r2OutSec,r3OutSec,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PGetSec,CGetSec,1BGetSec,2BGetSec,3BGetSec,SSGetSec,LFGetSec,CFGetSec,RFGetSec,PThrSec,CThrSec,1BThrSec,2BThrSec,3BThrSec,SSThrSec,LFThrSec,CFThrSec,RFThrSec,result,cPlr,sb2Sec,sb3Sec,sbhSec,ass
29,2,0,0,1,0,0,1,0,0,0,255,255,255,12,1064.971,"うよすま",R,15,55,90,0.542,0.005,0.352,1.104,0.225,1.054,-36.785,37.39,0,100,0,2,0,0,-400,15.401,0,0,1,6,5,L,"Kr_Luna",169.6,92,0.498,3,35,W,Y,1065.954,136,116,88,92,53,140,77,9.321,-46.911,0.156,0.897,-20.713,1,0,0.099,17.844,-594.622,78.143,-0.112,-37.963,0,"인생최패망자",0.025,-17.563,0,"Pring__",-21.644,-47.966,0,"하랑님_",-13.716,-64.454,0,"하루（Haru）",23.431,-53.178,0,"CoalCat",12.62,-63.239,0,"펜케이크",50.77,-87.767,0,"_송글_",5.215,-109.593,0,"Megarafa",-35.53,-100.296,0,1066.59,21.243,-38.462,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.03,,,,,,,,,,,,,,,,,,3,"",,,,0
30,2,0,0,1,0,1,1,0,0,0,255,255,255,13,1081.658,"うよすま",R,3,69,99,0.693,1.103,0.575,1.515,1.092,2.254,-36.785,60.236,9,91,0,2,0,-371.092,0,-11.246,0,0,1,6,5,L,"Kr_Luna",169.6,92,0.498,3,35,W,Y,1082.617,208,122,96,70,39,145,92,40.543,3.903,0.098,1.216,-19.992,-0.36,0,0.082,341.112,472.844,-141.638,-0.319,-37.661,0,"인생최패망자",0.061,-17.57,0,"Pring__",-21.852,-47.234,0,"하랑님_",-15.601,-63.354,0,"하루（Haru）",20.549,-46.514,0,"CoalCat",13.662,-62.694,75,"펜케이크",58.017,-88.901,0,"_송글_",3.946,-106.491,0,"Megarafa",-36.573,-98.163,110,1087.283,-11.694,-89.671,1088.897,8,-13.479,1.16,-95.846,1,0,,1088.401,,,,,,,,,,,,,,,,,,,,,,,,,1095.27,,,,,1091.23,,,1088.897,,,,,,1094.03,,,1089.657,2,"Megarafa",,,,80
31,2,0,0,1,0,0,1,1,0,0,15,255,255,14,1110.298,"うよすま",R,49,52,95,0.741,-1.759,0.385,0.915,0.449,0.77,-36.785,45.064,0,61,39,1,0,-60.309,132.541,21.181,0,0,0,7,0,L,"Ainy4／あいにゃ",189.3,85,0.51,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311,-38.479,0,"인생최패망자",-0.039,-17.369,0,"Pring__",-18.019,-42.154,0,"하랑님_",-13.765,-63.385,0,"하루（Haru）",21.597,-47.086,0,"CoalCat",11.819,-62.348,0,"펜케이크",58.075,-95.208,0,"_송글_",-1.597,-104.641,0,"Megarafa",-37.889,-97.79,0,0,0,0,0,0,0,0,0,0,0,1111.07,,,,,,,,,,,1111.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
32,2,0,0,1,1,0,1,1,0,0,15,255,255,15,1125.713,"うよすま",R,34,69,108,0.467,0.893,0.268,1.489,0.064,2.15,-36.785,37.23,0,100,0,2,0,67.422,-36.917,5.216,0,0,1,7,0,L,"Ainy4／あいにゃ",189.3,85,0.51,3,34,W,Y,1126.878,255,93,66,84,32,141,84,23.921,-61.846,0.126,1.397,-21.136,1,0,0.536,-101.558,-591.207,-12.648,-0.367,-37.965,0,"인생최패망자",0.03,-17.599,0,"Pring__",-17.669,-42.805,0,"하랑님_",-13.073,-64.311,0,"하루（Haru）",21.659,-47.085,0,"CoalCat",11.96,-62.248,0,"펜케이크",53.484,-87.972,0,"_송글_",-0.874,-105.235,0,"Megarafa",-38.277,-97.82,0,1128.363,41.543,-39.153,0,0,0,0,0,0,0,,,,,,,,,,,,1128.353,,,,,,,,,,,,,,,1131.697,,,,,,,,,,,,,,,,,,3,"",,,,0
33,2,0,0,1,1,1,1,1,0,0,15,255,255,16,1150.618,"うよすま",R,6,50,86,1.087,-1.049,0.178,0.994,-0.29,1.005,-36.785,29.721,0,100,0,2,0,298.846,0,-9.469,0,0,1,7,0,L,"Ainy4／あいにゃ",189.3,85,0.51,3,34,W,Y,1151.955,255,144,83,76,0,145,86,-1.214,-61.764,0.183,0.667,-20.939,1,0,0.582,-278.077,-503.039,-172.118,-0.213,-38.039,0,"인생최패망자",0.01,-17.743,0,"Pring__",-16.51,-43.215,0,"하랑님_",-12.766,-62.871,0,"하루（Haru）",21.229,-46.587,0,"CoalCat",13.43,-61.962,0,"펜케이크",59.319,-88.629,0,"_송글_",7.546,-105.376,0,"Megarafa",-33.251,-99.827,0,1151.537,9.324,-25.666,0,0,0,0,0,0,0,,,,,,,,,,,,1152.804,,,,,,,,,,,,,,,1155.683,,,,,,,,,,,,,,,,,,3,"",,,,0
34,2,0,0,1,1,2,1,1,0,0,15,255,255,17,1169.847,"うよすま",R,3,71,110,-0.821,1.219,0.423,1.439,0.581,2.398,-36.785,39.498,0,100,0,1,0,-500,0,-22.87,0,0,0,7,0,L,"Ainy4／あいにゃ",189.3,85,0.51,0,62,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.402,-38.448,0,"인생최패망자",-0.041,-17.498,0,"Pring__",-19.344,-40.841,0,"하랑님_",-9.688,-62.108,0,"하루（Haru）",20.826,-46.582,0,"CoalCat",14.448,-61.77,0,"펜케이크",55.574,-82.651,0,"_송글_",4.779,-102.989,0,"Megarafa",-33.253,-99.864,0,0,0,0,0,0,0,0,0,0,0,1170.457,,,,,,,,,,,1170.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
35,2,0,0,1,2,2,1,1,0,0,15,255,255,18,1187.79,"うよすま",R,6,46,81,2.904,-0.481,0.318,1.077,0.262,1.363,-36.785,29.829,0,100,0,1,0,368.182,0,-15.656,0,0,0,7,0,L,"Ainy4／あいにゃ",189.3,85,0.51,0,62,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.398,-38.345,0,"인생최패망자",-0.057,-17.451,0,"Pring__",-19.849,-40.64,0,"하랑님_",-10.732,-62.625,0,"하루（Haru）",19.243,-42.539,0,"CoalCat",14.024,-61.4,0,"펜케이크",56.608,-83.827,0,"_송글_",4.569,-102.996,0,"Megarafa",-34.325,-100.893,0,0,0,0,0,0,0,0,0,0,0,1188.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
36,2,0,0,1,3,2,1,1,0,0,15,255,255,19,1202.205,"うよすま",R,42,43,89,-0.199,-0.788,0.355,1.06,0.326,1.298,-36.785,31.868,0,100,0,2,0,-172.581,75.947,-2.413,0,0,1,7,0,L,"Ainy4／あいにゃ",189.3,85,0.51,3,62,W,Y,1203.554,198,129,68,35,0,137,129,-30,26.321,-0.055,0.679,-20.023,0.59,0,0.553,-432.872,413.625,-39.194,-0.278,-38.333,0,"인생최패망자",0.01,-17.67,0,"Pring__",-17.607,-42.334,0,"하랑님_",-12.459,-61.602,0,"하루（Haru）",20.074,-45.691,0,"CoalCat",14.033,-61.38,85,"펜케이크",56.632,-83.854,0,"_송글_",2.686,-100.873,0,"Megarafa",-33.338,-101.013,104,1202.723,-0.585,-21.091,1206.723,8,-34.472,0.655,-91.658,1,0,,1208.962,,,,1207.885,,,,,,1202.567,,,,,,,,,,,,,,,1212.523,,,,,1209.097,,,1206.443,,,,,,1211.377,,,1207.19,2,"kneesohime",1207.885,,,80
37,2,0,0,1,0,0,1,1,1,0,10,15,255,20,1231.233,"うよすま",R,3,65,97,-0.83,0.191,0.359,1.273,0.239,1.757,-36.785,26.547,0,100,0,0,0,-334.399,0,-25.875,0,0,1,8,7,R,"ByeolBam",175.4,90,0.5,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.337,-38.178,0,"인생최패망자",0.036,-17.417,0,"Pring__",-19.202,-40.134,0,"하랑님_",-17.523,-61.013,0,"하루（Haru）",19.526,-44.006,0,"CoalCat",7.652,-61.596,0,"펜케이크",50.142,-92.138,0,"_송글_",-8.764,-104.166,0,"Megarafa",-45.631,-93.264,0,0,0,0,0,0,0,0,0,0,0,1231.857,,,,,,,,,,,,1231.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",1233.729,,,0
38,2,0,0,1,0,1,1,1,1,0,10,15,255,21,1249.908,"うよすま",R,6,45,80,3.128,-1.286,0.428,0.954,0.357,0.917,-36.785,35.587,0,100,0,2,0,363.636,0,-2.977,0,0,1,8,7,R,"ByeolBam",175.4,90,0.5,3,34,W,Y,1251.117,199,130,80,57,49,145,127,31.112,47.089,0.527,0.625,-21.391,0.4,0,0.329,-154.581,-519.992,-256.346,-0.268,-38.193,0,"인생최패망자",-0.009,-17.742,0,"Pring__",-17.117,-42.287,0,"하랑님_",-17.458,-61.026,0,"하루（Haru）",20.399,-45.09,0,"CoalCat",5.34,-61.463,0,"펜케이크",48.864,-90.601,0,"_송글_",-3.465,-105.052,0,"Megarafa",-42.555,-92.752,0,1257.257,-73.697,-118.162,0,0,0,0,0,0,0,,1257.08,1261.504,1266.743,1271.959,1257.509,1262.826,1268.352,1255.409,1260.235,,1250.242,,,,,,,,,,,,,,,1273.883,,,,,,,,,,,,,,,,,,4,"",1257.509,1255.409,1260.235,0
39,2,0,0,4,0,0,1,0,0,0,255,255,255,22,1287.23,"うよすま",R,3,76,104,0.733,0.13,0.444,1.282,0.419,1.605,-36.785,38.664,30,70,0,2,0,-431.618,0,-30.236,0,0,0,0,1,R,"Yaksok~",190,80,0.328,3,61,W,Y,1288.196,188,147,73,90,56,145,87,-15.004,59.902,-0.165,1.024,-20.833,1,0,0.158,86.241,586.823,-90.563,-0.356,-37.735,0,"인생최패망자",-0.018,-17.568,0,"Pring__",-20.486,-45.66,0,"하랑님_",-17.215,-62.112,0,"하루（Haru）",18.741,-48.975,0,"CoalCat",8.215,-63.087,0,"펜케이크",49.919,-90.635,0,"_송글_",-12.469,-111.114,0,"Megarafa",-45.337,-92.428,0,1287.51,-5.531,-23.869,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.51,,,,,,,,,,,,,,,,,,3,"",,,,0
40,2,0,0,4,0,1,1,0,0,0,255,255,255,23,1304.787,"うよすま",R,3,77,103,-2.868,0.202,0.184,1.225,-0.286,1.775,-36.785,25.827,9,91,0,1,0,-468.182,0,-49.136,0,0,0,0,1,R,"Yaksok~",190,80,0.328,0,61,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.349,-38.315,0,"인생최패망자",0.047,-17.412,0,"Pring__",-20.426,-45.496,0,"하랑님_",-17.23,-62.471,0,"하루（Haru）",18.668,-48.275,0,"CoalCat",7.202,-62.779,0,"펜케이크",49.62,-90.795,0,"_송글_",-7.287,-105.997,0,"Megarafa",-46.048,-91.45,0,0,0,0,0,0,0,0,0,0,0,1305.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
41,2,0,0,4,1,1,1,0,0,0,255,255,255,24,1319.428,"うよすま",R,1,60,101,-0.499,-2.463,0.56,1.498,1.275,2.141,-36.785,56.004,0,100,0,2,0,-5.232,1.941,0.508,0,0,0,0,1,R,"Yaksok~",190,80,0.328,3,62,W,Y,1320.409,255,112,98,104,59,145,111,26.967,-24.242,0.731,1.365,-20.851,0.07,0,0.195,286.102,233.788,472.746,-0.225,-37.742,0,"인생최패망자",0.047,-17.579,0,"Pring__",-20.334,-45.418,0,"하랑님_",-17.283,-62.524,85,"하루（Haru）",18.679,-48.278,76,"CoalCat",7.334,-62.737,0,"펜케이크",49.742,-90.779,103,"_송글_",-7.422,-106.036,0,"Megarafa",-45.354,-90.603,0,1324.67,35.626,-113.566,1327.643,6,34.665,0.058,-119.785,1,0,,1326.609,1331.179,1336.237,,,,,,,,,,,,,,,,,,,,,,,1344.483,,,1333.39,1335.683,,1327.643,,,,,,1334.057,1343.417,,1330.817,,,2,"펜케이크",1331.179,1336.237,,138
42,2,0,0,4,0,0,1,0,0,1,255,255,11,25,1358.041,"うよすま",R,33,71,123,5.032,-0.025,0.544,1.309,1.959,1.584,-36.785,67.572,0,100,0,1,0,132.395,-17.917,1.535,0,0,0,1,8,R,"kneesohime",190,85,0.497,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.339,-37.494,0,"인생최패망자",0.102,-17.358,0,"Pring__",-20.956,-46.406,0,"하랑님_",-17.025,-61.943,0,"하루（Haru）",17.761,-46.078,0,"CoalCat",8.306,-62.292,0,"펜케이크",48.382,-93.595,0,"_송글_",-1.831,-111.293,0,"Megarafa",-51.232,-96.423,0,0,0,0,0,0,0,0,0,0,0,1358.523,,,,,,,,,,,,,1358.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,1360.655,,0
43,2,0,0,4,1,0,1,0,0,1,255,255,11,26,1373.155,"うよすま",R,3,75,113,-2.296,-0.587,0.25,1.102,-0.1,1.268,-36.785,33.139,0,100,0,2,0,-500,0,-44.567,0,0,1,1,8,R,"kneesohime",190,85,0.497,3,34,W,Y,1374.291,255,140,95,115,54,145,102,25.016,29.052,-0.361,0.831,-21.011,0.96,0,0.203,213.22,426.688,363.971,-0.278,-37.952,0,"인생최패망자",-0.114,-17.601,113,"Pring__",-21.148,-46.296,120,"하랑님_",-16.363,-62.079,0,"하루（Haru）",16.917,-47.426,0,"CoalCat",8.011,-62.157,0,"펜케이크",47.012,-94.062,0,"_송글_",-1.973,-111.295,0,"Megarafa",-51.269,-96.723,110,1377.83,-50.378,-90.897,1378.377,8,-48.523,1.884,-88.699,0,0,1383.99,,,,,,,,,,1384.492,,,1379.346,,,,,,,,,,,,,1388.897,1383.99,1382.297,,,,,,1378.377,,1388.003,1382.843,,,,,,1380.537,1,"Megarafa",,1376.951,1384.492,52
44,2,0,0,5,0,0,2,0,0,0,255,255,255,27,1406.518,"うよすま",R,3,79,105,-2.546,-0.078,0.257,1.235,-0.13,1.594,-36.785,30.186,17,83,0,4,0,-477.273,0,-42.551,0,0,1,2,4,R,"_이누_",190,89.841,0.451,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41,-38.32,0,"인생최패망자",0.016,-17.513,0,"Pring__",-20.967,-46.315,0,"하랑님_",-17.564,-61.68,0,"하루（Haru）",19.053,-49.342,0,"CoalCat",7.556,-63.136,0,"펜케이크",44.892,-95.026,0,"_송글_",-5.94,-107.945,0,"Megarafa",-45.712,-92.221,0,0,0,0,0,0,0,0,0,0,0,1407.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
45,2,0,0,5,0,1,2,0,0,0,255,255,255,28,1421.109,"うよすま",R,3,73,101,-3.15,0.585,0.132,1.4,-0.38,2.012,-36.785,19.345,0,100,0,4,0,-459.091,0,-46.155,0,0,1,2,4,R,"_이누_",190,89.841,0.451,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.356,-38.337,0,"인생최패망자",-0.005,-17.515,0,"Pring__",-20.993,-46.29,0,"하랑님_",-17.676,-61.757,0,"하루（Haru）",19.886,-47.372,0,"CoalCat",7.656,-63.186,0,"펜케이크",45.582,-94.508,0,"_송글_",-4.401,-104.793,0,"Megarafa",-44.615,-90.117,0,0,0,0,0,0,0,0,0,0,0,1421.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
46,2,0,0,5,0,2,2,0,0,0,255,255,255,29,1437.372,"うよすま",R,33,81,131,1.455,0.761,0.349,1.369,0.421,2.081,-36.785,34.357,0,100,0,0,0,133.718,-20.638,1.057,0,0,1,2,4,R,"_이누_",190,89.841,0.451,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.122,-38.052,0,"인생최패망자",-0.002,-17.545,0,"Pring__",-20.923,-46.238,0,"하랑님_",-17.04,-62.174,0,"하루（Haru）",17.908,-50.048,0,"CoalCat",7.517,-62.893,0,"펜케이크",45.6,-94.511,0,"_송글_",-8.371,-105.931,0,"Megarafa",-44.525,-90.555,0,0,0,0,0,0,0,0,0,0,0,1437.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
47,3,1,0,5,0,0,0,0,0,0,255,255,255,16,1481.099,"Ainy4／あいにゃ",R,29,86,139,-0.195,-1.368,0.367,1.512,0.159,0.595,-36.897,31.209,52,48,0,1,0,-211.656,-200,21.815,0,0,0,7,6,L,"펜케이크",180.6,95.157,0.45,0,35,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,-37.593,0,"Yaksok~",0.057,-17.536,0,"encounter v",-19.478,-44.851,0,"_Gosomi",-10.983,-63.064,0,"_이누_",22.986,-49.024,0,"Kr_Luna",15.182,-62.597,0,"MODECO",48.674,-97.622,0,"ByeolBam",-0.074,-107.686,0,"kneesohime",-40.318,-91.483,0,0,0,0,0,0,0,0,0,0,0,1481.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
48,3,1,0,5,1,0,0,0,0,0,255,255,255,17,1495.338,"Ainy4／あいにゃ",R,14,83,107,1.061,-0.373,0.104,1.834,-0.306,1.855,-36.897,19.564,93,7,0,2,0,379.786,312.348,25.077,0,0,1,7,6,L,"펜케이크",180.6,95.157,0.45,3,35,W,Y,1496.504,252,72,70,86,54,145,83,1.426,2.446,0.149,0.983,-21.492,1,0,0.808,-69.804,42.719,-594.393,-0.098,-37.604,104,"Yaksok~",-0.038,-17.642,0,"encounter v",-19.292,-44.658,86,"_Gosomi",-10.678,-63.085,0,"_이누_",22.953,-48.406,0,"Kr_Luna",14.849,-62.736,0,"MODECO",48.204,-97.193,0,"ByeolBam",0.11,-107.156,0,"kneesohime",-42.327,-94.688,0,1496.323,-0.57,-37.402,1496.643,0,-0.511,0.416,-36.274,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.563,,1498.79,,,,,,,1497.777,,1500.337,,,,,,,2,"Ainy4／あいにゃ",,,,136
49,3,1,0,5,0,0,1,0,0,0,255,255,255,18,1521.37,"Ainy4／あいにゃ",R,14,82,107,0.933,-0.634,0.121,1.729,-0.254,1.617,-36.897,16.858,91,9,0,0,0,379.786,312.348,16.349,0,0,1,8,9,L,"Sabo_10",185.3,87.575,0.449,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069,-38.366,0,"Yaksok~",-0.115,-17.513,0,"encounter v",-19.676,-45.671,0,"_Gosomi",-10.712,-62.348,0,"_이누_",22.639,-47.992,0,"Kr_Luna",14.275,-62.729,0,"MODECO",54.561,-101.247,0,"ByeolBam",1.1,-108.572,0,"kneesohime",-42.972,-105.12,0,0,0,0,0,0,0,0,0,0,0,1521.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
50,3,1,0,5,0,1,1,0,0,0,255,255,255,19,1537.292,"Ainy4／あいにゃ",R,29,81,131,-0.882,1.45,0.201,1.938,-0.007,2.293,-36.897,29.428,90,10,0,4,0,-250,-200,18.597,0,0,1,8,9,L,"Sabo_10",185.3,87.575,0.449,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,-37.71,0,"Yaksok~",-0.147,-17.516,0,"encounter v",-19.631,-45.637,0,"_Gosomi",-10.732,-62.36,0,"_이누_",22.824,-47.839,0,"Kr_Luna",14.433,-62.754,0,"MODECO",54.341,-101.686,0,"ByeolBam",0.99,-108.319,0,"kneesohime",-42.972,-105.143,0,0,0,0,0,0,0,0,0,0,0,1537.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
51,3,1,0,5,0,2,1,0,0,0,255,255,255,20,1553.503,"Ainy4／あいにゃ",R,14,83,107,1.624,-0.363,0.185,1.829,-0.055,1.84,-36.897,18.014,96,4,0,4,0,379.786,312.348,20.931,0,0,1,8,9,L,"Sabo_10",185.3,87.575,0.449,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136,-37.976,0,"Yaksok~",-0.088,-17.544,0,"encounter v",-19.542,-45.551,0,"_Gosomi",-8.844,-62.457,0,"_이누_",22.031,-48.003,0,"Kr_Luna",14.384,-62.725,0,"MODECO",54.436,-101.796,0,"ByeolBam",0.984,-108.336,0,"kneesohime",-42.924,-105.093,0,0,0,0,0,0,0,0,0,0,0,1553.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
52,3,1,0,5,0,0,2,0,0,0,255,255,255,21,1576.105,"Ainy4／あいにゃ",R,14,68,96,0.962,1.271,0.095,2.247,-0.384,2.907,-36.897,45.923,84,16,0,1,0,340.743,312.348,-24.318,0,0,0,0,7,R,"_송글_",174.9,91.844,0.315,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08,-38.433,0,"Yaksok~",-0.062,-17.478,0,"encounter v",-19.789,-45.105,0,"_Gosomi",-12.422,-60.908,0,"_이누_",19.468,-50.135,0,"Kr_Luna",11.345,-64.964,0,"MODECO",43.624,-96.746,0,"ByeolBam",-1.609,-108.337,0,"kneesohime",-42.94,-105.149,0,0,0,0,0,0,0,0,0,0,0,1576.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
53,3,1,0,5,1,0,2,0,0,0,255,255,255,22,1590.22,"Ainy4／あいにゃ",R,29,78,128,1.089,1.929,0.376,1.986,0.805,2.499,-36.897,35.827,95,5,0,1,0,-217.482,-196.821,0.218,0,0,0,0,7,R,"_송글_",174.9,91.844,0.315,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,-38.308,0,"Yaksok~",-0.138,-17.465,0,"encounter v",-19.773,-45.078,0,"_Gosomi",-12.547,-60.842,0,"_이누_",20.339,-48.567,0,"Kr_Luna",11.401,-64.987,0,"MODECO",39.308,-96.501,0,"ByeolBam",-1.526,-108.362,0,"kneesohime",-44.701,-104.257,0,0,0,0,0,0,0,0,0,0,0,1590.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
54,3,1,0,5,2,0,2,0,0,0,255,255,255,23,1603.884,"Ainy4／あいにゃ",R,3,82,107,-1.022,-0.647,0.365,1.57,0.503,1.244,-36.897,19.484,47,53,0,0,0,-486.364,0,-48.38,0,0,1,0,7,R,"_송글_",174.9,91.844,0.315,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196,-38.109,0,"Yaksok~",-0.067,-17.627,0,"encounter v",-19.755,-45.083,0,"_Gosomi",-12.847,-58.839,0,"_이누_",20.5,-48.577,0,"Kr_Luna",11.386,-64.98,0,"MODECO",41.141,-98.474,0,"ByeolBam",-1.566,-108.373,0,"kneesohime",-50.447,-98.221,0,0,0,0,0,0,0,0,0,0,0,1604.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
55,3,1,0,5,2,1,2,0,0,0,255,255,255,24,1618.879,"Ainy4／あいにゃ",R,14,86,110,0.413,-1.499,0.034,1.542,-0.524,1.177,-36.897,2.508,65,35,0,2,0,390.434,312.348,56.118,0,0,1,0,7,R,"_송글_",174.9,91.844,0.315,3,34,W,Y,1619.959,133,44,64,57,42,137,86,-56.367,-1.319,0.097,0.408,-20.147,-0.51,0,0.255,-563.956,-163.493,123.383,-0.125,-37.468,119,"Yaksok~",-0.119,-17.654,0,"encounter v",-19.649,-44.988,85,"_Gosomi",-12.6,-60.082,0,"_이누_",20.469,-48.621,0,"Kr_Luna",11.398,-64.981,0,"MODECO",41.157,-98.57,0,"ByeolBam",-1.664,-108.346,0,"kneesohime",-51.567,-99.944,0,1618.963,0.103,-20.379,1620.63,0,0.471,3.74,-35.632,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.63,,1622.323,,,,,,,1621.39,,1623.803,,,,,,,2,"Ainy4／あいにゃ",,,,136
56,3,0,0,5,0,0,0,0,0,0,255,255,255,30,1658.015,"うよすま",R,33,74,125,5.018,-0.009,0.609,1.3,1.986,1.6,-36.785,67.842,0,100,0,1,0,113.524,-13.468,0.327,0,0,0,3,2,L,"encounter v",190,86.037,0.42,0,34,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164,-38.351,0,"인생최패망자",0.034,-17.521,0,"Pring__",-21.97,-47.499,0,"하랑님_",-15.261,-63.244,0,"하루（Haru）",20.429,-45.805,0,"CoalCat",12.112,-62.974,0,"펜케이크",50.22,-85.746,0,"_송글_",0.392,-112.579,0,"Megarafa",-37.013,-89.59,0,0,0,0,0,0,0,0,0,0,0,1658.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
57,3,0,0,5,1,0,0,0,0,0,255,255,255,31,1673.758,"うよすま",R,33,79,129,2.817,-0.482,0.49,1.216,0.992,1.293,-36.785,51.445,0,100,0,2,0,143.209,-26.624,0.659,0,0,1,3,2,L,"encounter v",190,86.037,0.42,3,34,W,Y,1674.687,255,180,78,56,28,143,86,21.923,-59.765,0.522,0.834,-20.381,1,0,0.386,-52.659,-413.513,431.548,-0.025,-37.856,0,"인생최패망자",0.086,-17.747,0,"Pring__",-21.989,-47.531,0,"하랑님_",-15.617,-63.571,0,"하루（Haru）",19.907,-46.282,0,"CoalCat",12.242,-62.56,0,"펜케이크",52.122,-87.306,0,"_송글_",0.847,-112.536,0,"Megarafa",-33.334,-96.13,0,1676.67,41.257,-43.195,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.617,,,,,,,,,,,,,,,,,,3,"",,,,0
