id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,epPreHPos,epDelta,epEvidenceType,epEvidenceValue,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,phValid,phSource,phNormalSource,phFlags,phDt,phRenderAge,phRenderSampleDt,phRenderLagDist,phRawHPos,phHPosAdj,phSeparationR,phReprojectConfidence,phSweepSteps,phSweepT,phSweepFail,phSweepGapR,phBallVX,phBallVY,phBallVZ,phOriginV,phPointVX,phPointVY,phPointVZ,phPointVSource,phProxyPSpd,phRenderPSpd,phPVDeltaDeg,phPVSpeedRatio,phNX,phNY,phNZ,phNDeltaDeg,phPreGuardH,phApproachH,phPostGuardH,phGuardDelta,phFinalDirX,phFinalDirY,phFinalDirZ,phFinalFieldH,phProxyMoveDist,phRenderMoveDist,phRenderLagAlongSwing,phReprojectMoveR,phProxyMoveRotDeg,phRenderMoveRotDeg,phRenderLagRotDeg,phConfidenceLimit,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,infieldFly,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
160,,8,0,2,3,0,1,2,0,0,0,255,255,255,70,4110.024,"まととまと",R,1,23,79,-0.311,-1.216,0.185,0.812,-0.618,1.032,-36.392,22.425,0,0,100,4,"",-1.844,-0.821,1.085,0,0,2,"=","=","=","=","=","=","=","","",2,R,"SUGUN",190,82,0.5,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.211,-36.855,-0.065,-17.646,-21.512,-47.933,-16.798,-61.305,22.027,-47.207,15.467,-63.218,45.636,-96.379,0,-109.84,-40.801,-90.551,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4114.815,-0.213,-37.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
161,,8,0,2,3,0,2,2,0,0,0,255,255,255,71,4125.343,"まととまと",R,33,74,125,2.626,-1.583,0.592,0.662,0.966,0.698,-36.392,56.402,0,4,96,2,"",104.723,51.157,7.528,0,0,2,"=","=","=","=","=","=","=","","",2,R,"SUGUN",190,82,0.5,5,32,W,Y,1,4126.341,194,74,87,24,4,,138,92,56.809,-3.211,0.485,0.427,-20.616,-0.57,-0.565,0,0,0,0,0.409,210.909,264.191,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4127.046,-0.188,-74.706,4127.433,3,-0.069,3.614,-73.006,0,0,,4131.93,,,,,,,,,,,,,4132.581,2,,452,0,,,,,,,,,,,,,,,,,,,0.247,-37.437,-0.064,-17.624,-21.599,-48.367,-16.83,-61.29,22.115,-47.026,14.444,-63.207,42.367,-99.089,0,-109.84,-40.801,-90.551,-0.413,-36.804,,"아침땅_",-0.049,-17.64,,"べるちゃそ",-21.297,-47.962,,"schmoneymikey",-16.832,-61.287,,"pododang",22.11,-47.014,,"CVPileMaki",13.909,-63.163,,"하루（Haru）",42.226,-99.812,,"AI",0,-109.84,,"AI",-40.801,-90.551,,,,,,,,,,,4132.592,-0.172,-73.597,,,,4132.651,-0.061,-73.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,"schmoneymikey",,,,66,""
162,SIDE,8,0,2,3,0,0,2,0,0,0,255,255,255,,4136.195,,,,,,,,,,,,,,,,,,,,,,,,3,"=","=","=","=","=","=","=","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
163,,9,1,2,3,0,0,0,0,0,0,255,255,255,73,4187.793,"TaeGeuk_",R,32,83,135,-0.528,0.776,0.401,1.153,-0.534,2.15,-36.812,14.285,3,49,48,2,"",205.283,29.942,32.53,0,0,6,"pododang","schmoneymikey","べるちゃそ","まととまと","아침땅_","하루（Haru）","CVPileMaki","","",5,R,"CVPileMaki",190,94.088,0.399,3,32,W,Y,1,4188.925,172,119,140,96,54,,145,103,14.419,25.453,-0.442,1.35,-19.503,-0.2,-0.197,0,0,0,0,0.363,49.327,253.014,21.887,1,3,0,121467,0.014,0.009,0.019,0,-0.197,-0.2,5.905,0,48,0.469,2,3.16,-0.424,-0.641,35.051,14.419,16.304,14.149,-66.181,1,69.612,50.772,0.02,0.729,0.814,-0.145,0.562,0,114.624,-5.854,26.146,88.478,-0.416,0.249,-0.874,26.146,0.523,0.523,0,7.551,84.218,84.218,0,1,4186.752,-34.907,-84.036,4187.033,8,-33.966,0.769,-82.443,0,0,,,,,,,,,,,,,,,4192.616,6,,456,0,,,,,,,,,,,,,,,,,,,0.23,-37.796,-0.079,-16.66,-20.204,-46.107,-11.754,-61.402,19.691,-49.21,12.785,-62.071,31.831,-99.966,0,-109.84,-40.8,-90.55,-0.155,-37.507,,"Po_cari",-0.121,-16.753,,"SUGUN",-19.778,-46.409,,"CoalCat",-11.64,-61.444,,"aura_5599",19.501,-49.051,,"Yes_Man_",12.501,-62.341,86,"Kr_Luna",33.271,-102.036,,"AI",0,-109.84,,"AI",-40.801,-90.551,,4198.809,0.155,-38.801,,,,,,,,,,,,,4196.487,-0.603,-59.838,,,,,,,,,,,,,,,,,,,,,,,,,4197.735,0.503,-57.829,,,,,,,,,,"",1,0,0,"AI",,,,65,""
164,,9,1,2,3,0,0,1,0,0,0,255,255,255,74,4216.741,"TaeGeuk_",R,32,76,127,-2.417,1.547,0.241,1.334,-1.278,2.736,-36.812,7.054,0,45,55,1,"",154.243,139.101,56.96,0,0,0,"=","=","=","=","=","=","=","","",4,R,"pododang",190,88.237,0.346,,32,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273,-37.657,-0.051,-16.756,-19.952,-46.052,-12.614,-61.401,19.452,-50.259,9.154,-64.833,33.02,-102.271,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4221.042,-0.135,-37.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
165,,9,1,2,3,1,0,1,0,0,0,255,255,255,75,4235.431,"TaeGeuk_",R,33,71,123,0.093,-0.474,0.47,0.93,-0.215,1.426,-36.812,26.648,0,10,90,2,"",146.578,80.355,14.355,0,0,0,"=","=","=","=","=","=","=","","",4,R,"pododang",190,88.237,0.346,5,32,W,Y,1,4236.486,255,164,93,120,41,,145,101,29.736,-51.837,0.036,0.883,-21.488,0.98,0.978,0,0,0,0,0.541,4.991,111.764,163.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4236.206,63.512,-74.541,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263,-37.722,-0.063,-16.745,-19.408,-45.301,-12.563,-61.434,18.77,-48.257,9.32,-64.853,33.224,-101.92,0,-109.84,-40.8,-90.55,0.227,-37.457,,"Po_cari",-0.16,-16.796,,"SUGUN",-19.876,-46.046,,"CoalCat",-12.535,-61.357,,"aura_5599",18.737,-48.272,,"Yes_Man_",8.908,-64.939,,"Kr_Luna",32.201,-100.542,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
166,,9,1,2,3,1,1,1,0,0,0,255,255,255,76,4257.131,"TaeGeuk_",R,32,82,133,-0.654,0.471,0.378,1.093,-0.64,1.956,-36.812,18.975,3,59,39,2,"",250,27.887,46.366,0,0,0,"=","=","=","=","=","=","=","","",4,R,"pododang",190,88.237,0.346,5,32,W,Y,1,4258.128,174,175,83,84,64,,145,99,25.039,-47.324,-0.116,1.217,-21.218,0.99,0.986,0,0,0,0,0.614,-256.093,54.313,-83.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4257.006,59.7,-78.375,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234,-37.649,-0.083,-16.72,-20.223,-45.431,-11.168,-61.884,19.453,-48.775,8.084,-63.804,41.816,-93.283,0,-109.84,-40.8,-90.55,0.559,-37.539,,"Po_cari",-0.177,-16.74,,"SUGUN",-20.026,-45.626,,"CoalCat",-11.054,-61.802,,"aura_5599",18.771,-47.478,,"Yes_Man_",8.075,-63.776,,"Kr_Luna",41.819,-93.289,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
167,,9,1,2,3,1,2,1,0,0,0,255,255,255,77,4282.307,"TaeGeuk_",R,0,64,103,1.19,-0.721,0.603,0.795,0.518,1.252,-36.812,54.48,7,4,89,2,"",-8.687,32.053,11.399,0,0,0,"=","=","=","=","=","=","=","","",4,R,"pododang",190,88.237,0.346,3,32,W,Y,1,4283.489,176,165,91,79,68,,145,111,-18.165,-72.913,0.487,0.618,-21.616,0.94,0.941,0,0,0,0,0.483,-126.193,-42.001,-391.721,1,3,0,53371,0.014,0,0.031,0,0.941,0.94,2.319,0,42,0.139,2,2.156,-0.633,-1.076,26.395,-23.93,39.261,27.481,-14.214,1,49.987,26.215,9.391,0.524,-0.508,0.349,0.787,0,-71.541,-32.677,-71.541,0,0.908,-0.312,-0.279,-71.541,0.156,0.251,0,5.924,39.741,39.741,0,1,4277.979,2.035,-22.092,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239,-37.804,-0.061,-16.678,-20.375,-45.817,-11.154,-63.714,20.034,-48.042,7.614,-63.977,46.505,-90.934,0,-109.84,-40.8,-90.55,0.354,-37.558,,"Po_cari",-0.123,-16.844,,"SUGUN",-20.103,-46.179,,"CoalCat",-10.999,-63.704,,"aura_5599",19.164,-47.389,,"Yes_Man_",7.464,-64.026,,"Kr_Luna",46.659,-90.633,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
168,,9,1,2,3,1,2,1,0,0,0,255,255,255,78,4300.494,"TaeGeuk_",R,2,81,118,-3.407,2.065,0.344,1.335,-0.797,2.639,-36.812,14.194,4,43,53,4,"",-416.325,-276.9,47.831,0,0,0,"=","=","=","=","=","=","=","","",4,R,"pododang",190,88.237,0.346,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,4303.235,0,,578,0,,,,,,,,,,,,,,,,,,,0.308,-37.644,-0.058,-16.741,-20.069,-45.855,-11.881,-61.573,18.638,-48.124,12.255,-61.999,46.21,-88.414,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
169,,9,1,2,3,0,0,2,0,0,0,255,255,255,79,4323.602,"TaeGeuk_",R,33,72,124,-1.881,-0.092,0.296,1.011,-1.021,1.585,-36.812,17.49,4,5,91,2,"",117.544,11.292,14.012,0,0,1,"=","=","=","=","=","=","=","","",3,L,"schmoneymikey",174.6,80,0.347,3,32,W,Y,1,4324.77,255,138,127,100,47,,145,84,114.674,-1.824,-0.36,0.893,-20.025,-0.85,-0.849,0,0,0,0,0.238,144.927,149.989,-35.76,1,3,0,121467,0.007,0.015,0.022,0.104,-0.849,-0.85,2.807,0,43,0,2,3.009,-1.022,-1.137,32.094,65.326,-21.605,15.401,-82.263,1,86.436,20.528,62.467,0.237,-0.53,-0.771,-0.354,0,180,6.924,0,180,-0.013,0.909,0.417,-180,0.088,0.183,-0.096,5.304,78.113,47.919,78.113,1,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222,-37.602,-0.08,-16.705,-19.814,-45.022,-10.145,-63.269,19.791,-48.115,11.815,-62.021,42.851,-89.779,0,-109.84,-40.8,-90.55,0.274,-37.585,,"Po_cari",-0.177,-16.718,,"SUGUN",-20.295,-46.422,,"CoalCat",-9.973,-62.536,,"aura_5599",19.696,-48.046,,"Yes_Man_",11.61,-61.968,,"Kr_Luna",47.217,-92.455,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
170,,9,1,2,3,0,1,2,0,0,0,255,255,255,80,4344.587,"TaeGeuk_",R,13,66,108,-0.957,-1.254,0.529,0.991,0.061,1.514,-36.812,20.905,2,10,88,2,"",-253.22,400,6.603,0,0,1,"=","=","=","=","=","=","=","","",3,L,"schmoneymikey",174.6,80,0.347,3,47,W,Y,1,4345.803,255,128,152,68,0,,145,111,14.165,64.59,-0.149,0.581,-20.86,0.82,0.817,0,0,0,0,0.308,-266.025,233.161,-25.685,1,5,0,645755,0.007,0,0.022,0,0.817,0.82,6.621,0,25,1,2,1.416,-1.703,-2.593,27.593,14.165,9.698,-38.502,144.133,1,149.502,52.453,122.952,0.351,0.102,-0.243,0.965,0,111.879,-116.481,68.121,43.759,-0.876,0.245,-0.416,68.121,0.313,0.389,0,0.881,177.542,62.456,0,2,4343.433,-69.064,-50.531,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291,-37.983,-0.039,-16.591,-20.2,-46.056,-11.99,-64.223,18.426,-47.988,12.562,-61.416,49.369,-90.444,0,-109.84,-40.8,-90.55,0.195,-37.764,,"Po_cari",-0.14,-16.676,,"SUGUN",-20.291,-46.483,,"CoalCat",-12.004,-64.242,,"aura_5599",20.115,-48.998,,"Yes_Man_",12.321,-61.449,,"Kr_Luna",49.381,-90.449,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
171,,9,1,2,3,0,2,2,0,0,0,255,255,255,81,4366.491,"TaeGeuk_",R,3,84,124,-1.589,0.343,0.516,1.078,-0.001,1.823,-36.812,24.269,4,5,92,2,"",-433.159,0,18.138,0,0,1,"=","=","=","=","=","=","=","","",3,L,"schmoneymikey",174.6,80,0.347,3,47,W,Y,1,4367.637,255,134,66,105,51,,140,81,42.654,-4.469,-0.365,1.019,-19.597,-0.89,-0.887,0,0,0,0,0.277,221.203,-146.754,40.347,1,3,0,121467,0.007,0.018,0.027,0.102,-0.887,-0.89,3.993,0,47,0,2,4.122,-2.499,-0.999,31.977,42.654,-36.315,-48.013,-138.924,1,151.406,17.785,70.634,0.117,0.151,-0.67,-0.727,0,-180,7.649,0,180,0.057,0.678,-0.733,0,0.085,0.269,-0.085,7.609,172.768,41.213,172.768,1,,,,4367.233,5,5.567,2.906,-75.311,0,0,,4373.291,,,,,,,,,,,,,4372.938,1,,454,0,,,,,,,,,,,,,,,,,,,0.287,-37.657,-0.068,-16.7,-20.178,-45.389,-10.384,-64.345,19.561,-49.992,11.837,-62.345,45.157,-91.771,0,-109.84,-40.8,-90.55,0.541,-37.829,,"Po_cari",-0.111,-16.711,,"SUGUN",-19.776,-45.717,,"CoalCat",-10.33,-63.834,,"aura_5599",18.85,-49.529,,"Yes_Man_",11.61,-62.328,,"Kr_Luna",42.984,-93.415,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,4372.945,5.606,-75.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,"Yes_Man_",,,,64,""
172,SIDE,9,1,2,3,0,0,2,0,0,0,255,255,255,,4374.836,,,,,,,,,,,,,,,,,,,,,,,,2,"=","=","=","=","=","=","=","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,64,""
173,,9,0,2,3,0,0,0,0,0,0,255,255,255,72,4407.549,"まととまと",R,34,63,117,5.23,-2.347,0.653,0.565,2.097,0.012,-36.392,93.388,0,5,95,3,"B+|R1-",78.711,76.868,5.008,0.91,-22.262,3,"TaeGeuk_","CoalCat","SUGUN","aura_5599","Po_cari","Kr_Luna","Yes_Man_","","",4,R,"aura_5599",190,89.523,0.398,,32,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328,-37.17,-0.031,-17.642,-23.329,-50.444,-17.248,-61.239,20.947,-49.108,16.182,-61.362,44.393,-98.543,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,0,"",,,,0,""
174,,9,0,2,3,2,0,0,0,0,0,255,255,255,73,4437.297,"まととまと",R,33,69,121,3.334,-1.079,0.723,0.807,1.169,0.962,-36.392,48.939,0,0,100,3,"",118.537,18.077,8.522,0.3,-20.212,3,"=","=","=","=","=","=","=","","",4,R,"aura_5599",190,89.523,0.398,,32,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4455.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.353,-37.098,-0.043,-17.703,-23.035,-50.2,-16.979,-60.864,21.005,-49.571,11.687,-65.462,41.209,-100.791,0,-109.84,-40.801,-90.551,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,0,"",,,,0,""
175,,9,0,2,3,0,0,0,1,0,0,14,255,255,74,4463.771,"まととまと",R,17,64,103,2.219,-0.295,0.771,0.92,0.943,1.407,-36.392,45.071,0,13,87,1,"",0,-57.185,-5.607,0,0,4,"=","=","=","=","=","=","=","","",1,R,"Po_cari",190,85,0.45,,32,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,,,4469.591,,,,,,,,,4468.47,3,1,278,16,,,,,,,,,,,,,4467.711,5,,,,,0.429,-37.252,-0.055,-17.639,-20.389,-41.121,-16.957,-60.304,20.969,-49.57,8.438,-65.173,40.087,-97.599,0,-109.84,-40.801,-90.551,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",4469.591,,,0,""
176,,9,0,2,3,1,0,1,0,0,0,255,255,255,75,4485.79,"まととまと",R,1,26,81,-0.107,-1.054,0.348,0.962,-0.294,1.427,-36.392,33.784,0,0,100,1,"",1.624,-1.06,0.456,-0.036,-17.408,4,"=","=","=","=","=","=","=","","",1,R,"Po_cari",190,85,0.45,,32,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.213,-36.979,-0.044,-17.697,-21.711,-49.334,-16.719,-59.936,21.004,-49.583,10.302,-65.595,42.705,-98.121,0,-109.84,-40.801,-90.551,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
177,,9,0,2,3,2,0,1,0,0,0,255,255,255,76,4496.526,"まととまと",R,0,80,130,-0.57,0.299,0.328,1.15,-0.259,1.816,-36.392,16.002,0,53,47,2,"",0,0,27.887,0,0,4,"=","=","=","=","=","=","=","","",1,R,"Po_cari",190,85,0.45,5,32,W,Y,1,4497.737,255,123,130,68,35,,145,109,26.247,9.785,-0.135,1.111,-19.833,0.04,0.039,0,0,0,0,0.437,-17.745,-6.929,6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4496.633,-15.624,-110.445,4496.899,7,-15.174,1.968,-107.781,0,0,,,,,,,,,,,,,,,4502.587,4,,456,0,,,,,,,,,,,,,,,,,,,0.229,-37.005,-0.073,-17.68,-21.96,-49.544,-9.966,-45.917,21.017,-49.603,10.91,-62.979,43.988,-100.878,0,-109.84,-40.801,-90.551,-0.244,-36.598,,"아침땅_",-0.122,-17.662,,"べるちゃそ",-21.906,-49.484,,"schmoneymikey",-10.251,-45.349,,"pododang",21.036,-49.612,,"CVPileMaki",10.144,-65.055,85,"하루（Haru）",44.109,-100.887,,"AI",0,-109.84,,"AI",-40.801,-90.551,,4509.769,0.136,-39.048,,,,,,,,,,,,,4507.014,0.048,-59.83,,,,,,,,,,,,,,,,,,,,,,,,,4508.61,0.094,-57.741,,,,,,,,,,"",1,0,0,"AI",,,,72,""
178,,9,0,2,3,0,0,2,0,0,0,255,255,255,77,4520.608,"まととまと",R,33,82,134,1.692,0.19,0.497,1.118,0.528,1.712,-36.392,25.713,0,56,44,1,"",141.982,-44.364,27.183,0.404,-18.458,5,"=","=","=","=","=","=","=","","",6,L,"Kr_Luna",190,95.432,0.498,,32,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,-37.201,-0.023,-17.714,-20.727,-49.957,-8.948,-45.764,21.147,-49.587,14.356,-64.329,41.441,-95.417,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4525.442,-0.153,-37.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
179,,9,0,2,3,1,0,2,0,0,0,255,255,255,78,4533.94,"まととまと",R,0,49,92,-0.2,-0.211,0.418,0.894,-0.1,1.536,-36.392,23.786,0,0,100,0,"",0,0,2.706,0,0,5,"=","=","=","=","=","=","=","","",6,L,"Kr_Luna",190,95.432,0.498,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234,-37.037,-0.086,-17.656,-20.906,-48.69,-7.457,-46.176,21.604,-48.939,14.763,-63.749,41.556,-96.737,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4538.418,-0.326,-37.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
