id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
111,4,0,8,2,1,0,2,0,0,1,255,255,16,42,2874.981,"인생최패망자",R,1,75,114,0.33,-0.729,0.81,2.195,-36.86,0,0,0,0,0,0.044,-16.979,0,6,5,R,"Multeinn",160,95.058,0.501,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508,-37.356,0,"Pugeuk",-0.094,-17.078,0,"아침땅_",-21.22,-46.66,0,"HANA_ARASHI",-15.61,-60.966,0,"소솨소솨",19.838,-41.174,0,"하루（Haru）",11.136,-59.915,0,"アリアル",49.625,-85.48,0,"ke ro",0.19,-101.585,0,"양_뭉이",-53.25,-95.328,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
112,4,0,8,2,1,1,2,0,0,1,255,255,16,43,2888.472,"인생최패망자",R,27,82,134,1.115,1.086,0.486,2.236,-36.585,2,0,-16.527,-146.457,0,0,0,1,6,5,R,"Multeinn",160,95.058,0.501,2,31,2889.446,174,3,47,26,11,120,64,-34.972,33.035,-0.95,-0.064,-0.035,0,0.207,0.448,-36.859,0,"Pugeuk",-0.126,-17.006,0,"아침땅_",-21.216,-46.676,0,"HANA_ARASHI",-14.205,-63.344,0,"소솨소솨",19.313,-42.718,0,"하루（Haru）",11.519,-61.106,0,"アリアル",54.649,-87.65,0,"ke ro",0.102,-104.009,0,"양_뭉이",-53.035,-95.312,0,2885.146,-0.71,-20.63,2887.657,2,"아침땅_",-15.076,-43.376,0,0,0,0,0,0,0,2
113,5,1,8,2,0,0,0,0,0,0,255,255,255,67,2942.721,"Pring__",L,26,80,131,1.631,-1.17,0.004,1.323,-36.449,1,0,-91.016,-159.202,0,0,0,0,6,2,R,"아침땅_",180,95.405,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,-37.762,0,"encounter v",0.013,-17.748,0,"신과함께1",-20.077,-43.46,0,"甲斐野柊太",-13.89,-63.759,0,"Ayu_Yua",23.691,-49.594,0,"Multeinn",11.587,-60.925,0,"Pizzallaris",41.116,-92.668,0,"それいゆ るな",-0.112,-111.113,0,"눈꽃",-36.804,-86.417,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
114,5,1,8,2,1,0,0,0,0,0,255,255,255,68,2957.416,"Pring__",L,27,77,129,-0.856,0.905,-0.192,1.663,-36.718,2,0,-100.755,-122.24,0,0,0,1,6,2,R,"아침땅_",180,95.405,0.5,2,68,2958.394,184,6,125,96,53,150,130,28.713,21.634,0.46,0.029,-0.021,0.048,0.419,0.085,-37.705,0,"encounter v",-0.04,-17.633,0,"신과함께1",-20.069,-43.723,0,"甲斐野柊太",-13.934,-64.182,0,"Ayu_Yua",23.781,-49.591,0,"Multeinn",10.446,-62.865,0,"Pizzallaris",41.132,-92.654,0,"それいゆ るな",0.097,-111.081,0,"눈꽃",-36.581,-86.673,0,2959.98,-60.849,-127.112,0,0,"",0,0,0,0,0,0,0,0,0,4
115,5,1,9,2,0,0,0,0,0,0,255,255,255,69,2999.216,"Pring__",R,14,63,94,1.213,-0.809,-0.044,1.452,-36.272,0,0,316.519,335.869,0,0,0,0,7,6,R,"アリアル",190,95,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212,-37.682,0,"encounter v",-0.107,-17.367,0,"신과함께1",-20.085,-44.692,0,"甲斐野柊太",-12.263,-64.628,0,"Ayu_Yua",24.032,-50.26,0,"Multeinn",11.978,-62.338,0,"Pizzallaris",41.665,-92.09,0,"それいゆ るな",-2.487,-115.681,0,"눈꽃",-43.141,-92.374,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
116,5,1,9,2,0,1,0,0,0,0,255,255,255,70,3012.242,"Pring__",R,13,65,95,1.184,-0.511,0.385,1.572,-36.6,0,0,-301.886,357.51,0,0,0,0,7,6,R,"アリアル",190,95,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245,-38.104,0,"encounter v",-0.07,-17.397,0,"신과함께1",-20.205,-44.186,0,"甲斐野柊太",-11.92,-64.721,0,"Ayu_Yua",24.013,-50.252,0,"Multeinn",11.903,-62.325,0,"Pizzallaris",41.667,-92.087,0,"それいゆ るな",0.315,-116.345,0,"눈꽃",-43.142,-92.262,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
117,5,1,9,2,0,2,0,0,0,0,255,255,255,71,3023.99,"Pring__",R,14,62,93,-1.199,-0.327,-0.375,1.606,-36.257,0,0,302.157,349.674,0,0,0,0,7,6,R,"アリアル",190,95,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.297,-37.979,0,"encounter v",-0.055,-17.316,0,"신과함께1",-19.732,-44.619,0,"甲斐野柊太",-12.023,-64.693,0,"Ayu_Yua",24.049,-50.311,0,"Multeinn",11.758,-62.439,0,"Pizzallaris",41.648,-92.086,0,"それいゆ るな",0.315,-116.329,0,"눈꽃",-43.144,-92.269,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
118,5,1,9,2,0,0,1,0,0,0,255,255,255,72,3042.473,"Pring__",R,32,73,126,-1.049,0.332,-0.171,1.456,-36.315,0,0,233.127,-200,0,0,0,0,8,0,R,"Yaksok~",190,87.935,0.241,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229,-37.863,0,"encounter v",-0.085,-17.419,0,"신과함께1",-20.234,-44.783,0,"甲斐野柊太",-14.3,-64.32,0,"Ayu_Yua",23.95,-50.086,0,"Multeinn",9.467,-59.908,0,"Pizzallaris",41.48,-92.143,0,"それいゆ るな",0.176,-116.364,0,"눈꽃",-43.396,-94.729,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
119,5,1,9,2,0,1,1,0,0,0,255,255,255,73,3057.063,"Pring__",R,13,67,97,-0.397,-0.75,0.109,1.515,-36.383,0,0,-240.437,400,0,0,0,1,8,0,R,"Yaksok~",190,87.935,0.241,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.364,-37.641,0,"encounter v",-0.07,-17.327,0,"신과함께1",-19.82,-45.187,0,"甲斐野柊太",-13.978,-64.16,0,"Ayu_Yua",24.012,-50.144,0,"Multeinn",8.615,-58.702,0,"Pizzallaris",41.484,-92.123,0,"それいゆ るな",0.409,-116.17,0,"눈꽃",-42.907,-91.303,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
120,5,1,9,2,0,2,1,0,0,0,255,255,255,74,3071.084,"Pring__",R,14,58,90,1.087,0.191,-0.063,1.775,-36.379,2,0,290.352,352.227,-12.932,0,0,1,8,0,R,"Yaksok~",190,87.935,0.241,3,67,3072.242,87,6,38,54,58,100,102,-30,-0.629,0.3,-0.109,-0.11,0,0.264,-0.045,-37.383,0,"encounter v",-0.041,-17.563,0,"신과함께1",-20.272,-44.762,0,"甲斐野柊太",-14.102,-64.215,105,"Ayu_Yua",24.008,-50.101,0,"Multeinn",9.85,-58.868,56,"Pizzallaris",41.505,-92.134,0,"それいゆ るな",0.496,-116.38,31,"눈꽃",-42.881,-91.352,0,3067.891,0.246,-21.488,3073.913,7,"それいゆ るな",2.228,-106.959,1,0,0,0,0,0,0,2
121,5,1,9,2,0,0,1,1,0,0,9,255,255,75,3107.125,"Pring__",R,13,69,98,-0.944,-0.694,0.057,1.495,-36.378,2,0,-291.66,377.924,21.304,0,0,1,0,8,R,"양_뭉이",190,95,0.5,2,67,3108.362,193,7,103,63,50,150,122,-13.835,-2.545,0.78,-0.053,-0.04,0,0.54,-0.092,-36.933,0,"encounter v",-0.101,-17.65,0,"신과함께1",-19.098,-42.759,0,"甲斐野柊太",-8.992,-57.226,0,"Ayu_Yua",24.596,-50.583,0,"Multeinn",3.826,-61.122,95,"Pizzallaris",41.015,-93.237,0,"それいゆ るな",1.412,-112.39,0,"눈꽃",-37.49,-87.042,0,3104.113,-0.018,-24.098,3105.746,5,"Multeinn",1.644,-60.206,0,0,0,0,0,0,0,2
122,5,0,9,2,0,0,0,0,0,0,255,255,255,44,3159.113,"인생최패망자",R,27,76,128,1.364,0.841,0.537,2.223,-36.643,0,0,55.506,-144.284,0,0,0,1,7,3,R,"甲斐野柊太",175.2,80,0.2,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,-37.092,0,"Pugeuk",-0.079,-16.787,0,"아침땅_",-21.589,-47.106,0,"HANA_ARASHI",-14.432,-64.156,0,"소솨소솨",17.956,-48.075,0,"하루（Haru）",11.678,-64.246,0,"アリアル",57.971,-101.153,0,"ke ro",0.203,-107.154,0,"양_뭉이",-48.174,-94.684,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
123,5,0,9,2,0,1,0,0,0,0,255,255,255,45,3173.68,"인생최패망자",R,0,71,111,2.016,0.018,0.784,2.161,-36.832,2,0,0,0,0,0,0,1,7,3,R,"甲斐野柊太",175.2,80,0.2,3,27,3174.907,255,14,148,105,76,150,89,-15.519,-38.37,-0.6,-0.039,-0.037,0.048,0.132,0.308,-37.067,0,"Pugeuk",-0.108,-16.778,0,"아침땅_",-21.387,-46.914,0,"HANA_ARASHI",-14.8,-62.821,80,"소솨소솨",17.974,-48.09,0,"하루（Haru）",13.182,-63.61,0,"アリアル",57.131,-101.948,89,"ke ro",0.01,-107.134,0,"양_뭉이",-45.254,-91.608,0,3170.646,3.06,-22.831,3176.169,6,"アリアル",57.584,-88.989,1,0,0,0,0,0,0,2
124,5,0,9,2,0,0,0,0,1,0,255,13,255,46,3217.214,"인생최패망자",R,26,91,140,-0.599,0.254,0.292,2.133,-36.505,0,0,103.463,-175.974,0,0,0,0,8,1,L,"encounter v",190,95.153,0.497,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464,-37.476,0,"Pugeuk",-0.012,-17.095,0,"아침땅_",-20.482,-44.626,0,"HANA_ARASHI",-7.463,-63.849,95,"소솨소솨",17.997,-43.641,0,"하루（Haru）",12.188,-59.306,0,"アリアル",52.024,-94.796,0,"ke ro",4.451,-120.231,0,"양_뭉이",-51.232,-95.948,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
125,5,0,9,2,0,1,0,0,1,0,255,13,255,47,3247.311,"인생최패망자",R,28,83,135,1.432,0.868,0.489,2.277,-36.74,2,0,70.556,-74.062,0,0,0,1,8,1,L,"encounter v",190,95.153,0.497,3,68,3248.418,195,27,135,36,0,150,105,32.014,-39.099,-0.13,0.027,-0.063,0,0.692,0.308,-37.017,0,"Pugeuk",0.006,-17.141,0,"아침땅_",-19.117,-47.489,0,"HANA_ARASHI",-8.785,-64.487,0,"소솨소솨",18.683,-44.928,0,"하루（Haru）",12.606,-58.914,0,"アリアル",54.731,-90.284,0,"ke ro",2.34,-105.904,0,"양_뭉이",-51.535,-99.597,0,3248.491,64.443,-78.281,0,0,"",0,0,0,0,0,0,0,0,0,3
126,5,0,9,2,0,2,0,0,1,0,255,13,255,48,3269.65,"인생최패망자",R,10,75,105,-0.859,-1.683,0.3,1.926,-36.565,2,0,-59.474,400,0,0,0,1,8,1,L,"encounter v",190,95.153,0.497,3,68,3270.904,210,17,68,112,63,146,114,-30,2.059,0.84,0.022,-0.156,0,0.616,-0.317,-37.187,0,"Pugeuk",-0.017,-17.052,70,"아침땅_",-19.185,-47.195,0,"HANA_ARASHI",-11.185,-62.905,102,"소솨소솨",18.774,-45.637,0,"하루（Haru）",13.539,-58.947,0,"アリアル",56.44,-92.341,0,"ke ro",2.649,-107.263,87,"양_뭉이",-52.046,-96.218,0,3266.547,-0.184,-20.656,3270.246,7,"ke ro",-3.212,-93.264,1,0,0,0,0,0,0,2
127,5,0,9,4,0,0,0,0,0,0,255,255,255,49,3320.504,"인생최패망자",R,34,81,132,0.666,1.078,0.494,2.236,-36.707,2,0,91.428,-82.655,0,0,0,1,0,2,L,"신과함께1",190,95.322,0.2,2,68,3321.571,255,18,170,138,64,150,88,14.346,11.393,-0.93,-0.035,0.024,0,0.6,0.245,-37.24,0,"Pugeuk",-0.035,-16.689,0,"아침땅_",-19.323,-48.002,0,"HANA_ARASHI",-10.065,-64.574,0,"소솨소솨",17.912,-45.789,0,"하루（Haru）",14.244,-62.766,0,"アリアル",57.222,-91.191,0,"ke ro",1.386,-108.051,0,"양_뭉이",-42.494,-97.95,0,0,0,0,3320.091,3,"HANA_ARASHI",-15.526,-66.723,0,0,0,0,0,0,0,1
128,5,0,9,4,0,0,1,0,0,0,255,255,255,50,3343.211,"인생최패망자",R,0,54,96,-0.478,-0.153,0.281,2.088,-36.468,2,0,41.405,0,0,0,0,1,1,4,R,"Ayu_Yua",190,88.98,0.483,2,68,3344.581,232,12,165,33,74,150,88,-22.296,25.971,-0.91,-0.023,-0.005,0,0.268,0.149,-37.17,0,"Pugeuk",-0.043,-16.99,0,"아침땅_",-21.023,-46.532,0,"HANA_ARASHI",-0.879,-60.575,81,"소솨소솨",20.081,-48.414,0,"하루（Haru）",10.759,-64.535,0,"アリアル",60.201,-93.481,0,"ke ro",0.004,-105.953,86,"양_뭉이",-49.128,-95.993,0,3340.236,-0.839,-19.711,3350.824,7,"ke ro",-42.356,-115.933,1,0,0,0,0,0,0,2
129,5,0,9,4,0,0,1,1,0,0,14,255,255,51,3393.81,"인생최패망자",R,34,68,123,-0.058,0.42,0.548,2.196,-36.937,0,0,62.484,-52.744,0,-0.201,-12.882,0,2,7,R,"それいゆ るな",160,92.045,0.46,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,-37.573,0,"Pugeuk",-0.114,-16.965,120,"아침땅_",-20.049,-45.498,0,"HANA_ARASHI",-13.425,-62.77,0,"소솨소솨",16.18,-45.136,0,"하루（Haru）",4.892,-60.559,0,"アリアル",57.399,-92.881,0,"ke ro",-0.783,-103.797,0,"양_뭉이",-42.649,-85.427,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
130,5,0,9,4,0,1,1,1,0,0,14,255,255,52,3409.42,"인생최패망자",R,10,68,100,1.125,-2.478,0.561,1.983,-36.621,4,0,0,400,0,0.194,-19.779,1,2,7,R,"それいゆ るな",160,92.045,0.46,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106,-37.723,0,"Pugeuk",-0.034,-16.985,0,"아침땅_",-20.608,-45.953,0,"HANA_ARASHI",-12.647,-63.196,0,"소솨소솨",18.277,-45.675,0,"하루（Haru）",8.112,-59.189,0,"アリアル",57.445,-92.865,0,"ke ro",-0.779,-103.815,0,"양_뭉이",-50.808,-91.687,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
131,5,0,9,4,0,2,1,1,0,0,14,255,255,53,3424.788,"인생최패망자",R,26,86,140,-0.73,-0.326,0.316,2.037,-36.446,0,0,-23.132,-176.837,0,0,0,0,2,7,R,"それいゆ るな",160,92.045,0.46,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059,-37.415,0,"Pugeuk",-0.204,-17.031,0,"아침땅_",-20.59,-45.956,0,"HANA_ARASHI",-13.588,-63.161,0,"소솨소솨",18.309,-45.681,0,"하루（Haru）",4.629,-61.816,0,"アリアル",57.452,-92.908,0,"ke ro",-0.782,-103.82,0,"양_뭉이",-48.781,-91.689,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
132,5,0,9,4,0,0,2,1,0,0,14,255,255,54,3446.891,"인생최패망자",R,26,94,140,2.002,2.147,0.136,1.941,-36.365,2,0,-28.113,-190.559,0,0,0,1,3,8,L,"눈꽃",162.8,84.906,0.496,3,68,3447.988,255,5,99,82,31,150,80,-28.069,41.803,-0.86,0.018,-0.021,0,0.285,-0.118,-37.118,0,"Pugeuk",-0.084,-17.108,0,"아침땅_",-19.269,-47.682,0,"HANA_ARASHI",-13.449,-62.068,0,"소솨소솨",18.451,-43.445,0,"하루（Haru）",9.598,-62.898,0,"アリアル",56.599,-93.127,0,"ke ro",1.01,-102.329,0,"양_뭉이",-50.202,-90.282,0,3443.635,-1.29,-20.609,0,0,"",0,0,0,0,0,0,0,0,0,3
133,5,0,9,4,0,1,2,1,0,0,14,255,255,55,3468.221,"인생최패망자",R,27,94,140,-2.991,-1.061,0.166,1.989,-36.386,2,0,59.405,-121.869,0,0,0,1,3,8,L,"눈꽃",162.8,84.906,0.496,3,68,3469.259,253,15,103,69,70,150,87,50.174,-50.774,-0.51,0.028,-0.027,0,0.411,0.077,-37.017,0,"Pugeuk",-0.038,-16.888,0,"아침땅_",-20.122,-47.063,0,"HANA_ARASHI",-11.97,-64.162,0,"소솨소솨",18.795,-44.83,0,"하루（Haru）",7.123,-63.697,0,"アリアル",49.97,-95,0,"ke ro",1.005,-101.324,0,"양_뭉이",-49.458,-94.219,0,3469.758,55.804,-54.966,0,0,"",0,0,0,0,0,0,0,0,0,3
134,5,0,9,4,0,2,2,1,0,0,14,255,255,56,3484.228,"인생최패망자",R,10,79,108,-1.192,-2.921,0.211,1.478,-36.43,1,0,0,400,0,-0.167,-22.378,0,3,8,L,"눈꽃",162.8,84.906,0.496,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,-37.288,0,"Pugeuk",-0.106,-16.926,0,"아침땅_",-20.096,-46.487,0,"HANA_ARASHI",-10.966,-63.474,0,"소솨소솨",18.699,-45.086,0,"하루（Haru）",4.888,-59.347,0,"アリアル",51.944,-89.312,0,"ke ro",0.333,-100.553,0,"양_뭉이",-53.756,-97.296,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
135,5,0,9,4,1,2,2,1,0,0,14,255,255,57,3497.618,"인생최패망자",R,6,74,102,2.877,-1.148,0.489,1.987,-36.556,4,0,440.845,154.84,0,0.702,-17.501,1,3,8,L,"눈꽃",162.8,84.906,0.496,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,-37.635,0,"Pugeuk",0.578,-16.924,0,"아침땅_",-19.186,-46.898,0,"HANA_ARASHI",-12.111,-63.099,0,"소솨소솨",18.629,-44.81,0,"하루（Haru）",13.314,-54.519,0,"アリアル",49.85,-88.967,0,"ke ro",0.317,-100.565,0,"양_뭉이",-49.998,-93.733,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
136,6,1,9,4,0,0,0,0,0,0,255,255,255,76,3540.275,"Pring__",R,13,69,98,0.803,-0.815,0.315,1.464,-36.43,0,0,-305.967,363.393,-5.154,0,0,1,1,4,R,"소솨소솨",190,80,0.2,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318,-37.675,0,"encounter v",-0.001,-17.963,0,"신과함께1",-20.072,-43.797,0,"甲斐野柊太",-13.874,-64.42,0,"Ayu_Yua",24.282,-50.367,0,"Multeinn",11.55,-63.342,0,"Pizzallaris",41.846,-93.838,0,"それいゆ るな",0,-111.124,0,"눈꽃",-37.783,-86.254,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
137,6,1,9,4,0,1,0,0,0,0,255,255,255,77,3554.676,"Pring__",R,3,75,102,-3.637,-0.664,-0.219,1.263,-36.257,4,0,-463.636,0,16.162,0,0,1,1,4,R,"소솨소솨",190,80,0.2,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.494,-37.992,0,"encounter v",-0.155,-17.729,0,"신과함께1",-21.077,-45.588,0,"甲斐野柊太",-13.658,-64.325,0,"Ayu_Yua",24.283,-50.409,0,"Multeinn",10.615,-64.22,0,"Pizzallaris",41.732,-93.864,0,"それいゆ るな",0.041,-111.115,0,"눈꽃",-37.983,-86.154,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
138,6,1,9,4,0,2,0,0,0,0,255,255,255,78,3570.335,"Pring__",R,14,67,97,-0.548,-1.204,-0.296,1.312,-36.216,2,0,339.225,319.398,20.974,0,0,1,1,4,R,"소솨소솨",190,80,0.2,2,68,3571.373,180,28,137,162,107,150,66,-30,4.395,1,-0.074,-0.122,0,0.503,-0.198,-37.401,94,"encounter v",-0.093,-17.868,0,"신과함께1",-21.093,-45.616,85,"甲斐野柊太",-12.764,-64.721,0,"Ayu_Yua",24.306,-50.461,0,"Multeinn",11.665,-64.499,0,"Pizzallaris",41.175,-93.474,0,"それいゆ るな",0.04,-111.121,0,"눈꽃",-38.106,-86.237,0,3566.98,-0.194,-21.927,3568.213,0,"Pring__",-1.332,-36.613,0,0,0,0,0,0,0,2
139,6,1,9,4,0,0,1,0,0,0,255,255,255,79,3594.958,"Pring__",R,14,63,94,-0.714,-0.202,-0.317,1.644,-36.256,2,0,314.52,338.431,4.713,0,0,1,1,7,R,"ke ro",166.4,83.267,0.345,3,68,3596.187,154,18,100,237,54,150,123,-30,7.677,0.27,-0.054,0.001,0,0.489,-0.066,-37.208,0,"encounter v",-0.073,-17.752,0,"신과함께1",-19.819,-44.033,0,"甲斐野柊太",-14.961,-63.539,94,"Ayu_Yua",24.944,-51.229,0,"Multeinn",13.437,-60.588,0,"Pizzallaris",41.587,-90.168,0,"それいゆ るな",0.062,-111.027,65,"눈꽃",-39.1,-87.505,0,3591.802,-0.295,-21.546,3595.624,7,"それいゆ るな",-10.481,-97.686,0,0,0,0,0,0,0,2
140,6,1,9,4,0,0,1,1,0,0,7,255,255,80,3624.977,"Pring__",R,32,70,124,3.04,0.862,0.076,1.519,-36.708,1,0,250,-123.793,2.562,0,0,0,1,5,L,"하루（Haru）",170,80,0.549,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145,-37.604,0,"encounter v",1.937,-20.746,0,"신과함께1",-19.414,-43.564,0,"甲斐野柊太",-5.44,-57.675,91,"Ayu_Yua",25.33,-51.043,0,"Multeinn",7.619,-64.037,0,"Pizzallaris",41.471,-90.668,0,"それいゆ るな",1.209,-110.284,0,"눈꽃",-25.041,-79.746,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
141,6,1,9,4,1,0,1,0,1,0,255,7,255,81,3648.728,"Pring__",R,3,71,112,1.424,-0.589,0.32,1.356,-36.626,2,0,-500,0,2.713,0,0,1,1,5,L,"하루（Haru）",170,80,0.549,2,68,3649.928,255,17,85,86,38,150,105,114.644,46.811,0.87,0.047,-0.019,0,0.473,-0.092,-37.091,0,"encounter v",-0.025,-17.998,0,"신과함께1",-20.055,-44.587,0,"甲斐野柊太",-8.238,-59.658,0,"Ayu_Yua",22.773,-49.013,0,"Multeinn",10.315,-63.386,0,"Pizzallaris",41.288,-90.784,0,"それいゆ るな",1.21,-110.275,0,"눈꽃",-34.17,-77.912,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
142,6,1,9,4,1,1,1,0,1,0,255,7,255,82,3670.073,"Pring__",R,13,66,96,2.83,-0.184,0.391,1.581,-36.767,2,0,-317.076,343.514,-8.655,0,0,1,1,5,L,"하루（Haru）",170,80,0.549,2,41,3671.354,255,18,77,102,63,150,32,-59.289,-44.207,0.97,0.107,0.01,0,0.429,-0.194,-36.891,0,"encounter v",-0.036,-17.874,0,"신과함께1",-20.166,-43.833,0,"甲斐野柊太",-4.171,-59.609,0,"Ayu_Yua",24.304,-50.021,0,"Multeinn",9.698,-63.614,0,"Pizzallaris",41.613,-91.726,0,"それいゆ るな",1.126,-109.837,0,"눈꽃",-32.957,-79.355,0,3667.024,1.062,-22.302,3670.78,0,"Pring__",10.534,-30.128,0,0,0,0,0,0,0,2
143,6,1,9,4,1,2,1,0,1,0,255,7,255,83,3697.19,"Pring__",R,3,76,103,-2.177,0.305,-0.04,1.516,-36.293,4,0,-463.344,0,23.835,-0.151,-21.55,1,1,5,L,"하루（Haru）",170,80,0.549,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.346,-36.579,0,"encounter v",-0.11,-19.083,0,"신과함께1",-20.103,-43.867,0,"甲斐野柊太",-7.548,-60.141,0,"Ayu_Yua",23.957,-49.521,0,"Multeinn",11.99,-62.924,0,"Pizzallaris",42.229,-89.798,0,"それいゆ るな",1.806,-109.263,0,"눈꽃",-35.232,-82.511,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
144,6,1,9,4,0,0,2,0,1,0,255,7,255,84,3720.897,"Pring__",R,32,68,122,5.052,-0.126,0.203,1.386,-36.656,2,0,250,-36.884,-3.181,0,0,1,4,1,R,"Pugeuk",190,86.173,0.45,3,69,3722.171,255,16,154,146,91,150,88,-66.524,60.349,-0.94,0.019,-0.017,0,0.724,-0.63,-37.138,0,"encounter v",-0.046,-17.772,0,"신과함께1",-19.7,-44.146,0,"甲斐野柊太",-9.818,-61.633,0,"Ayu_Yua",23.669,-49.247,0,"Multeinn",10.986,-63.888,0,"Pizzallaris",42.074,-89.913,0,"それいゆ るな",1.818,-109.273,0,"눈꽃",-34.829,-86.522,0,3717.869,0.251,-20.757,0,0,"",0,0,0,0,0,0,0,0,0,3
145,6,1,9,4,0,1,2,0,1,0,255,7,255,85,3740.652,"Pring__",R,13,72,100,0.131,-0.741,0.212,1.485,-36.388,0,0,-300.104,375.532,20.75,0,0,1,4,1,R,"Pugeuk",190,86.173,0.45,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164,-37.601,0,"encounter v",-0.208,-19.179,0,"신과함께1",-19.981,-44.445,0,"甲斐野柊太",-7.516,-62.393,0,"Ayu_Yua",23.615,-49.453,0,"Multeinn",11.292,-59.809,0,"Pizzallaris",41.749,-90.326,0,"それいゆ るな",1.99,-109.227,0,"눈꽃",-41.047,-90.283,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
146,6,1,9,4,0,2,2,0,1,0,255,7,255,86,3757.677,"Pring__",R,10,63,96,-0.942,-0.095,-0.131,1.703,-36.321,0,0,0,400,-7.483,0,0,1,4,1,R,"Pugeuk",190,86.173,0.45,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,-37.371,0,"encounter v",-0.173,-18.252,0,"신과함께1",-19.681,-43.091,0,"甲斐野柊太",-11.428,-65.025,0,"Ayu_Yua",23.666,-49.41,0,"Multeinn",11.902,-62.374,0,"Pizzallaris",41.763,-90.337,0,"それいゆ るな",1.995,-109.247,0,"눈꽃",-41.078,-90.259,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
