id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
61,,3,1,3,2,1,0,1,0,1,0,255,8,255,28,1474.584,"Riyaj",R,14,86,125,1.947,-2.474,0.265,1.548,0.3,0.441,-36.789,33.988,45,55,0,1,339.573,367.002,25.694,0.358,-20.474,4,1,R,"HANA_ARASHI",190,90,0.25,,82,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1489.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1478.525,-0.157,-37.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",1476.882,,,0,""
62,,3,1,3,2,2,0,1,0,1,0,255,8,255,29,1490.213,"Riyaj",R,10,79,119,1.005,-0.726,0.292,1.912,0.429,1.621,-36.789,30.201,97,3,0,2,0,400,-2.503,0,0,4,1,R,"HANA_ARASHI",190,90,0.25,3,82,W,Y,1,1491.285,184,100,115,79,0,145,130,20.73,12.126,0.187,0.774,-20.646,0.52,0,0.708,393.511,445.401,82.264,1496.253,-37.011,-134.253,,,,,,0,0,,1497.316,1501.958,1507.174,1512.317,,,,1497.063,1502.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,-37.12,,"Kr_Luna",0.034,-17.61,,"소솨소솨",-19.557,-44.952,,"Amellaid",-11.746,-64.03,,"Gonyong",19.845,-48.661,,"CoalCat",6.187,-60.607,,"AI",40.9,-90.65,,"ddil_ddil69",-1.3,-116.97,,"Po_cari",-45.229,-89.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,"",1501.958,1497.063,1502.148,0,""
63,,3,1,5,2,0,0,1,0,0,0,255,255,255,30,1530.514,"Riyaj",R,0,66,106,-0.922,-0.755,0.07,1.686,-0.404,1.143,-36.789,15.241,61,39,0,0,0,0,0.995,0,0,5,2,R,"Oort__Cloud",190,80,0.2,,82,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
64,,3,1,5,2,0,1,1,0,0,0,255,255,255,31,1545.845,"Riyaj",R,11,77,111,-1.434,-0.185,-0.001,1.944,-0.624,1.7,-36.789,14.673,96,4,0,2,0,160.068,4.507,0,0,5,2,R,"Oort__Cloud",190,80,0.2,3,82,W,Y,1,1547.012,255,222,102,75,24,145,87,12.283,58.987,-0.255,1.022,-21.064,1,0,0.327,-206.201,257.547,501.15,1548.028,-22.53,-33.865,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028,-37.192,,"Kr_Luna",0.045,-17.508,,"소솨소솨",-19.624,-45.042,,"Amellaid",-13.484,-62.245,,"Gonyong",18.501,-47.898,,"CoalCat",10.538,-64.276,,"AI",40.9,-90.65,,"ddil_ddil69",-0.117,-118.433,,"Po_cari",-41.594,-91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0,""
65,,3,1,5,2,0,2,1,0,0,0,255,255,255,32,1562.333,"Riyaj",R,10,76,105,0.227,-0.595,0.234,1.992,0.107,1.804,-36.789,28.119,92,8,0,2,-7.151,400,2.922,0,0,5,2,R,"Oort__Cloud",190,80,0.2,3,82,W,Y,1,1563.542,255,99,79,41,21,139,115,-5.525,14.299,-0.069,0.788,-21.099,0.87,0,0.155,-167.662,575.954,-12.921,1563.603,-1.746,-27.442,1565.137,3,-9.021,0.057,-57.075,0,0,,,,,,,,,,,,,,,1567.909,5,,147,128,,,,,,,,,,,1567.288,2,,,,,,,0.106,-37.188,,"Kr_Luna",0.055,-17.518,,"소솨소솨",-19.068,-45.32,85,"Amellaid",-12.976,-61.536,93,"Gonyong",17.33,-49.582,,"CoalCat",11.015,-63.637,,"AI",40.9,-90.65,,"ddil_ddil69",0.123,-116.405,,"Po_cari",-45.332,-89.837,,1570.156,-0.398,-38.274,,,,1567.063,-19.263,-39.528,1565.281,-9.637,-58.452,,,,,,,,,,,,,,,,,,,,,,1569.108,-17.65,-39.885,1566.078,-11.28,-54.768,,,,,,,,,,,,,,,,2,0,"Amellaid",,,,133,""
66,,3,1,5,2,0,0,2,0,0,0,255,255,255,33,1584.175,"Riyaj",R,0,73,111,0.909,0.473,0.325,2.058,0.386,1.948,-36.789,40.387,90,10,0,0,0,36.329,-1.433,0,0,6,4,R,"인생최패망자",190,80,0.396,,82,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1588.176,-0.12,-37.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
67,,3,1,5,2,0,1,2,0,0,0,255,255,255,34,1597.967,"Riyaj",R,0,76,114,0.66,0.691,0.307,2.205,0.244,2.092,-36.789,42.629,88,12,0,2,0,0,-2.413,0,0,6,4,R,"인생최패망자",190,80,0.396,3,82,W,Y,1,1599.216,255,110,154,127,56,145,95,107.126,-47.823,0.102,1.338,-20.424,-0.6,0,0.301,319.203,269.3,430.798,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115,-37.315,,"Kr_Luna",0.092,-17.53,,"소솨소솨",-19.695,-45.078,,"Amellaid",-12.69,-63.479,,"Gonyong",23.342,-50.482,,"CoalCat",12.504,-62.588,,"AI",40.9,-90.65,,"ddil_ddil69",4.91,-118.205,,"Po_cari",-42.299,-88.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0,""
68,,3,1,5,2,0,2,2,0,0,0,255,255,255,35,1613.094,"Riyaj",R,0,66,105,-1.912,0.233,-0.068,1.983,-0.831,1.785,-36.789,24.509,100,0,0,2,0,18.968,2.984,0,0,6,4,R,"인생최패망자",190,80,0.396,3,82,W,Y,1,1614.391,240,88,97,92,74,145,126,31.548,28.048,-0.364,1.114,-20.337,0.26,0,0.477,527.091,153.282,242.239,1619.903,-60.47,-118.633,,,,,,0,0,,1620.221,1624.732,1629.724,1634.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.169,-37.26,,"Kr_Luna",0.054,-17.559,,"소솨소솨",-19.345,-43.51,,"Amellaid",-13.104,-62.153,,"Gonyong",23.714,-51.73,,"CoalCat",13.08,-63.323,,"AI",40.9,-90.65,,"ddil_ddil69",0.024,-118.776,,"Po_cari",-41.739,-88.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,"",1624.732,1629.724,,0,""
69,,3,1,6,2,0,0,2,0,0,0,255,255,255,36,1648.182,"Riyaj",R,12,78,114,-2.267,-1.234,-0.117,1.585,-0.984,0.925,-36.789,10.748,53,47,0,1,0,70.801,-0.897,0,0,7,0,L,"encounter v",190,86.037,0.42,,82,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
70,,3,1,6,2,1,0,2,0,0,0,255,255,255,37,1661.905,"Riyaj",R,10,79,108,1.041,-0.218,0.374,2.136,0.445,1.966,-36.789,39.355,88,12,0,0,-1.332,365.916,2.461,0,0,7,0,L,"encounter v",190,86.037,0.42,,82,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
71,,3,1,6,2,1,1,2,0,0,0,255,255,255,38,1676.917,"Riyaj",R,26,91,140,-1.415,0.143,0.034,1.878,-0.772,1.512,-36.789,13.671,46,54,0,2,111.009,-200,6.487,0,0,7,0,L,"encounter v",190,86.037,0.42,3,40,W,Y,1,1677.988,255,119,146,100,82,145,105,25.978,23.338,-0.466,1.476,-21.131,0.93,0,0.488,-220.725,-323.568,-454.515,1682.462,-27.7,-106.094,1686.428,7,-31.343,0.056,-127.148,1,0,,1683.94,1688.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.093,5,,,,,0.027,-37.151,,"Kr_Luna",0.039,-17.6,,"소솨소솨",-20.379,-44.702,,"Amellaid",-8.298,-65.421,,"Gonyong",24.327,-49.588,,"CoalCat",12.552,-62.913,76,"AI",40.9,-90.65,,"ddil_ddil69",0.612,-115.844,115,"Po_cari",-45.758,-90.681,,1695.123,0.386,-39.073,,,,,,,,,,,,,1690.436,-1.191,-59.842,,,,1686.422,-30.791,-126.803,,,,,,,,,,,,,,,,,,,1693.928,1.689,-57.391,,,,1687.589,-27.764,-120.456,,,,2,0,"ddil_ddil69",1688.504,,,81,""
72,,3,1,6,2,0,0,2,0,1,0,255,0,255,39,1710.089,"Riyaj",R,0,52,94,1.104,0.917,0.352,2.117,0.47,2.124,-36.789,47.903,100,0,0,0,0,0,-3.434,0,0,0,5,R,"하랑님_",170,84.268,0.247,,81,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1723.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1714.106,-0.215,-37.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",1714.164,,,0,""
73,,3,1,6,2,0,1,2,0,1,0,255,0,255,40,1724.668,"Riyaj",R,0,77,115,-1.935,-0.54,-0.071,1.774,-0.841,1.296,-36.789,9.033,63,37,0,2,0,4.145,2.637,0,0,0,5,R,"하랑님_",170,84.268,0.247,3,81,W,Y,1,1725.819,255,197,184,138,79,145,80,-51.593,52.545,-0.344,0.828,-21.229,-1,0,0.58,200.973,-355.318,-439.726,1725.653,-1.121,-21.825,1728.053,2,-17.898,0.156,-38.083,0,0,,,,,,,,,1730.255,,,,,,1728.781,0,,147,0,,,,,,,,,,,1728.616,2,,,,,,,-0.134,-37.274,,"Kr_Luna",0.039,-17.648,,"소솨소솨",-19.537,-45.117,,"Amellaid",-12.846,-60.265,,"Gonyong",20.672,-49.535,,"CoalCat",6.885,-60.167,,"AI",40.9,-90.65,,"ddil_ddil69",1.29,-111.736,,"Po_cari",-41.611,-89.163,,,,,,,,1728.152,-18.623,-39.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,"소솨소솨",,1730.255,,4,""
74,SIDE,3,1,6,2,0,0,2,0,0,1,255,255,0,,1732.574,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
75,,3,0,6,2,0,0,0,0,0,0,255,255,255,28,1768.398,"encounter v",R,26,90,140,-0.128,1.498,0.299,1.975,-0.004,2.383,-36.676,38.567,94,6,0,2,-44.9,-183.986,0,0,0,3,4,R,"Gonyong",190,85.334,0.2,3,81,W,Y,0,1769.565,157,149,141,109,38,145,105,30.958,39.348,-0.103,1.699,-20.482,0.93,0.095,0.417,125.382,564.837,158.867,1773.953,-64.831,-80.002,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,-37.339,,"HANA_ARASHI",0.087,-17.498,,"Oort__Cloud",-21.662,-46.216,,"YukihiroD",-17.762,-59.501,,"인생최패망자",16.805,-46.73,,"하랑님_",9.881,-65.712,,"_Gosomi",43.878,-91.517,,"AI",0,-109.84,,"Yes_Man_",-48.817,-103.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0,""
76,,3,0,6,2,0,1,0,0,0,0,255,255,255,29,1791.102,"encounter v",R,26,93,140,0.678,0.896,0.264,1.855,0.297,1.993,-36.676,28.488,92,8,0,2,-7.171,-200,0,0,0,3,4,R,"Gonyong",190,85.334,0.2,3,81,W,Y,1,1792.149,211,119,174,125,85,145,123,109.573,-38.499,0.124,1.358,-20.341,0.23,0.095,0.34,366.926,250.933,402.986,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,-37.405,,"HANA_ARASHI",-0.071,-17.585,,"Oort__Cloud",-21.718,-45.154,,"YukihiroD",-17.717,-57.767,,"인생최패망자",17.431,-47.18,,"하랑님_",11.208,-64.173,,"_Gosomi",39.102,-94.034,,"AI",0,-109.84,,"Yes_Man_",-50.317,-99.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0,""
77,,3,0,6,2,0,2,0,0,0,0,255,255,255,30,1806.959,"encounter v",R,10,96,128,0.345,-0.528,0.231,1.764,0.144,1.7,-36.676,24.069,49,51,0,2,0,400,0,0,0,3,4,R,"Gonyong",190,85.334,0.2,3,81,W,Y,1,1808.095,216,132,109,187,107,145,87,-30,21.14,0.069,0.88,-20.966,1,0.19,0.308,-156.674,26.242,578.589,1807.945,-0.458,-22.335,1809.978,3,-16.367,0.133,-50.973,0,0,,,,,,,,,,,,,,,1812.527,3,,147,8,,,,,,,,,,,,,,,,,,,0.014,-37.392,,"HANA_ARASHI",-0.11,-17.558,,"Oort__Cloud",-21.079,-44.849,83,"YukihiroD",-18.358,-57.315,84,"인생최패망자",17.41,-47.778,,"하랑님_",8.264,-64.813,,"_Gosomi",38.898,-98.051,,"AI",0,-109.84,,"Yes_Man_",-49.87,-98.326,,1815.029,-0.358,-37.522,,,,1811.876,-19.141,-39.993,1810.208,-16.9,-51.96,,,,,,,,,,,,,,,,,,,,,,1813.926,-17.869,-39.43,1811.348,-17.564,-46.474,,,,,,,,,,,,,,,,2,0,"YukihiroD",,,,168,""
78,,3,0,6,2,0,0,1,0,0,0,255,255,255,31,1829.782,"encounter v",R,12,73,123,1.95,2.709,0.38,2.21,0.838,3.26,-36.676,59.578,88,12,0,4,0,80.138,0,0,0,4,2,L,"ddil_ddil69",176.1,89.974,0.401,,39,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1835.41,-0.095,-37.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
79,,3,0,6,2,0,1,1,0,0,0,255,255,255,32,1847.353,"encounter v",R,26,91,140,0.682,0.67,0.264,1.792,0.296,1.801,-36.676,29.293,97,3,0,0,-5.165,-198.961,0,0,0,4,2,L,"ddil_ddil69",176.1,89.974,0.401,,39,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1851.68,-0.067,-37.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
80,,3,0,6,2,0,2,1,0,0,0,255,255,255,33,1864.375,"encounter v",R,10,45,95,-0.174,-2.715,-0.03,2.092,-0.209,-3.453,-36.676,135.986,90,10,0,4,104.101,400,0,-0.043,-27.591,4,2,L,"ddil_ddil69",176.1,89.974,0.401,,81,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1871.72,0.03,-37.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
81,,3,0,6,2,1,2,1,0,0,0,255,255,255,34,1899.634,"encounter v",R,27,86,140,0.957,1.45,0.273,1.943,0.341,2.328,-36.676,40.859,89,11,0,2,45.546,-134.047,0,0,0,4,2,L,"ddil_ddil69",176.1,89.974,0.401,3,39,W,Y,1,1900.754,220,80,88,77,28,145,82,8.168,2.564,0.149,1.563,-21.067,1,0,0.252,-170.512,-573.41,-46.118,,,,1901.778,0,-0.1,2.53,-36.599,0,0,,,,,,,,,,,,,,,1901.921,4,,449,0,,,,,,,,,,,,,,,,,,,0.001,-37.054,,"HANA_ARASHI",-0.103,-17.418,,"Oort__Cloud",-21.518,-45.844,,"YukihiroD",-11.17,-63.407,,"인생최패망자",18.319,-45.085,,"하랑님_",13.447,-62.674,,"_Gosomi",39.928,-91.574,,"AI",0,-109.84,,"Yes_Man_",-40.914,-94.174,,1901.934,-0.328,-37.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,"encounter v",,,,128,""
82,,3,0,6,2,0,0,2,0,0,0,255,255,255,35,1922.398,"encounter v",R,26,106,140,-0.707,-1.886,0.115,1.376,-0.395,0.323,-36.676,17.392,50,50,0,1,60.89,-200,0,0,0,5,8,R,"Po_cari",172.7,90,0.4,,81,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1926.341,-0.246,-37.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
83,,3,0,6,2,1,0,2,0,0,0,255,255,255,36,1933.944,"encounter v",R,11,83,128,1.303,1.332,0.32,2.018,0.558,2.608,-36.676,46.866,93,7,0,2,0,219.98,0,0,0,5,8,R,"Po_cari",172.7,90,0.4,3,81,W,Y,1,1935.065,255,92,124,56,29,145,105,106.663,-16.038,0.242,1.374,-20.74,0.06,0,0.563,133.317,293.317,506.154,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,-37.11,,"HANA_ARASHI",0.01,-17.539,,"Oort__Cloud",-20.849,-44.702,,"YukihiroD",-16.728,-61.092,,"인생최패망자",16.816,-45.566,,"하랑님_",8.509,-64.39,,"_Gosomi",34.195,-89.501,,"AI",0,-109.85,,"Yes_Man_",-47.531,-105.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0,""
84,,3,0,6,2,1,1,2,0,0,0,255,255,255,37,1949.736,"encounter v",R,26,105,140,-0.677,-2.277,0.113,1.313,-0.405,0.099,-36.676,25.865,43,57,0,1,77.36,-200,0,-0.14,-18.778,5,8,R,"Po_cari",172.7,90,0.4,,44,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
85,,3,0,6,2,2,1,2,0,0,0,255,255,255,38,1961.227,"encounter v",R,27,83,135,2.716,2.383,0.422,2.077,1.032,2.817,-36.676,68.845,86,14,0,4,96.28,-134.883,0,0,0,5,8,R,"Po_cari",172.7,90,0.4,,44,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
86,,3,0,6,2,2,2,2,0,0,0,255,255,255,39,1976.695,"encounter v",R,26,95,140,2.038,0.282,0.363,1.737,0.757,1.608,-36.676,45.604,95,5,0,2,87.58,-156.219,0,0,0,5,8,R,"Po_cari",172.7,90,0.4,3,44,W,Y,1,1977.786,233,78,129,31,24,145,87,28.72,2.405,0.367,1.152,-20.548,-0.69,0,0.425,536.118,189.534,191.453,1982.595,-6.288,-93.045,1982.92,7,-6.142,1.201,-91.791,0,0,,1983.308,,,,,,,,,,,,,1983.016,5,,456,0,,,,,,,,,,,,,,,,,,,-0.291,-36.925,,"HANA_ARASHI",-0.058,-17.136,,"Oort__Cloud",-21.49,-45.466,,"YukihiroD",-17.138,-60.612,,"인생최패망자",16.417,-44.818,,"하랑님_",9.146,-65.576,,"_Gosomi",34.312,-88.787,,"AI",0,-109.85,,"Yes_Man_",-48.797,-101.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,"AI",,,,0,""
87,SIDE,3,0,6,2,0,0,2,0,0,0,255,255,255,,1984.795,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
88,,4,1,6,2,0,0,0,0,0,0,255,255,255,41,2030.637,"Riyaj",R,26,95,140,-1.918,-0.727,0,1.738,-0.93,1.004,-36.789,10.693,52,48,0,1,67.669,-173.071,1.193,0,0,1,6,R,"_Gosomi",174.7,85.368,0.494,,80,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
89,,4,1,6,2,1,0,0,0,0,0,255,255,255,42,2043.739,"Riyaj",R,26,90,140,-0.514,-0.067,0.123,1.839,-0.36,1.36,-36.789,22.571,94,6,0,2,72.915,-200,-0.952,0,0,1,6,R,"_Gosomi",174.7,85.368,0.494,3,80,W,Y,1,2044.853,180,40,114,94,45,145,122,11.699,42.257,-0.119,0.897,-20.154,0.25,0,0.379,-1.968,599.684,-19.373,2047.095,-50.284,-66.632,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,-37.056,,"Kr_Luna",0.032,-17.732,,"ddil_ddil69",-18.888,-44.348,,"Amellaid",-13.796,-62.558,,"Gonyong",19.133,-48.005,,"CoalCat",10.434,-63.985,,"AI",40.9,-90.65,,"AI",0,-109.84,,"Po_cari",-37.773,-86.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0,""
90,,4,1,6,2,1,1,0,0,0,0,255,255,255,43,2064.594,"Riyaj",R,0,69,121,-1.256,-1.868,0.082,1.598,-0.55,0.51,-36.789,11.787,60,40,0,1,0,0,-1.273,0,0,1,6,R,"_Gosomi",174.7,85.368,0.494,,80,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
91,,4,1,6,2,2,1,0,0,0,0,255,255,255,44,2080.902,"Riyaj",R,10,78,110,0.496,-0.607,0.267,1.908,0.208,1.621,-36.789,33.274,88,12,0,0,0,258.059,-0.304,0,0,1,6,R,"_Gosomi",174.7,85.368,0.494,,80,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
