id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,swPreDeg,swTargetDeg,swApproachDeg,swCorr,swSource,swProximity,swVRawDeg,swVAdjustedDeg,swVMotionDeg,swVClosestDeg,swVYShrink,swGeometryDeg,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
48,,3,1,1,0,0,2,1,0,0,0,255,255,255,26,1201.894,"_Chun",L,26,82,134,-0.268,1.063,-0.426,2.028,-0.159,1.922,-36.663,39.136,80,20,0,2,38.71,-200,-12.602,0,0,0,"=","=","=","=","=","=","=","=","=",6,L,"濃いめのラー油",160,80,0.8,0,52,W,Y,1,1202.982,29,17,20,12,6,,11,48,-40.684,-39.778,-0.028,1.083,-19.591,-0.46,0,0.096,-45.172,-55.752,-0.563,1200.04,0.927,-20.735,1202.506,4,12.566,0.055,-35.088,0,1,,1207.369,,,,,,,,,,,,,1207.772,0,,147,2,,,,,,,,,,,,,,,,,,,-0.018,-37.801,0.021,-17.131,-18.704,-46.413,-13.575,-64.373,16.961,-43.012,14.41,-64.349,52.451,-89.101,3.384,-111.557,-42.36,-89.745,-0.36,-37.029,,"소솨소솨",0.009,-17.156,,"MODECO",-18.509,-46.348,,"芝レイナ",-13.565,-64.329,,"인생최패망자",16.649,-42.637,120,"_송글_",14.192,-64.27,,"펜케이크",52.455,-89.092,,"うよすま",3.472,-111.567,,"Sabo_10",-42.887,-89.287,,1215.345,-6.956,-34.673,,,,1207.187,-18.583,-39.725,,,,1205.507,12.849,-35.879,,,,,,,,,,,,,,,,,,,,,,,,,1205.969,9.697,-35.759,,,,,,,,,,,,,"",2,,,,,,,,,,,,,0,"인생최패망자",,,,262,""
49,,3,1,1,0,0,0,2,0,0,0,255,255,255,27,1230.014,"_Chun",L,10,78,118,-0.749,0.916,-0.537,2.182,-0.311,2.633,-36.663,68.242,76,24,0,0,0,400,-7.396,0,0,1,"=","=","=","=","=","=","=","=","=",3,L,"Pring__",175.1,90.089,0.448,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,-37.874,0.01,-17.133,-18.647,-45.525,-13.38,-64.596,20.072,-46.687,14.366,-64.199,57.66,-92.064,4.939,-116.805,-49.198,-94.929,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1234.104,-0.448,-37.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
50,,3,1,1,0,0,1,2,0,0,0,255,255,255,28,1242.103,"_Chun",L,26,97,140,0.192,-0.796,-0.417,1.821,0.063,0.974,-36.663,25.419,84,16,0,2,24.701,-162.501,-9.422,0,0,1,"=","=","=","=","=","=","=","=","=",3,L,"Pring__",175.1,90.089,0.448,5,31,W,Y,1,1243.07,158,185,100,93,40,,145,129,25.147,-32.761,0.044,0.659,-20.155,0.52,0,0.352,269.579,-228.704,378.675,1245.666,69.622,-118.796,,,,,,0,0,,1248.727,1253.116,1257.941,1262.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062,-37.815,0.007,-17.135,-18.994,-46.888,-13.427,-64.595,19.953,-46.494,14.618,-63.93,57.447,-91.81,4.356,-117.524,-49.187,-94.923,-0.501,-37.042,,"소솨소솨",0.025,-17.193,,"MODECO",-18.839,-46.767,,"芝レイナ",-13.524,-64.454,,"인생최패망자",19.908,-46.5,,"_송글_",14.572,-63.725,,"펜케이크",58.649,-92.18,,"うよすま",4.607,-117.544,,"Sabo_10",-49.189,-94.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,-34.44,-34.44,-11.679,0,2,0.066,37.021,26.495,15.267,36.446,0.024,-112.542,0,"",1253.116,1257.941,,0,""
51,,3,1,2,0,0,0,2,0,0,0,255,255,255,29,1279.435,"_Chun",L,26,80,131,-0.744,1.199,-0.526,2.164,-0.308,2.204,-36.663,59.103,65,35,0,1,-0.003,-150.476,-5.972,0,0,2,"=","=","=","=","=","=","=","=","=",2,R,"SUGUN",190,82.092,0.496,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016,-37.772,0.013,-17.133,-19.935,-45.373,-15.322,-63.407,18.025,-47.702,15.062,-63.003,53.223,-86.49,-8.198,-119.997,-51.056,-97.623,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
52,,3,1,2,0,1,0,2,0,0,0,255,255,255,30,1292.34,"_Chun",L,26,92,140,1.599,0.318,-0.28,2.004,0.701,1.621,-36.663,36.49,79,21,0,2,3.792,-200,-12.713,0,0,2,"=","=","=","=","=","=","=","=","=",2,R,"SUGUN",190,82.092,0.496,5,31,W,Y,1,1293.355,226,45,118,26,2,,145,114,17.741,37.548,0.28,1.115,-20.106,0.07,0,0.339,431.871,348.915,-182.541,,,,1295.386,8,-67.298,3.944,-95.586,0,0,,1298.908,,,,,,,,,,,,,1298.527,2,,457,0,,,,,,,,,,,,,,,,,,,0.038,-37.688,0.016,-17.148,-19.251,-45.815,-14.95,-63.503,18.216,-47.928,15.082,-62.787,53.173,-86.498,-7.401,-121.936,-51.07,-97.904,-0.072,-37.157,,"소솨소솨",-0.039,-17.204,,"MODECO",-19.252,-45.795,73,"芝レイナ",-14.943,-63.509,,"인생최패망자",18.016,-47.709,,"_송글_",14.889,-62.711,,"펜케이크",53.215,-86.465,,"うよすま",-7.629,-121.017,,"Sabo_10",-51.03,-97.838,89,1310.094,-0.018,-37.772,,,,1304.948,-11.958,-47.204,,,,,,,,,,,,,,,,1298.538,-67.731,-95.68,,,,,,,1309.255,-10.954,-42.245,,,,,,,,,,,,,,,,1301.136,-62.211,-88.929,"",1,35.504,35.504,6.132,0,1,0.927,29.625,17.741,12.708,81.7,0.031,49.351,0,"Sabo_10",,,,268,""
53,SIDE,3,1,2,0,0,0,2,0,0,0,255,255,255,,1326.935,,,,,,,,,,,,,,,,,,,,,,,3,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
54,,3,0,2,0,0,0,0,0,0,0,255,255,255,17,1363.571,"CAT tourniquet",L,32,83,135,5.281,-2.59,-0.698,1.45,2.625,-0.602,-36.69,30.051,37,63,0,3,-237.682,-200,-26.741,0.828,-22.217,6,"_송글_","인생최패망자","MODECO","Sabo_10","うよすま","소솨소솨","芝レイナ","펜케이크","_Chun",3,R,"芝レイナ",170.2,80,0.495,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.319,-37.738,-0.058,-17.214,-19.778,-45.936,-14.89,-63.258,20.247,-47.539,11.762,-63.437,39.314,-97.803,-9.908,-110.895,-42.581,-93.909,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",6,,,,,,,,,,,,,0,"",,,,0,""
55,,3,0,2,0,2,0,0,0,0,0,255,255,255,18,1386.548,"CAT tourniquet",L,26,95,140,-0.745,1.753,-0.837,1.75,-0.173,2.393,-36.69,41.131,29,71,0,2,-91.55,-200,0.665,0,0,6,"=","=","=","=","=","=","=","=","=",3,R,"芝レイナ",170.2,80,0.495,3,31,W,Y,1,1387.676,255,56,22,31,18,,74,70,27.978,43.037,-0.122,1.433,-19.985,0.85,0,0.2,-44.9,40.387,103.869,1387.586,-31.573,-53.122,1390.946,8,-46.215,0.058,-67.894,1,64,,1393.004,1397.758,,,,,,,,,,,,1397.572,6,1,278,64,,,,,,,,,,,,,,,,,,,-0.22,-37.87,-0.035,-16.91,-19.795,-46.208,-14.938,-63.373,20.509,-48.364,11.789,-63.394,40.86,-97.44,-9.829,-110.933,-42.593,-93.918,-0.818,-37.588,,"HANA_ARASHI",-0.031,-16.899,,"SUGUN",-19.651,-46.12,,"Pring__",-14.884,-63.19,,"Penguin_iDOL",20.458,-48.418,,"CoalCat",11.788,-63.437,83,"濃いめのラー油",40.856,-97.434,,"시즈카_Shizuka",-9.836,-110.947,,"Yes_Man_",-42.667,-93.88,104,1400.811,-0.576,-38.467,,,,,,,,,,,,,1397.027,-1.143,-59.673,,,,,,,1394.207,-46.819,-68.235,,,,,,,,,,,,,,,,1399.813,-2.686,-54.928,,,,,,,1395.198,-39.738,-66.187,"",2,,,,,,,,,,,,,0,"Yes_Man_",1397.758,,,448,""
56,,3,0,2,0,0,0,1,0,0,0,255,255,255,19,1421.209,"CAT tourniquet",L,13,67,108,1.18,-0.709,-0.795,1.517,0.024,1.555,-36.69,25.515,30,70,0,0,363.165,336.424,-34.564,0,0,7,"=","=","=","=","=","=","=","=","=",6,L,"펜케이크",179.6,92.996,0.465,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.344,-37.668,0.236,-17.14,-20.018,-46.811,-13.911,-63.396,21.978,-47.799,13.874,-62.284,48.531,-90.416,6.964,-112.707,-37.334,-94.241,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1426.057,-0.234,-37.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
57,,3,0,2,0,0,1,1,0,0,0,255,255,255,20,1442.937,"CAT tourniquet",L,32,84,136,-1.337,0.302,-0.856,1.529,-0.259,1.597,-36.69,26.193,42,58,0,2,-210.036,-200,-21.82,0,0,7,"=","=","=","=","=","=","=","=","=",6,L,"펜케이크",179.6,92.996,0.465,3,31,W,Y,1,1444.085,119,69,59,35,10,,131,75,-10.887,-30.465,-0.062,0.965,-19.476,-1,0,0.405,196.494,-384.135,403.436,1441.08,2.409,-23.616,1443.84,5,18.239,0.059,-54.894,1,0,,1449.413,1583.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.326,-37.814,-0.097,-17.301,-20.089,-46.818,-14.035,-63.516,22.228,-47.849,13.883,-62.287,47.233,-92.903,7.375,-111.334,-37.083,-94.213,-0.938,-37.744,,"HANA_ARASHI",-0.069,-17.328,,"SUGUN",-20.088,-46.651,74,"Pring__",-13.985,-63.315,,"Penguin_iDOL",22.044,-47.794,,"CoalCat",13.297,-62.402,102,"濃いめのラー油",47.232,-92.895,,"시즈카_Shizuka",7.367,-111.341,,"Yes_Man_",-37.164,-94.151,,1453.234,-1.678,-37.733,,,,1449.512,-17.858,-40.305,,,,,,,1447.11,18.475,-55.463,,,,,,,,,,,,,,,,1452.154,-17.415,-39.942,,,,,,,1447.818,15.444,-54.421,,,,,,,,,,"",2,,,,,,,,,,,,,1,"CoalCat",1583.083,,,388,""
58,,3,0,2,0,0,0,1,0,1,0,255,255,255,21,1583.287,"Penguin_iDOL",R,26,86,140,-0.809,-0.394,0.162,1.629,-0.178,1.189,-36.493,29.217,48,52,0,2,-155.599,-200,15.846,0,0,8,"=","=","=","=","=","=","=","=","=",0,L,"_Chun",190,80,0.455,0,83,W,Y,1,1584.145,199,91,74,79,5,,145,92,56.686,-20.256,-0.172,0.819,-19.65,-1,0,0.237,525.203,56.882,284.476,1586.933,17.276,-71.237,1587.066,5,16.813,3.009,-69.871,0,0,,1590.255,,,,,,,,,,,,,1590.538,8,,454,0,,,,,,,,,,,,,,,,,,,0.014,-37.832,-0.002,-17.214,-19.89,-46.411,-13.268,-63.609,20.142,-46.189,13.561,-61.383,51.659,-93.518,8.142,-117.168,-38.201,-94.987,-0.341,-37.109,,"HANA_ARASHI",-0.028,-17.211,,"SUGUN",-19.846,-46.338,,"Pring__",-13.228,-63.486,,"CAT tourniquet",20.134,-46.169,,"CoalCat",13.59,-61.255,85,"濃いめのラー油",51.668,-93.53,,"시즈카_Shizuka",2.382,-117.378,,"Yes_Man_",-38.254,-94.963,,1594.384,0.628,-38.135,,,,,,,,,,,,,1590.55,16.846,-70.271,,,,,,,,,,,,,,,,,,,,,,,,,1592.427,16.148,-68.828,,,,,,,,,,"",1,,,,,,,,,,,,,0,"CoalCat",1611.484,,,160,""
59,,3,0,2,0,0,0,2,0,1,0,255,255,255,22,1611.878,"Penguin_iDOL",R,26,94,140,0.076,0.252,0.23,1.745,0.141,1.559,-36.493,22.956,81,19,0,2,-91.023,-200,28.672,0,0,0,"=","=","=","=","=","=","=","=","=",5,R,"_송글_",175.4,90.478,0.316,3,31,W,Y,1,1612.799,132,56,107,35,0,,138,92,-7.128,38.796,-0.127,0.968,-19.843,-0.27,0,0.616,102.766,456.667,-318.452,1609.56,-5.042,-25.84,1610.826,2,-16.635,0.056,-41.061,0,0,,,,,,,,,,,,,,,1615.889,0,,147,0,,,,,,,,,,,1615.193,2,,,,,,,0.061,-37.653,-0.01,-17.233,-19.715,-45.764,-14.385,-62.561,20.252,-48.671,9.148,-61.21,41.974,-93.264,-6.472,-109.756,-37.847,-98.039,-0.121,-36.932,,"HANA_ARASHI",-0.007,-17.244,,"SUGUN",-19.511,-45.85,85,"Pring__",-16.188,-62.328,,"CAT tourniquet",19.875,-48.316,,"CoalCat",9.115,-61.098,,"濃いめのラー油",42.263,-94.846,,"시즈카_Shizuka",-6.422,-109.425,,"Yes_Man_",-37.963,-97.969,,,,,,,,1614.343,-17.828,-42.526,,,,,,,,,,,,,,,,,,,,,,,,,1616.399,-17.71,-39.57,,,,,,,,,,,,,,,,,,,"",2,,,,,,,,,,,,,0,"SUGUN",1615.324,1621.225,,4,""
60,SIDE,3,0,2,0,0,0,2,0,0,1,255,255,16,,1626.756,,,,,,,,,,,,,,,,,,,,,,,0,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
61,,4,1,2,0,0,0,0,0,0,0,255,255,255,31,1664.584,"_Chun",L,27,83,135,-2.554,0.294,-0.655,2.027,-1.04,1.648,-36.663,61.656,75,25,0,1,-36.51,-143.324,0.192,0,0,3,"濃いめのラー油","Pring__","SUGUN","HANA_ARASHI","시즈카_Shizuka","Penguin_iDOL","Yes_Man_","CoalCat","CAT tourniquet",1,R,"HANA_ARASHI",190,90,0.25,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,-37.684,0.053,-17.11,-19.455,-45.524,-13.731,-64.32,17.173,-47.018,14.941,-63.125,48.538,-85.676,-3.87,-118.927,-41.99,-91.051,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
62,,4,1,2,0,1,0,0,0,0,0,255,255,255,32,1678.001,"_Chun",L,26,85,138,-1.01,-0.486,-0.51,1.914,-0.385,1.133,-36.663,45.366,81,19,0,0,-27.608,-175.127,-4.896,0,0,3,"=","=","=","=","=","=","=","=","=",1,R,"HANA_ARASHI",190,90,0.25,,31,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,-37.734,0.006,-17.175,-20.329,-46.208,-13.726,-64.376,17.356,-47.357,14.954,-63.201,50.883,-86.64,-6.438,-119.575,-45.849,-95.53,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
63,,4,1,2,0,1,1,0,0,0,0,255,255,255,33,1692.873,"_Chun",L,14,76,102,-1.817,-0.709,-0.431,2.073,-0.092,1.668,-36.663,47.171,82,18,0,2,-333.61,347.22,-13.188,0,0,3,"=","=","=","=","=","=","=","=","=",1,R,"HANA_ARASHI",190,90,0.25,3,31,W,Y,1,1694.006,172,105,100,143,76,,145,87,-30,57.888,-0.308,0.935,-21.594,1,0,0.657,-150.63,214.496,-63.61,1690.453,-2.64,-23.05,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,-37.717,0.007,-17.172,-20.459,-46.309,-13.6,-64.378,17.354,-47.36,15.137,-63.185,48.916,-86.809,-5.813,-119.594,-46.851,-95.277,-0.131,-37.211,,"소솨소솨",-0.01,-17.197,,"MODECO",-20.354,-46.214,,"芝レイナ",-13.594,-64.382,,"인생최패망자",17.134,-46.974,,"_송글_",14.949,-63.168,,"펜케이크",49.333,-85.882,,"うよすま",-5.777,-119.555,,"Sabo_10",-46.862,-95.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,,,,,,,,,,,,,0,"",,,,0,""
64,,4,1,2,0,1,2,0,0,0,0,255,255,255,34,1705.729,"_Chun",L,26,71,110,-0.792,-0.456,-0.498,1.763,-0.209,1.111,-36.663,29.129,92,8,0,2,-64.507,-193.817,8.874,0,0,3,"=","=","=","=","=","=","=","=","=",1,R,"HANA_ARASHI",190,90,0.25,5,31,W,Y,1,1706.786,72,167,142,136,39,,120,105,23.25,15.582,-0.152,0.879,-20.788,0.87,0,0.604,343.331,241.037,-79.118,1708.146,-29.715,-109.245,1710.546,7,-35.783,0.058,-125.36,1,0,,1712.722,1717.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041,-37.696,0.003,-17.16,-20.024,-45.495,-13.763,-64.305,16.887,-47.31,14.717,-63.677,49.382,-85.914,-9.249,-118.838,-50.235,-95.079,-0.327,-37.084,,"소솨소솨",-0.01,-17.224,,"MODECO",-20.284,-45.798,,"芝レイナ",-13.834,-64.322,,"인생최패망자",16.924,-47.278,,"_송글_",14.638,-63.655,,"펜케이크",49.386,-85.925,,"うよすま",-8.467,-118.8,115,"Sabo_10",-50.221,-95.057,,1719.138,-7.49,-43.054,,,,,,,,,,,,,,,,,,,1714.305,-34.884,-124.368,,,,,,,,,,,,,,,,,,,,,,,,,1715.516,-33.692,-119.47,,,,"",2,14.579,14.579,3.98,0,1,0.574,37.358,23.25,46.345,44.527,0.039,23.965,0,"うよすま",1717.316,,,272,""
65,,4,1,2,0,0,0,0,0,1,0,255,1,255,35,1736.087,"_Chun",L,26,80,130,0.004,0.905,-0.429,2.131,-0.038,1.974,-36.663,47.393,72,28,0,2,35.368,-195.009,-5.673,0,0,4,"=","=","=","=","=","=","=","=","=",7,R,"시즈카_Shizuka",190,85.33,0.496,5,31,W,Y,1,1737.178,151,70,160,61,33,,145,109,64.544,-24.26,-0.001,1.348,-20.137,-0.04,0,0.422,295.321,272.015,-265.325,1740.679,23.404,-70.412,1740.866,5,23.135,3.091,-69.456,0,0,,1742.953,,,,,,,,,,,1745.342,,1744.524,4,,454,0,,,,,,,,,,,,,,,,,,,-0.003,-37.749,-0.005,-17.167,-21.314,-46.739,-14.802,-63.5,15.79,-45.469,13.568,-63.764,53.835,-90.007,-9.109,-121.338,-45.534,-95.172,-0.276,-37.057,,"소솨소솨",-0.001,-17.158,,"MODECO",-20.605,-46.035,,"芝レイナ",-14.932,-63.401,,"인생최패망자",15.669,-45.353,,"_송글_",13.467,-63.614,88,"펜케이크",52.989,-89.742,,"うよすま",-9.273,-120.985,,"Sabo_10",-45.547,-95.172,,1750.182,0.348,-38.269,,,,,,,,,,,,,1744.536,23.22,-69.815,,,,,,,,,,,,,,,,,,,,,,,,,1749.057,8.604,-57.119,,,,,,,,,,"",1,-25.894,-25.894,13.506,0,0,1,64.544,64.544,58.82,64.544,0,-66.33,0,"_송글_",1746.798,,,257,""
66,,4,1,2,0,0,0,1,0,1,0,255,1,255,36,1766.975,"_Chun",L,27,70,109,-0.763,-0.438,-0.509,1.809,-0.242,1.21,-36.663,31.347,89,11,0,2,-39.02,-111.983,1.879,0,0,5,"=","=","=","=","=","=","=","=","=",0,R,"Penguin_iDOL",190,80,0.25,5,31,W,Y,1,1768.118,248,181,132,116,74,,145,128,26.599,-26.574,-0.147,0.883,-20.729,0.72,0,0.481,306.513,235.525,208.355,1769.933,46.73,-128.896,,,,,,0,0,,1776.075,1780.996,1786.317,1792.052,,,,1773.354,1778.387,,,1767.63,,,,,,,,,,,,,,,,,,,,,,,,,-0.078,-37.643,-0.007,-17.161,-20.416,-45.673,-11.02,-65.475,17.731,-44.75,14.345,-62.94,53.176,-90.851,-9.926,-118.741,-47.942,-96.264,-0.412,-37.042,,"소솨소솨",-0.023,-17.222,,"MODECO",-20.143,-45.614,,"芝レイナ",-9.943,-65.574,,"인생최패망자",16.501,-44.52,,"_송글_",14.159,-62.877,,"펜케이크",53.19,-90.854,,"うよすま",-9.92,-118.74,,"Sabo_10",-47.888,-96.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,-27.691,-27.691,-10.371,0,1,0.706,57.955,41.937,-5.963,83.003,0.061,-36.793,0,"",1780.996,1773.354,1778.387,0,""
67,,4,1,4,0,0,0,1,0,0,0,255,255,255,37,1806.062,"_Chun",L,26,79,129,-0.229,1.301,-0.447,2.154,-0.091,2.149,-36.663,54.383,75,25,0,2,3.891,-178.889,-3.087,0,0,6,"=","=","=","=","=","=","=","=","=",8,R,"Yes_Man_",174.9,84.826,0.502,5,31,W,Y,1,1807.191,125,63,64,47,32,,136,115,-21.22,65.275,-0.02,1.295,-19.546,0.13,0,0.344,-21.869,201.232,-98.419,1803.346,-2.862,-20.849,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,-37.785,-0.012,-17.299,-19.751,-45.321,-16.058,-62.988,17.281,-47.042,15.448,-63.815,53.318,-87.793,-4.461,-115.723,-47.966,-96.371,-0.43,-36.978,,"소솨소솨",-0.018,-17.256,,"MODECO",-19.773,-45.258,,"芝レイナ",-16.063,-63.001,,"인생최패망자",17.201,-46.977,,"_송글_",15.68,-63.385,,"펜케이크",52.126,-89.031,,"うよすま",-4.468,-115.707,,"Sabo_10",-48.553,-94.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,73.285,58.219,18.685,0.627,1,0.628,-41.166,-26.186,-36.346,-76.696,0.017,115.276,0,"",,,,0,""
68,,4,1,4,0,0,1,1,0,0,0,255,255,255,38,1820.883,"_Chun",L,14,76,103,0.793,0.384,-0.098,2.263,1.091,2.305,-36.663,50.317,79,21,0,2,-365.703,312.195,-13.389,0,0,6,"=","=","=","=","=","=","=","=","=",8,R,"Yes_Man_",174.9,84.826,0.502,5,31,W,Y,1,1822.129,65,81,90,67,54,,110,70,-3.03,-3.241,0.144,1.045,-20.304,-0.63,0,0.416,130.735,-66.955,-119.235,1818.76,0.68,-29.52,1819.439,0,1.324,0.117,-35.708,0,0,,1827.866,,,,,,,,,,,,,1826.608,6,,147,256,,,,,,,,,,,,,,,,,,,0.106,-37.708,0.042,-17.318,-20.702,-45.873,-15.852,-62.883,17.667,-45.852,15.29,-63.629,52.034,-89.1,-6.779,-117.794,-49.83,-93.936,-0.368,-36.894,88,"소솨소솨",-0.002,-17.299,,"MODECO",-20.517,-45.786,61,"芝レイナ",-15.845,-62.877,,"인생최패망자",17.007,-45.607,,"_송글_",15.25,-63.56,,"펜케이크",52.109,-88.991,,"うよすま",-6.763,-117.831,,"Sabo_10",-49.82,-93.921,,1823.358,1.388,-36.361,,,,1826.103,-18.677,-39.685,,,,,,,,,,,,,,,,,,,1824.981,0.927,-37.318,,,,1829.822,-17.28,-40.109,,,,,,,,,,,,,,,,,,,"",2,-2.343,-2.343,-6.419,0,2,0.164,-4.775,-3.03,-13.206,-4.417,0.005,72.061,0,"_Chun",,,,260,""
