id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,epPreHPos,epDelta,epEvidenceType,epEvidenceValue,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,phSource,phNormalSource,phFlags,phDt,phRenderAge,phRenderSampleDt,phRenderLagDist,phRawHPos,phSeparationR,phReprojectConfidence,phSweepSteps,phSweepT,phSweepFail,phSweepGapR,phBallVX,phBallVY,phBallVZ,phOriginV,phPointVX,phPointVY,phPointVZ,phPointVSource,phProxyPSpd,phRenderPSpd,phPVDeltaDeg,phPVSpeedRatio,phNX,phNY,phNZ,phNDeltaDeg,phPreGuardH,phApproachH,phPostGuardH,phGuardDelta,phFinalFieldH,phProxyMoveDist,phRenderMoveDist,phRenderLagAlongSwing,phReprojectMoveR,phProxyMoveRotDeg,phRenderMoveRotDeg,phRenderLagRotDeg,phConfidenceLimit,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,infieldFly,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
22,,1,0,0,0,0,1,1,0,0,0,255,255,255,4,713.816,"?fredo?",L,26,85,138,-0.243,1.409,-0.288,2.006,-0.238,2.219,-36.632,19.342,78,16,7,4,"",102.148,-191.456,3.129,0,0,1,"=","=","=","=","=","=","=","","",3,R,"YukihiroD",174.3,80,0.398,,83,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.172,-37.637,0.049,-17.659,-20.1,-47.396,-9.088,-65.622,19.461,-47.291,13.291,-64.726,40.9,-90.65,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,718.181,-0.37,-37.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
23,,1,0,0,0,0,2,1,0,0,0,255,255,255,5,725.941,"?fredo?",L,6,56,88,-3.018,0.823,-0.374,1.994,-0.29,2.098,-36.632,14.099,91,9,0,4,"",-389.766,0,33.475,0,0,1,"=","=","=","=","=","=","=","","",3,R,"YukihiroD",174.3,80,0.398,,83,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,728.96,1,,578,0,,,,,,,,,,,,,,,,,,,-0.14,-37.701,0.041,-17.666,-20.094,-47.406,-8.962,-62.203,19.463,-47.273,13.221,-64.778,40.9,-90.65,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,730.918,-0.453,-37.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
24,,1,0,0,0,0,0,2,0,0,0,255,255,255,6,747.096,"?fredo?",L,27,84,136,-1.341,-0.57,-0.326,1.934,-0.592,1.117,-36.632,16.973,86,12,1,2,"",14.193,-131.924,-4.61,0,0,2,"=","=","=","=","=","=","=","","",1,L,"schmoneymikey",190,80,0.347,3,82,W,Y,1,748.345,176,118,124,53,0,,145,105,-44.777,-69.581,-0.246,0.765,-20.012,-0.11,-0.112,0,0,0,0,0.285,-84.455,54.687,-100.231,1,3,37883,0.007,0.007,0.022,0,0.077,0,1,17,0.847,0,-1,0.194,-3.179,35.429,-44.777,3.798,-9.705,-25.735,1,27.766,24.483,22.641,0.882,-0.36,0.657,0.662,3.94,-80.217,-3.8,-69.894,10.323,-69.894,0.193,0.288,0,0,1.572,35.423,0,0,748.084,0.429,-20.263,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,-37.61,0.064,-17.673,-20.183,-47.366,-8.912,-61.95,22.842,-47.075,12.955,-64.755,40.9,-90.65,0,-109.84,-40.8,-90.55,-0.272,-37.194,,"Kr_Luna",0.057,-17.673,,"べるちゃそ",-20.221,-47.191,,"kikoism",-8.928,-61.949,,"Fresh825",22.674,-47.194,,"쟈가리코",14.163,-63.347,,"AI",40.901,-90.651,,"AI",0,-109.84,,"AI",-40.801,-90.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
25,,1,0,0,0,0,1,2,0,0,0,255,255,255,7,772.181,"?fredo?",L,0,76,126,-1.755,1.004,-0.45,2.068,-0.744,2.248,-36.632,31.308,85,15,0,2,"",0,32.079,-8.649,0,0,2,"=","=","=","=","=","=","=","","",1,L,"schmoneymikey",190,80,0.347,3,82,W,Y,1,773.437,244,166,103,110,64,,145,90,106.834,18.487,-0.34,1.429,-20.266,-0.84,-0.845,0,0,0,0,0.273,119.347,159.699,-44.223,5,2,646139,0.007,0.015,0.023,0.103,-0.832,0.996,0.079,42,0.079,2,1.401,0.26,-2.271,32.734,73.166,-2.908,0.047,-41.441,1,41.543,12.814,19.049,0.308,0.381,-0.885,0.268,1.626,161.967,1.544,18.033,143.935,-161.967,0.008,0.197,-0.093,0.11,3.685,29.567,46.469,1,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21,-37.707,0.039,-17.666,-20.787,-48.172,-8.393,-64.655,23.016,-47.465,14.207,-64.165,46.7,-93.758,0,-109.84,-40.8,-90.55,-0.394,-37.009,,"Kr_Luna",0.062,-17.675,,"べるちゃそ",-20.729,-48.107,,"kikoism",-10.149,-64.42,,"Fresh825",22.843,-47.37,,"쟈가리코",14.191,-64.13,,"Azuner",46.871,-94.351,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
26,,1,0,0,0,0,2,2,0,0,0,255,255,255,8,788.922,"?fredo?",L,14,90,113,-2.645,-0.852,-0.377,1.834,-0.44,1.465,-36.632,13.982,42,56,2,2,"",-390.434,312.348,-18.473,0,0,2,"=","=","=","=","=","=","kneesohime","소솨소솨","",1,L,"schmoneymikey",190,80,0.347,3,82,W,Y,1,790.193,255,164,140,131,85,,145,89,-78.207,25.939,-0.498,0.761,-21.059,-0.89,-0.895,0,0,0,0,0.311,-39.363,263.11,181.721,5,2,646139,0.007,0.014,0.023,0.107,-0.766,0.338,0.551,29,0.02,2,0.812,-0.881,-3.474,29.119,-78.207,-22.839,10.076,-16,1,29.65,26.429,32.965,0.891,0.842,0.528,0.11,10.747,152.328,24.939,27.672,124.657,27.672,0.001,0.387,-0.057,0.214,0.612,51.339,30.338,1,789.911,-0.575,-21.217,793.293,0,0.339,2.365,-28.331,0,0,,795.431,,,,,,,,,,,,,795.911,2,,147,4,,,,,,,,,,,,,,,,,,,-0.144,-37.696,0.069,-17.643,-21.304,-49.487,-8.852,-65.133,24.01,-47.75,14.181,-64.243,45.538,-92.928,0,-109.84,-40.8,-90.55,-0.159,-37.386,120,"Kr_Luna",0.043,-17.668,,"べるちゃそ",-21.265,-49.452,,"kikoism",-8.768,-65.013,,"Fresh825",23.851,-47.637,,"쟈가리코",14.119,-64.067,,"Azuner",48.717,-95.696,,"AI",0,-109.84,,"AI",-40.8,-90.55,,793.491,0.412,-28.663,,,,795.385,-18.208,-39.145,,,,,,,,,,,,,,,,,,,794.371,-0.702,-29.161,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,"?fredo?",,,,5,""
27,SIDE,1,0,0,0,0,0,2,0,0,0,255,255,255,,798.163,,,,,,,,,,,,,,,,,,,,,,,,3,"=","=","=","=","=","=","=","=","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
28,,2,1,0,0,0,0,0,0,0,0,255,255,255,16,836.068,"소솨소솨",R,28,80,131,-1.919,-0.159,0.005,1.593,-0.905,1.453,-36.539,2.728,49,51,0,1,"",54.275,-59.2,0,0,0,3,"べるちゃそ","Fresh825","?fredo?","쟈가리코","kikoism","Kr_Luna","Azuner","","",5,L,"쟈가리코",190,82,0.501,,81,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,-37.709,0.009,-17.901,-20.817,-46.795,-9.938,-65.584,21.063,-46.711,16.095,-63.497,36.886,-86.629,0,-109.84,-39.619,-96.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
29,,2,1,0,0,1,0,0,0,0,0,255,255,255,17,847.819,"소솨소솨",R,27,90,140,-0.472,-0.04,0.125,1.601,-0.348,1.478,-36.539,5.197,49,51,0,2,"",102.719,-124.004,0,0,0,3,"=","=","=","=","=","=","=","","",5,L,"쟈가리코",190,82,0.501,5,81,W,Y,1,848.953,203,112,86,83,25,,145,131,110.516,-38.728,-0.09,0.98,-19.992,0.37,0.366,0,0,0,0,0.589,450.996,-168.003,79.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005,-37.622,-0.007,-17.839,-20.402,-46.715,-8.417,-64.919,21.18,-46.998,15.664,-63.407,41.494,-97.061,0,-109.84,-39.726,-96.487,0.151,-37.419,,"schmoneymikey",0.006,-18.002,,"NABIMan",-20.856,-47.006,,"YukihiroD",-8.976,-64.792,,"하루（Haru）",21.175,-47.006,,"Yaksok~",16.438,-64.691,,"kneesohime",41.38,-97.238,,"AI",0,-109.84,,"Yes_Man_",-39.588,-96.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
30,,2,1,0,0,1,1,0,0,0,0,255,255,255,18,865.883,"소솨소솨",R,3,65,108,-0.63,0.207,0.309,1.685,0.508,1.752,-36.539,16.377,53,47,0,2,"",-421.581,0,0,0,0,3,"=","=","=","=","=","=","=","","",5,L,"쟈가리코",190,82,0.501,0,81,W,Y,1,867.116,237,107,95,86,29,,145,133,12.999,4.301,-0.111,1.107,-20.52,0.62,,,,,0,0.453,-3.58,1.404,0.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.3,-7.745,-121.646,872.529,7,-9.322,0.057,-130.406,1,0,,872.68,877.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,-37.638,-0.001,-17.852,-20.986,-47.018,-9.428,-64.508,20.068,-45.828,15.856,-63.002,41.341,-97.152,0,-109.84,-39.117,-95.686,0.307,-37.434,,"schmoneymikey",0.012,-17.983,,"NABIMan",-20.982,-47.012,,"YukihiroD",-9.251,-64.541,,"하루（Haru）",20.079,-45.831,,"Yaksok~",17.072,-64.472,85,"kneesohime",41.274,-97.208,,"AI",0,-109.84,,"Yes_Man_",-39.135,-95.697,,881.469,0.63,-38.408,,,,,,,,,,,,,877.607,0.29,-59.198,,,,,,,,,,,,,,,,,,,,,,,,,880.319,0.077,-57.769,,,,,,,,,,"",2,0,0,"AI",877.183,,,129,""
31,,2,1,0,0,0,0,0,0,1,0,255,5,255,19,896.691,"소솨소솨",R,28,87,140,-1.552,-0.428,0.042,1.554,-0.736,1.302,-36.539,6.342,40,60,0,2,"",50.177,-56.03,0,0,0,4,"=","=","=","=","=","=","=","","",3,L,"kikoism",176.1,80,0.243,3,80,A,Y,0,898.034,225,213,47,44,0,,134,91,10.766,9.373,-0.315,0.691,-18.837,-0.18,-0.177,0,0,0,0,0.621,-123.745,-159.601,-3.912,3,0,252539,0.014,0.002,0.093,0,-0.177,7.684,0,32,0,2,7.684,-0.69,-2.318,36.748,10.766,-93.681,-0.319,-76.319,1,120.834,20.816,18.473,0.172,-0.471,-0.165,-0.867,0,-180,20.896,10.448,169.552,10.448,0.265,0.322,0,11.148,129.253,173.6,0,1,,,,899.911,3,-5.915,1.397,-56.917,0,0,,,,,,,,,,,,,918.447,,900.383,4,,452,0,,,,,,,,,,,,,902.18,5,,,,,-0.05,-37.768,0.017,-17.807,-19.922,-46.517,-8.735,-64.14,19.864,-45.078,12.924,-58.444,38.757,-103.478,0,-109.84,-35.967,-95.802,-0.332,-37.654,,"schmoneymikey",-0.041,-18.01,,"NABIMan",-20.107,-46.448,,"YukihiroD",-9.208,-64.015,,"하루（Haru）",19.857,-45.097,,"Yaksok~",12.944,-58.442,88,"kneesohime",42.542,-100.569,,"AI",0,-109.84,,"Yes_Man_",-35.988,-95.782,,905.599,0.011,-38.815,,,,,,,900.393,-6.065,-57.752,,,,901.597,2.191,-58.384,,,,,,,,,,,,,,,,,,,,,,,,,904.532,2.66,-57.773,,,,,,,,,,"",1,0,0,"YukihiroD",901.665,,,131,""
32,,2,1,0,0,0,0,1,0,1,0,255,5,255,20,918.954,"소솨소솨",R,28,89,140,-1.523,-0.252,0.042,1.572,-0.736,1.383,-36.539,0.724,36,64,0,2,"",61.038,-80.661,0,0,0,5,"=","=","=","=","=","=","=","","",1,L,"Kr_Luna",190,95.432,0.498,5,79,W,Y,1,919.807,143,110,128,65,21,,145,117,21.778,-59.378,-0.295,0.873,-19.621,0.81,0.814,0,0,0,0,0.089,111.171,-250.654,134.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.195,91.426,-67.31,,,,,,0,0,,,,,,,,,,,,,934.888,,,,,,,,,,,,,,,,,,,,,,,,,-0.024,-37.714,0.004,-17.915,-20.601,-46.074,-8.58,-66.581,19.646,-45.258,14.526,-62.345,50.242,-104.312,0,-109.84,-27.747,-94.233,0.031,-37.195,,"schmoneymikey",-0.016,-18.105,,"NABIMan",-20.714,-46.045,,"YukihiroD",-7.789,-67.852,,"하루（Haru）",19.641,-45.371,,"Yaksok~",15.829,-63.235,,"kneesohime",53.967,-106.861,,"AI",0,-109.84,,"Yes_Man_",-29.29,-92.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",923.11,,,0,""
33,,2,1,0,0,0,1,1,0,1,0,255,5,255,21,935.343,"소솨소솨",R,34,82,134,1.038,1.134,0.275,1.844,0.348,2.265,-36.539,29.738,87,13,0,4,"",67.324,-59.433,0,0,0,5,"=","=","=","=","=","=","=","","",1,L,"Kr_Luna",190,95.432,0.498,,79,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081,-37.763,-0.023,-17.613,-19.898,-44.896,-9.967,-64.662,21.376,-45.867,15.554,-62.058,56.415,-104.072,0,-109.84,-25.499,-108.323,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",938.555,,,0,""
34,,2,1,0,0,0,2,1,0,1,0,255,5,255,22,950.061,"소솨소솨",R,33,89,140,0.274,0.509,0.184,1.715,-0.077,1.847,-36.539,14.151,43,57,0,0,"",141.094,-95.235,0,0,0,5,"=","=","=","=","=","=","=","","",1,L,"Kr_Luna",190,95.432,0.498,,79,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,,,,,,,,,,,,,950.2,,952.58,5,,578,0,,,,,,,,,,,,,,,,,952.517,1,-0.005,-37.755,-0.028,-17.631,-20.19,-45.222,-9.314,-64.675,20.649,-46.635,16.387,-62.803,56.42,-104.113,0,-109.84,-28.667,-104.167,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",953.527,,,0,""
35,,2,1,0,0,0,0,2,0,1,0,255,5,255,23,992.56,"소솨소솨",R,27,87,140,-0.677,0.084,0.107,1.621,-0.434,1.539,-36.539,6.911,50,50,0,2,"",116.267,-128.85,0,0,0,6,"=","=","=","=","=","=","=","SUGUN","",6,L,"Azuner",181.3,80,0.248,3,78,W,Y,1,993.693,133,89,66,57,52,,137,84,31.79,-1.376,-0.133,0.937,-19.335,-0.77,-0.766,0,0,0,0,0.442,0.373,-2.153,-0.008,3,0,252539,0.014,0.004,0.013,0,-0.766,2.468,0,34,0,2,2.711,-0.308,-2.145,36.458,31.79,1.104,1.852,-12.412,1,12.598,13.95,0,0.903,-0.136,-0.522,-0.842,0,-180,-1.786,-0.893,179.107,-0.893,0.139,0.139,0,4.122,18.772,18.772,0,1,997.911,1.511,-86.394,998.918,7,1.581,0.691,-89.181,1,0,,1000.225,,,,,,,998.283,1003.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,-37.63,0.011,-17.894,-21.662,-47.497,-2.86,-63.419,21.024,-46.575,15.897,-63.022,53.446,-101.517,0,-109.84,-33.558,-95.709,0.268,-37.381,,"schmoneymikey",0.009,-18.003,104,"NABIMan",-21.664,-47.515,,"YukihiroD",-1.28,-63.168,,"하루（Haru）",21.021,-46.569,120,"Yaksok~",16.268,-63.739,,"kneesohime",53.481,-101.463,,"AI",0,-109.84,,"Yes_Man_",-33.568,-95.677,,1010.842,-0.391,-38.263,1005.056,1.373,-20.25,,,,,,,1003.23,19.405,-41.088,,,,,,,,,,,,,,,,1009.951,-2.504,-23.913,,,,,,,1004.026,16.534,-37.74,,,,,,,,,,,,,"",2,0,0,"AI",,998.283,1003.444,140,""
36,,2,1,1,0,0,0,2,1,0,0,6,255,255,24,1025.739,"소솨소솨",R,28,80,131,-0.182,-1.058,0.174,1.435,-0.119,0.902,-36.539,10.821,36,64,0,2,"",27.284,-74.966,0,0,0,7,"=","=","=","=","=","=","=","=","",8,R,"SUGUN",179.9,82,0.5,5,78,W,Y,1,1026.844,255,94,149,88,27,,145,124,-25.094,3.17,-0.032,0.613,-20.549,0.75,0.753,0,0,0,0,0.292,-121.917,247.972,-143.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.418,-0.099,-21.725,1028.105,3,-2.199,1.868,-58.141,0,0,,,,,,,,,,,,,,,1031.446,7,,147,2,,,,,,,,,,,,,,,,,,,0.072,-37.628,0.009,-18.063,-21.624,-46.709,-0.214,-59.617,21.421,-46.896,12.169,-64.969,47.355,-96.383,0,-109.84,-46.482,-102.598,0.16,-37.612,,"schmoneymikey",-0.023,-18.334,,"NABIMan",-22.097,-47.082,,"YukihiroD",-3.575,-61.621,106,"하루（Haru）",20.959,-46.988,,"Yaksok~",12.189,-66.809,,"kneesohime",47.343,-96.389,,"AI",0,-109.84,,"Yes_Man_",-47.362,-101.886,,,,,,,,1030.791,-18.636,-39.711,1028.549,-2.571,-59.047,,,,,,,,,,,,,,,,,,,,,,,,,1029.825,-3.89,-53.319,,,,,,,,,,,,,,,,"",2,0,0,"YukihiroD",,,,34,""
37,SIDE,2,1,1,0,0,0,2,1,0,0,6,255,255,,1035.935,,,,,,,,,,,,,,,,,,,,,,,,0,"=","=","=","=","=","=","=","=","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
38,,2,0,1,0,0,0,0,0,0,0,255,255,255,9,1073.101,"?fredo?",L,26,90,140,-0.238,-0.573,-0.128,1.789,-0.156,1.066,-36.632,3.631,42,53,5,0,"",47.736,-200,-0.993,0,0,3,"Yaksok~","YukihiroD","schmoneymikey","하루（Haru）","Yes_Man_","NABIMan","kneesohime","소솨소솨","",4,L,"하루（Haru）",190,85,0.397,,77,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107,-37.687,0.046,-17.607,-21.53,-48.228,-8.872,-67.256,23.059,-47.998,14.755,-63.352,50.392,-101.675,0,-109.84,-42.075,-94.94,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
39,,2,0,1,0,0,1,0,0,0,0,255,255,255,10,1088.037,"?fredo?",L,0,74,125,0.844,-0.365,-0.229,1.974,0.375,1.358,-36.632,28.547,85,13,2,0,"",0,0,-2.964,0,0,3,"=","=","=","=","=","=","=","=","",4,L,"하루（Haru）",190,85,0.397,,77,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,-37.673,0.038,-17.6,-21.355,-48.603,-8.544,-64.512,23.067,-48.006,14.957,-63.58,50.462,-101.6,0,-109.84,-42.39,-94.439,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
40,,2,0,1,0,0,2,0,0,0,0,255,255,255,11,1103.91,"?fredo?",L,12,76,112,0.098,1.732,-0.285,2.346,0.051,2.792,-36.632,40.393,84,14,2,1,"",0,84.069,1.186,0,0,3,"=","=","=","=","=","=","=","=","",4,L,"하루（Haru）",190,85,0.397,,77,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.152,-37.891,0.032,-17.605,-21.227,-48.336,-8.85,-63.298,22.909,-47.9,14.932,-63.565,49.477,-101.33,0,-109.84,-42.278,-97.438,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
41,,2,0,1,0,1,2,0,0,0,0,255,255,255,12,1117.045,"?fredo?",L,6,62,92,-3.077,-0.433,-0.303,1.722,-0.359,1.36,-36.632,4.267,42,58,0,4,"",-418.182,0,8.372,0,0,3,"=","=","=","=","=","=","=","=","",4,L,"하루（Haru）",190,85,0.397,,77,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,1120.04,3,,578,0,,,,,,,,,,,,,,,,,,,-0.164,-37.662,-0.002,-17.609,-21.279,-48.501,-8.233,-62.236,23.073,-48.031,14.741,-63.517,50.095,-101.768,0,-109.84,-42.337,-97.58,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
