id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,buntGrip,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
82,3,0,0,5,0,0,1,0,0,1,255,255,12,48,1969.488,coder_,R,26,119,0.669,-0.537,0.045,1.526,-36.787,0,0,-12.654,-200,14.75,0,0,0,6,4,R,인생최패망자,190,95,0.45,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074,-37.501,눈꽃,-0.027,-16.906,Pring__,-22.572,-48.361,Oort__Cloud,-12.982,-64.443,아침땅_,19.131,-43.584,소솨소솨,14.766,-62.99,それいゆ るな,44.62,-88.876,AI,0,-100.6,별이__,-43.952,-84.956,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
83,3,0,0,5,0,1,1,0,0,1,255,255,12,49,1980.403,coder_,R,26,117,0.198,2.277,-0.001,1.885,-36.943,1,0,44.749,-200,-0.338,0,0,0,6,4,R,인생최패망자,190,95,0.45,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067,-37.685,눈꽃,0.006,-16.906,Pring__,-22.591,-48.341,Oort__Cloud,-13.147,-64.469,아침땅_,19.541,-43.055,소솨소솨,14.763,-62.991,それいゆ るな,47.536,-83.466,AI,0,-100.6,별이__,-43.834,-84.842,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
84,3,0,0,5,1,1,1,0,0,1,255,255,12,50,1992.813,coder_,R,26,117,0.259,2.065,0.013,1.858,-36.907,1,0,10.583,-200,5.579,0,0,0,6,4,R,인생최패망자,190,95,0.45,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117,-37.843,눈꽃,0.06,-16.902,Pring__,-22.584,-48.363,Oort__Cloud,-13.044,-64.566,아침땅_,19.006,-42.577,소솨소솨,15.361,-63.703,それいゆ るな,43.669,-79.941,AI,0,-100.6,별이__,-43.672,-84.891,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
85,3,0,0,5,2,1,1,0,0,1,255,255,12,51,2005.044,coder_,R,0,83,20.637,43.886,0.065,1.607,-38.472,1,0,0,0,8.915,12.719,22.448,0,6,4,R,인생최패망자,190,95,0.45,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305,-38.523,눈꽃,-0.105,-17.142,Pring__,-22.592,-48.365,Oort__Cloud,-8.014,-51.835,아침땅_,21.258,-42.817,소솨소솨,15.321,-62.927,それいゆ るな,44.281,-69.845,AI,0,-100.6,별이__,-45.089,-83.443,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
86,3,0,0,6,3,1,1,0,0,0,255,255,255,52,2026.906,coder_,R,28,105,-0.354,0.636,-0.018,1.7,-36.779,2,0,-11.889,-95.402,-2.695,0,0,1,6,4,R,인생최패망자,190,95,0.45,2,64,2028.142,84,94,99,33,67,129,96,29.168,40.495,0.02,-0.03,-0.064,0.055,0,0,0,0,-0.432,-37.032,눈꽃,-0.074,-16.722,Pring__,-22.641,-48.287,Oort__Cloud,-13.158,-64.792,아침땅_,22.496,-50.645,소솨소솨,15.372,-63.884,それいゆ るな,46.714,-86.732,AI,0,-100.6,별이__,-43.57,-87.155,2033.03,-46.23,-90.58,2033.349,8,별이__,-44.708,-87.949,0,0,0,0,0,0,0,1
87,3,0,0,6,0,0,2,0,0,0,255,255,255,53,2053.869,coder_,R,10,92,1.064,-0.954,0.099,1.684,-36.817,4,0,0,400,3.658,0.284,-17.546,1,7,0,L,encounter v,190,95,0.447,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,-37.549,눈꽃,0.145,-17.336,Pring__,-23.501,-49.041,Oort__Cloud,-13.24,-64.549,아침땅_,22.599,-48.278,소솨소솨,16.983,-62.28,それいゆ るな,42.708,-88.128,AI,0,-100.6,별이__,-47.847,-88.141,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
88,3,0,0,6,0,1,2,0,0,0,255,255,255,54,2065.374,coder_,R,46,87,3.046,0.134,0.345,1.636,-37.152,2,0,114.126,-83.58,2.594,0,0,1,7,0,L,encounter v,190,95,0.447,3,64,2066.738,184,173,99,65,104,150,122,-18.38,-37.558,0.93,0.065,-0.105,0.03,0,0,0,0,0.189,-37.197,눈꽃,-0.022,-16.951,Pring__,-23.5,-49.037,Oort__Cloud,-13.222,-64.541,아침땅_,22.634,-48.109,소솨소솨,17.714,-63.212,それいゆ るな,42.718,-88.194,AI,0,-100.6,별이__,-44.724,-92.86,2066.863,2.877,-23.685,2069.773,6,それいゆ るな,41.419,-76.878,1,128,0,0,0,0,0,2
89,4,1,0,6,0,0,0,0,0,0,255,255,255,33,2115.311,encounter v,R,26,140,0.017,-0.812,0.041,1.664,-36.6,0,0,150.831,-200,-25.52,0,0,1,2,8,R,별이__,174.5,95,0.5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139,-37.045,Sabo_10,-0.072,-16.703,vovopo 보보포,-22.485,-46.602,ʚEveɞ,-14.09,-64.206,인생최패망자,14.304,-49.341,IllilliIIIIllil,5.118,-67.038,AI,35.7,-81.8,ke ro,0.711,-108.315,HANA_ARASHI,-39.202,-87.22,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
90,4,1,0,6,0,1,0,0,0,0,255,255,255,34,2129.438,encounter v,R,33,128,3.801,2.274,0.268,2.023,-37.024,4,0,122.657,-122.248,-16.095,0.398,-21.017,1,2,8,R,별이__,174.5,95,0.5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,-37.424,Sabo_10,0.741,-18.437,vovopo 보보포,-21.718,-45.427,ʚEveɞ,-14.131,-64.223,인생최패망자,14.387,-49.495,IllilliIIIIllil,5.145,-67.038,AI,35.7,-81.8,ke ro,0.384,-107.278,HANA_ARASHI,-39.446,-88.028,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
91,4,1,0,6,0,2,0,0,0,0,255,255,255,35,2155.479,encounter v,R,26,140,-0.983,-1.054,0.012,1.638,-36.405,4,0,20.655,-200,4.504,0,0,1,2,8,R,별이__,174.5,95,0.5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138,-37.071,Sabo_10,-0.18,-17.061,vovopo 보보포,-20.771,-44.137,ʚEveɞ,-14.695,-64.276,인생최패망자,13.811,-49.72,IllilliIIIIllil,3.998,-65.433,AI,35.7,-81.8,ke ro,0.381,-107.269,HANA_ARASHI,-44.139,-83.086,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
92,4,1,0,6,0,0,1,0,0,0,255,255,255,36,2174.94,encounter v,R,26,140,-0.046,-0.123,0.063,1.742,-36.537,2,0,41.903,-185.852,-10.151,0,0,1,3,4,R,아침땅_,179.7,95,0.5,2,36,2175.913,164,126,61,32,154,150,117,91.452,-88.194,0.2,-0.038,-0.02,0.064,0,0,0,0,-0.277,-37.029,Sabo_10,0.114,-17.075,vovopo 보보포,-21.378,-46.696,ʚEveɞ,-17.078,-61.949,인생최패망자,13.702,-49.359,IllilliIIIIllil,4.281,-66.985,AI,35.7,-81.8,ke ro,0.514,-105.885,HANA_ARASHI,-42.777,-87.027,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3
93,4,1,0,6,0,1,1,0,0,0,255,255,255,37,2195.674,encounter v,R,13,112,0.849,-0.088,0.24,1.894,-36.692,0,0,-374.133,331.7,-3.718,0,0,0,3,4,R,아침땅_,179.7,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,-37.281,Sabo_10,-0.02,-17.135,vovopo 보보포,-20.977,-43.213,ʚEveɞ,-16.69,-62.64,인생최패망자,13.616,-49.574,IllilliIIIIllil,4.293,-67.009,AI,35.7,-81.8,ke ro,0.389,-102.836,HANA_ARASHI,-45.358,-88.901,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
94,4,1,0,6,0,2,1,0,0,0,255,255,255,38,2206.683,encounter v,R,10,113,-1.031,-0.871,0.015,1.822,-36.639,0,0,0,400,-1.581,0,0,0,3,4,R,아침땅_,179.7,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043,-37.358,Sabo_10,-0.008,-17.272,vovopo 보보포,-20.076,-41.652,ʚEveɞ,-16.695,-62.683,인생최패망자,13.592,-49.603,IllilliIIIIllil,4.3,-66.98,AI,35.7,-81.8,ke ro,0.262,-104.18,HANA_ARASHI,-42.794,-88.438,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
95,4,1,0,6,0,0,2,0,0,0,255,255,255,39,2216.428,encounter v,R,41,97,6.944,1.454,0.306,1.958,-37.718,3,0,64.472,-86.324,-9.167,0.916,-20.22,0,4,5,R,소솨소솨,175.1,95.643,0.5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.312,-38.228,Sabo_10,-0.027,-17.177,vovopo 보보포,-21.929,-45.456,ʚEveɞ,-16.779,-62.678,인생최패망자,15.819,-49.146,IllilliIIIIllil,5.702,-68.855,AI,35.7,-81.8,ke ro,0.801,-106.86,HANA_ARASHI,-42.357,-87.801,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
96,4,1,0,6,1,0,2,0,0,0,255,255,255,40,2239.476,encounter v,R,13,114,0.09,1.21,0.194,2.031,-36.914,1,0,-381.47,323.235,-26.574,-0.797,-14.164,0,4,5,R,소솨소솨,175.1,95.643,0.5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006,-36.909,Sabo_10,-0.851,-17.216,vovopo 보보포,-21.706,-44.869,ʚEveɞ,-16.713,-62.668,인생최패망자,14.239,-48.989,IllilliIIIIllil,4.854,-67.348,AI,35.7,-81.8,ke ro,1.493,-104.302,HANA_ARASHI,-39.972,-86.212,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
97,4,1,0,6,2,0,2,0,0,0,255,255,255,41,2254.381,encounter v,R,14,117,-0.324,0.627,-0.009,1.972,-36.632,2,0,269.849,400,-31.288,0,0,1,4,5,R,소솨소솨,175.1,95.643,0.5,2,43,2255.338,155,79,23,11,74,122,90,-33.232,4.817,-0.18,0.031,-0.036,0.17,0,0,0,0,-0.074,-37.119,Sabo_10,0.047,-17.169,vovopo 보보포,-21.196,-44.26,ʚEveɞ,-16.719,-62.674,인생최패망자,14.04,-49.019,IllilliIIIIllil,4.845,-67.345,AI,35.7,-81.8,ke ro,1.474,-104.298,HANA_ARASHI,-40.29,-86.055,2255.425,-0.151,-20.758,2257.349,8,별이__,-2.209,-36.86,0,0,0,0,0,0,0,2
98,4,0,0,6,0,0,0,0,0,0,255,255,255,55,2310.812,coder_,R,26,121,0.198,-0.964,0.005,1.52,-36.814,2,0,1.047,-200,10.643,0,0,1,0,7,R,ke ro,160,87.518,0.452,2,64,2311.949,61,77,55,37,53,114,100,102.297,-62.541,0.34,-0.033,-0.063,0.1,0,0,0,0,-0.036,-37.165,눈꽃,-0.001,-16.896,Pring__,-24.745,-51.121,Oort__Cloud,-13.106,-64.512,아침땅_,20.181,-49.275,소솨소솨,14.51,-63.466,それいゆ るな,37.132,-82.392,AI,0,-100.6,별이__,-40.169,-88.534,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3
99,4,0,0,6,0,1,0,0,0,0,255,255,255,56,2324.73,coder_,R,10,106,-1.28,-1.361,-0.079,1.648,-36.822,4,0,0,400,23.348,-0.469,-17.401,1,0,7,R,ke ro,160,87.518,0.452,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,-37.887,눈꽃,-0.028,-17.166,Pring__,-24.51,-50.794,Oort__Cloud,-13.147,-64.708,아침땅_,20.238,-49.352,소솨소솨,14.504,-64.822,それいゆ るな,36.8,-79.908,AI,0,-100.6,별이__,-42.839,-85.715,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
100,4,0,0,6,0,2,0,0,0,0,255,255,255,57,2340.245,coder_,R,26,115,-0.985,1.57,-0.05,1.737,-36.717,2,0,-36.44,-200,8.673,0,0,1,0,7,R,ke ro,160,87.518,0.452,2,64,2341.4,86,83,38,14,68,124,97,27.394,-0.415,0.19,-0.002,0.001,0.142,0,0,0,0,-0.014,-36.982,눈꽃,-0.043,-16.867,Pring__,-24.517,-50.799,Oort__Cloud,-13.122,-64.716,아침땅_,20.224,-49.332,소솨소솨,14.729,-64.29,それいゆ るな,36.684,-80.043,AI,0,-100.6,별이__,-42.868,-85.756,2346.363,0.237,-101.154,2350.203,3,Oort__Cloud,-1.174,-67.567,0,0,0,0,0,0,0,1
101,4,0,0,6,0,0,1,0,0,0,255,255,255,58,2371.459,coder_,R,13,79,0.842,0.013,0.383,1.908,-37.008,0,0,-256.564,349.827,10.773,0,0,0,1,8,R,HANA_ARASHI,190,86,0.2,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-37.711,눈꽃,-0.004,-17.115,Pring__,-21.135,-46.803,Oort__Cloud,-12.87,-64.369,아침땅_,21.373,-49.847,소솨소솨,14.773,-63.255,それいゆ るな,36.334,-86.767,AI,0,-100.6,별이__,-44.012,-85.374,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
102,4,0,0,6,0,1,1,0,0,0,255,255,255,59,2384.223,coder_,R,26,114,-1.754,0.834,-0.127,1.712,-36.847,1,0,65.688,-157.078,20.034,0,0,0,1,8,R,HANA_ARASHI,190,86,0.2,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,-37.709,눈꽃,-0.479,-17.059,Pring__,-21.116,-46.801,Oort__Cloud,-12.983,-64.405,아침땅_,21.367,-49.761,소솨소솨,14.762,-63.262,それいゆ るな,36.345,-86.783,AI,0,-100.6,별이__,-44.016,-85.39,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
103,4,0,0,6,1,1,1,0,0,0,255,255,255,60,2395.397,coder_,R,6,82,-0.666,-0.405,-0.237,1.568,-36.84,0,0,303.081,0,5.442,0,0,1,1,8,R,HANA_ARASHI,190,86,0.2,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046,-37.755,눈꽃,-0.496,-17.099,Pring__,-21.119,-46.795,Oort__Cloud,-13.043,-64.411,아침땅_,21.372,-50.071,소솨소솨,14.956,-63.812,それいゆ るな,36.338,-86.773,AI,0,-100.6,별이__,-44.021,-85.383,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
104,4,0,0,6,1,2,1,0,0,0,255,255,255,61,2408.136,coder_,R,26,125,-2.15,0.135,-0.136,1.611,-36.723,4,0,15.301,-200,10.542,0,0,1,1,8,R,HANA_ARASHI,190,86,0.2,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112,-37.317,눈꽃,-0.519,-16.675,Pring__,-21.136,-46.822,Oort__Cloud,-13.031,-64.334,아침땅_,21.318,-49.972,소솨소솨,15.619,-63.968,それいゆ るな,36.335,-86.781,AI,0,-100.6,별이__,-44.008,-85.371,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
105,4,0,0,6,0,0,2,0,0,0,255,255,255,62,2434.631,coder_,R,26,114,-0.632,1.24,-0.031,1.709,-36.845,1,0,-25.934,-190.004,5.186,0,0,0,2,2,L,vovopo 보보포,160,94,0.549,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,-37.623,눈꽃,0.049,-16.933,Pring__,-21.122,-46.798,Oort__Cloud,-12.992,-64.412,아침땅_,22.345,-46.969,소솨소솨,17.017,-61.525,それいゆ るな,36.355,-86.8,AI,0,-100.6,별이__,-41.893,-90.287,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
106,4,0,0,6,1,0,2,0,0,0,255,255,255,63,2444.675,coder_,R,6,100,4.803,-1.151,0.145,1.552,-36.758,1,0,453.213,38.259,-3.604,1.326,-16.711,0,2,2,L,vovopo 보보포,160,94,0.549,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014,-37.631,눈꽃,0.751,-17.118,Pring__,-21.135,-46.812,Oort__Cloud,-12.846,-64.504,아침땅_,22.345,-46.974,소솨소솨,17.071,-62.109,それいゆ るな,36.463,-86.713,AI,0,-100.6,별이__,-41.879,-90.271,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
107,4,0,0,6,2,0,2,0,0,0,255,255,255,64,2457.981,coder_,R,4,87,0.117,0.404,0.32,1.901,-36.951,0,0,-174.005,106.813,10.523,0,0,0,2,2,L,vovopo 보보포,160,94,0.549,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036,-37.762,눈꽃,-0.005,-16.847,Pring__,-21.12,-46.799,Oort__Cloud,-12.983,-64.527,아침땅_,22.335,-46.956,소솨소솨,16.801,-62.28,それいゆ るな,36.493,-86.772,AI,0,-100.6,별이__,-41.877,-90.266,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
108,4,0,0,6,2,1,2,0,0,0,255,255,255,65,2469.644,coder_,R,6,83,0.84,-0.557,-0.127,1.658,-36.779,0,0,358.582,155.427,5.746,0.446,-17.51,1,2,2,L,vovopo 보보포,160,94,0.549,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09,-37.437,눈꽃,0.28,-17.333,Pring__,-21.117,-46.8,Oort__Cloud,-13.035,-64.487,아침땅_,22.349,-46.97,소솨소솨,16.573,-62.875,それいゆ るな,36.503,-86.799,AI,0,-100.6,별이__,-41.871,-90.285,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
109,4,0,0,6,2,2,2,0,0,0,255,255,255,66,2481.326,coder_,R,26,116,-0.489,2.156,-0.028,1.79,-36.792,2,0,-8.669,-200,9.463,0,0,1,2,2,L,vovopo 보보포,160,94,0.549,2,64,2482.517,211,102,18,0,121,134,88,-0.03,-3.942,-0.46,-0.09,0.023,0.261,0,0,0,0,0.164,-36.94,눈꽃,0.029,-16.891,Pring__,-21.128,-46.807,Oort__Cloud,-12.96,-64.465,아침땅_,22.436,-46.842,소솨소솨,16.392,-62.894,それいゆ るな,36.486,-86.723,AI,0,-100.6,별이__,-41.85,-90.225,2483.37,1.195,-39.797,2483.62,0,coder_,0.992,-36.359,0,0,0,0,0,0,0,1
110,5,1,0,6,0,0,0,0,0,0,255,255,255,42,2521.615,encounter v,R,26,130,1.056,0.697,0.186,1.846,-36.616,0,0,82.967,-200,-17.847,0,0,1,5,1,L,눈꽃,190,90,0.496,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,-37.418,Sabo_10,0.624,-17.405,vovopo 보보포,-22.46,-45.805,ʚEveɞ,-12.371,-65.152,인생최패망자,24.385,-49.132,IllilliIIIIllil,13.734,-63.943,AI,35.7,-81.8,ke ro,0.572,-108.359,HANA_ARASHI,-35.351,-91.05,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
111,5,1,0,6,0,1,0,0,0,0,255,255,255,43,2534.574,encounter v,R,10,123,-0.978,-1.275,0.082,1.737,-36.576,4,0,0,400,-25.655,-0.224,-17.102,1,5,1,L,눈꽃,190,90,0.496,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,-37.366,Sabo_10,0.084,-16.943,vovopo 보보포,-21.782,-44.979,ʚEveɞ,-13.278,-64.808,인생최패망자,24.758,-49.872,IllilliIIIIllil,13.719,-63.926,AI,35.7,-81.8,ke ro,1.184,-107.782,HANA_ARASHI,-36.354,-89.153,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
112,5,1,0,6,0,2,0,0,0,0,255,255,255,44,2547.588,encounter v,R,13,115,-1.149,-0.49,0.131,1.855,-36.651,0,0,-212.894,400,-3.128,0,0,1,5,1,L,눈꽃,190,90,0.496,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,-37.413,Sabo_10,-0.078,-17.106,vovopo 보보포,-20.147,-43.51,ʚEveɞ,-13.253,-64.849,인생최패망자,23.264,-49.386,IllilliIIIIllil,13.834,-63.386,AI,35.7,-81.8,ke ro,0.459,-108.524,HANA_ARASHI,-40.406,-87.48,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
113,5,1,0,6,0,0,1,0,0,0,255,255,255,45,2585.133,encounter v,R,26,128,-1.366,-2.443,0.046,1.535,-36.522,1,0,46.729,-200,-16.078,0,0,0,6,6,R,それいゆ るな,160,86,0.43,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062,-37.187,Sabo_10,-0.045,-17.239,vovopo 보보포,-19.941,-42.584,ʚEveɞ,-13.249,-64.84,인생최패망자,15.269,-49.397,IllilliIIIIllil,4.251,-67.025,AI,35.7,-81.8,ke ro,0.077,-99.742,HANA_ARASHI,-38.275,-88.655,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
114,5,1,0,6,1,0,1,0,0,0,255,255,255,46,2597.678,encounter v,R,13,112,3.724,3.409,0.242,2.148,-36.995,1,0,-362.221,344.668,-21.063,1.074,-17.721,0,6,6,R,それいゆ るな,160,86,0.43,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-37.343,Sabo_10,0.135,-17.235,vovopo 보보포,-22.17,-44.156,ʚEveɞ,-13.208,-64.793,인생최패망자,15.192,-49.455,IllilliIIIIllil,4.327,-66.986,AI,35.7,-81.8,ke ro,0.002,-100.821,HANA_ARASHI,-36.579,-89.983,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
115,5,1,0,6,2,0,1,0,0,0,255,255,255,47,2612.619,encounter v,R,13,110,-2.109,-1.524,0.076,1.785,-36.554,1,0,-216.284,400,3.825,-0.633,-17.387,0,6,6,R,それいゆ るな,160,86,0.43,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,-37.361,Sabo_10,-0.161,-17.052,vovopo 보보포,-20.302,-41.804,ʚEveɞ,-13.25,-64.847,인생최패망자,15.177,-49.447,IllilliIIIIllil,4.334,-66.984,AI,35.7,-81.8,ke ro,0.863,-100.519,HANA_ARASHI,-36.45,-89.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
116,5,1,0,6,3,0,1,0,0,0,255,255,255,48,2624.315,encounter v,R,26,134,1.092,1.687,0.19,1.906,-36.744,1,0,74.126,-200,-26.226,0,0,0,6,6,R,それいゆ るな,160,86,0.43,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039,-37.137,Sabo_10,0.71,-17.196,vovopo 보보포,-20.662,-42.894,ʚEveɞ,-13.212,-64.789,인생최패망자,15.221,-49.489,IllilliIIIIllil,4.066,-67.104,AI,35.7,-81.8,ke ro,0.752,-100.522,HANA_ARASHI,-36.824,-89.466,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5
117,5,1,0,6,0,0,1,1,0,0,6,255,255,49,2645.479,encounter v,R,27,128,1.207,1.448,0.192,1.907,-36.76,1,0,96.534,-114.108,-20.527,0,0,0,7,0,R,coder_,160,95,0.448,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.092,-37.048,Sabo_10,0.276,-16.597,vovopo 보보포,-20.253,-41.046,ʚEveɞ,-13.242,-64.906,인생최패망자,13.767,-46.474,IllilliIIIIllil,7.661,-66.451,AI,35.7,-81.8,ke ro,-0.481,-104.076,HANA_ARASHI,-37.546,-89.558,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
118,5,1,0,6,1,0,1,1,0,0,6,255,255,50,2657.936,encounter v,R,27,140,-0.207,-0.972,0.115,1.672,-36.462,2,0,56.308,-136.934,-20.473,0,0,1,7,0,R,coder_,160,95,0.448,3,64,2658.948,205,110,47,31,71,150,98,15.94,-0.552,0.15,-0.134,-0.069,0.156,0,0,0,0,-0.225,-36.932,Sabo_10,0.03,-17.028,vovopo 보보포,-20.086,-41.881,ʚEveɞ,-14.479,-63.84,인생최패망자,14.819,-48.214,IllilliIIIIllil,7.707,-66.442,AI,35.7,-81.8,ke ro,-0.619,-104.057,HANA_ARASHI,-37.548,-89.552,2661.814,-6.897,-81.587,2662.967,7,ke ro,-9.616,-93.158,1,0,0,0,0,0,0,2
119,5,1,0,6,0,0,1,1,1,0,0,6,255,51,2690.419,encounter v,R,28,133,1.514,0.166,0.221,1.8,-36.608,1,0,50.439,-93.558,-6.206,0,0,0,0,2,L,Pring__,180.1,95,0.401,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,-37.069,Sabo_10,0.374,-16.967,vovopo 보보포,-20.451,-42.364,ʚEveɞ,-12.817,-64.55,인생최패망자,20.242,-44.061,IllilliIIIIllil,11.12,-64.978,AI,35.7,-81.8,ke ro,-0.59,-105.979,HANA_ARASHI,-36.635,-88.459,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
120,5,1,0,6,1,0,1,1,1,0,0,6,255,52,2702.625,encounter v,R,28,134,2.722,1.353,0.285,1.937,-36.851,2,0,85.014,-85.17,-9.205,0,0,1,0,2,L,Pring__,180.1,95,0.401,3,81,2703.446,133,86,78,49,40,138,108,28.513,1.756,0.87,-0.031,-0.047,0.058,0,0,0,0,0.056,-36.835,Sabo_10,0.021,-17.112,vovopo 보보포,-20.231,-43.347,ʚEveɞ,-11.448,-64.776,인생최패망자,20.999,-46.503,IllilliIIIIllil,11.122,-64.975,AI,35.7,-81.8,ke ro,0.033,-107.266,HANA_ARASHI,-37.737,-86.767,2708.849,5.635,-113.904,2708.918,7,ke ro,5.445,-111.784,0,0,0,0,0,0,0,1
121,5,1,0,6,0,0,2,1,1,0,0,6,255,53,2743.251,encounter v,R,14,119,1.956,0.082,0.168,1.9,-36.573,1,0,363.994,342.795,-20.855,0.876,-17.108,0,1,3,R,Oort__Cloud,160,90.284,0.345,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,-37.564,Sabo_10,0.46,-17.209,vovopo 보보포,-19.653,-40.111,ʚEveɞ,-14.786,-63.855,인생최패망자,15.558,-46.042,IllilliIIIIllil,2.476,-65.231,AI,35.7,-81.8,ke ro,1.024,-105.709,HANA_ARASHI,-37.339,-91.374,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
