id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,spinValid,spinControlled,spinFallbackLegacy,spinLegacyMag,spinTargetMag,spinVOffset,spinHOffset,spinContactStrength,spinContactX,spinContactY,spinContactZ,spinSpeedStrength,spinBatDirMag,spinTangentMag,spinHitSpeedKmh,spinAppliedMag,phValid,phSource,phColMode,phFlags,phDt,phFixedDt,phTargetAge,phInstFps,phRawCpX,phRawCpY,phRawCpZ,phRawHPos,phRawNX,phRawNY,phRawNZ,phNDeltaDeg,phCpX,phCpY,phCpZ,phHPosAdj,phNX,phNY,phNZ,phNVDeg,phBallVX,phBallVY,phBallVZ,phBallSpd,phProxyPVX,phProxyPVY,phProxyPVZ,phProxyPSpd,phRenderPVX,phRenderPVY,phRenderPVZ,phRenderPSpd,phLastDX,phLastDY,phLastDZ,phBatSpd,phLagX,phLagY,phLagZ,phLagRotDeg,phProxyMoveX,phProxyMoveY,phProxyMoveZ,phProxyMoveRotDeg,phRenderMoveX,phRenderMoveY,phRenderMoveZ,phRenderMoveRotDeg,phBallMoveX,phBallMoveY,phBallMoveZ,phBallMoveSpd,phRawDirX,phRawDirY,phRawDirZ,phRawDirH,phProxyDirX,phProxyDirY,phProxyDirZ,phProxyDirH,phRenderDirX,phRenderDirY,phRenderDirZ,phRenderDirH,phProxyGeoX,phProxyGeoY,phProxyGeoZ,phProxyGeoH,phRenderGeoX,phRenderGeoY,phRenderGeoZ,phRenderGeoH,phFinalDirX,phFinalDirY,phFinalDirZ,phFinalDirH,phSweepSteps,phSweepT,phProxyMoveDist,phRenderMoveDist,phRawProxyPVX,phRawProxyPVY,phRawProxyPVZ,phRawProxyPSpd,phRawRenderPVX,phRawRenderPVY,phRawRenderPVZ,phRawRenderPSpd,phLegacyDirX,phLegacyDirY,phLegacyDirZ,phLegacyDirH,phRawRelVX,phRawRelVY,phRawRelVZ,phRawRelSpd,phImpulseX,phImpulseY,phImpulseZ,phImpulseMag,phProxyRbVX,phProxyRbVY,phProxyRbVZ,phProxyRbSpd,phProxyRbAVX,phProxyRbAVY,phProxyRbAVZ,phProxyRbAVMag,phSeparation,phContactCount,phCpDelta,phHPosDelta,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
75,,5,1,0,0,0,0,0,0,0,0,255,255,255,36,1958.927,"가앤슬_",L,6,60,94,1.887,0.734,-0.12,1.72,1.487,2.053,-36.439,22.495,100,0,0,1,"",-296.856,0,0.658,0,0,6,"Yes_Man_","SUGUN","HOGGYS 호기스","ddil_ddil69","HANA_ARASHI","인생최패망자","shimenawa","CVPileMaki","",5,L,"shimenawa",174.5,95.071,0.305,,74,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274,-37.597,-0.01,-17.12,-19.352,-45.616,-13.945,-64.261,22.136,-49.484,13.822,-64.407,43.002,-94.868,0.921,-110.601,-42.476,-96.536,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
76,,5,1,0,0,1,0,0,0,0,0,255,255,255,37,1975.273,"가앤슬_",L,26,85,138,0.029,0.11,-0.476,1.682,0.113,1.485,-36.439,28.317,87,13,0,2,"",-62.286,-191.508,-5.819,0,0,6,"=","=","=","=","=","=","=","=","",5,L,"shimenawa",174.5,95.071,0.305,5,74,W,Y,1,1976.416,62,67,90,60,0,,93,66,-1.217,4.405,0.02,0.936,-19.848,0.02,0,0.254,24.059,-1.181,5.471,1,1,0,376.626,24.702,0.012,0.294,0.244,-0.013,0.002,0.056,0.281,1,0.623,66.493,24.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.7,-0.738,-29.703,1977.709,0,-1.251,0.148,-35.743,0,0,,,,,,,,,,,,,,,1980.866,6,,147,256,,,,,,,,,,,1980.208,2,,,,,,,0.013,-37.585,-0.024,-17.168,-19.315,-45.679,-13.514,-64.749,22.988,-49.835,13.813,-64.269,39.025,-95.215,0.908,-110.482,-43.71,-97.663,-0.153,-37.345,120,"임 재 천",-0.02,-17.17,,"encounter v",-19.147,-45.513,118,"ke ro",-13.554,-64.917,,"_Gosomi",23.181,-49.636,,"「론구」",14.115,-65.338,,"Kr_Luna",39.01,-95.193,,"IbikiKai_JP",0.903,-110.491,,"하루（Haru）",-43.858,-97.623,,1977.735,-0.93,-36.036,,,,1980.136,-19.267,-39.85,,,,,,,,,,,,,,,,,,,1979.54,-9.288,-39.534,,,,1982.372,-16.932,-39.515,,,,,,,,,,,,,,,,,,,"",2,0,"가앤슬_",,,,257,""
77,,5,1,0,0,0,0,1,0,0,0,255,255,255,38,2003.033,"가앤슬_",L,26,86,139,0.497,0.184,-0.421,1.698,0.365,1.551,-36.439,24.863,87,13,0,2,"",-100.698,-200,-3.485,0,0,7,"=","=","=","=","=","=","=","=","",0,R,"CVPileMaki",190,94.088,0.399,3,47,W,Y,1,2004.165,226,64,142,107,55,,145,91,44.089,-36.742,0.118,1.029,-19.363,-0.79,0,0.217,151.895,75.68,7.984,1,1,0,354.442,169.892,-0.812,0.405,1,0.011,-0.017,-0.053,0.472,1,0.586,91.35,169.892,1,3,3,1023,0.014,0.014,0,72,0.173,1.018,-19.351,-0.775,0.955,-0.207,0.214,0,0.291,0.771,-20.194,-0.79,0.955,-0.207,0.214,44.089,0.932,-2.04,36.192,36.261,-19.344,-11.989,-64.979,68.849,-19.344,-11.989,-64.979,68.849,-0.079,0.26,-0.962,91.35,0,0,0,0,0.013,-0.005,-0.542,84.396,0.013,-0.005,-0.542,84.396,-0.261,0.029,0.438,36.807,-0.596,0.082,0.799,-36.742,-0.596,0.082,0.799,-36.742,-0.596,0.082,0.799,-36.742,-0.433,0,-0.902,25.627,-0.433,0,-0.902,25.627,0.43,0.696,-0.576,-36.742,48,-1,0.542,0.542,-19.344,-11.989,-64.979,68.849,-19.344,-11.989,-64.979,68.849,-0.955,0.207,-0.214,77.372,0.882,-2.122,36.044,36.117,-2.853,0.619,-0.639,2.989,0.902,-0.392,-39.004,39.017,73.786,-71.801,-25.456,106.055,0.33,1,0.886,-0.015,2009.284,39.41,-73.041,2009.309,6,38.451,2.269,-71.664,0,0,,,,,,,,,,,,,,,2009.748,7,,455,0,,,,,,,,,,,,,,,,,,,0.084,-37.685,-0.021,-17.159,-18.52,-44.318,-15.744,-63.403,22.928,-51.188,10.084,-66.133,39.798,-89.01,0.631,-111.906,-45.68,-99.635,0.105,-37.503,,"임 재 천",-0.029,-17.169,,"encounter v",-18.328,-44.22,,"ke ro",-15.798,-63.271,,"_Gosomi",22.974,-51.111,,"「론구」",10.137,-66.197,,"Kr_Luna",39.794,-89.009,91,"IbikiKai_JP",0.63,-111.904,,"하루（Haru）",-45.681,-99.622,,2013.814,0.669,-38.708,,,,,,,,,,,,,,,,2009.758,38.748,-72.043,,,,,,,,,,,,,,,,,,,,,,,,,2011.051,38.576,-71.711,,,,,,,"",1,0,"Kr_Luna",,,,272,""
78,,5,1,0,0,0,0,2,0,0,0,255,255,255,39,2025.087,"가앤슬_",L,11,75,108,0.572,0.439,-0.397,1.923,0.261,2.152,-36.439,33.024,96,4,0,2,"",0,200.869,0.428,0,0,0,"=","=","=","=","=","=","=","=","",1,R,"Yes_Man_",190,85.251,0.499,5,72,W,Y,1,2026.35,80,113,110,113,29,,128,111,29.112,55.735,0.12,1.14,-19.982,0.17,0,0.461,89.524,-63.246,-182.97,1,1,0,584.327,213.29,-0.611,0.231,0.947,0.01,-0.051,0.023,0.626,1,0.966,111.317,213.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031.184,-78.115,-74.951,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,-37.655,-0.019,-17.151,-19.329,-44.499,-14.483,-64.363,21.281,-49.761,10.715,-65.965,36.597,-79.99,0.833,-109.659,-47.184,-99.135,-0.07,-37.584,,"임 재 천",-0.037,-17.163,,"encounter v",-18.352,-43.457,,"ke ro",-14.692,-65.011,,"_Gosomi",21.332,-49.751,,"「론구」",10.701,-65.831,,"Kr_Luna",33.125,-81.125,,"IbikiKai_JP",0.846,-109.639,,"하루（Haru）",-47.12,-99.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
79,,5,1,0,0,0,1,2,0,0,0,255,255,255,40,2042.691,"가앤슬_",L,6,72,115,-1.482,-0.47,-0.598,1.448,0.007,1.322,-36.439,25.937,47,53,0,1,"",-371.197,0,-7.072,-0.549,-12.388,0,"=","=","=","=","=","=","=","=","",1,R,"Yes_Man_",190,85.251,0.499,,73,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,-37.451,-0.016,-17.153,-18.987,-43.679,-16.753,-62.724,21.577,-49.585,10.67,-66.241,30.435,-85.203,-0.072,-109.726,-48.625,-98.585,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
80,,5,1,0,0,1,1,2,0,0,0,255,255,255,41,2059.159,"가앤슬_",L,26,87,140,0.391,-0.319,-0.427,1.587,0.339,1.238,-36.439,22.95,90,10,0,2,"",-116.514,-200,-8.287,0,0,0,"=","=","=","=","=","=","=","=","",1,R,"Yes_Man_",190,85.251,0.499,5,73,W,Y,1,2060.306,167,74,111,60,30,,145,105,102.069,-40.161,0.057,0.862,-19.915,-0.16,0,0.609,45.592,78.417,-153.398,1,1,0,600,178.21,0.433,0.594,0.853,0.047,-0.033,-0.003,0.58,1,0.993,105.4,178.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006,-37.593,-0.001,-17.108,-18.89,-44.224,-16.411,-62.442,22.164,-49.953,10.607,-66.18,22.694,-91.973,0.211,-110.312,-48.604,-98.778,-0.164,-37.296,,"임 재 천",-0.034,-17.111,,"encounter v",-18.71,-44.029,,"ke ro",-16.413,-62.404,,"_Gosomi",22.243,-49.77,,"「론구」",10.578,-66.043,,"Kr_Luna",22.676,-91.978,,"IbikiKai_JP",-0.016,-110.292,,"하루（Haru）",-48.083,-99.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
81,,5,1,0,0,1,2,2,0,0,0,255,255,255,42,2082.293,"가앤슬_",L,14,56,88,-1.644,-1.367,-0.555,1.501,-0.005,1.354,-36.439,33.869,50,50,0,2,"",-292.262,341.373,-13.148,0,0,0,"=","=","=","=","=","=","=","=","",1,R,"Yes_Man_",190,85.251,0.499,3,73,W,Y,1,2083.678,105,213,127,121,70,,137,106,-30,-5.137,-0.291,0.627,-21.212,0.94,0,0.653,-184.827,73.694,-72.114,1,1,0,360.901,211.642,0.85,-0.387,1,0.023,0.052,-0.005,0.588,1,0.597,106.426,211.642,1,3,3,1023,0.011,0.011,0,90,-0.276,0.678,-21.19,0.943,0.269,0.879,0.393,0,-0.145,0.965,-21.241,0.94,0.269,0.879,0.393,-65.934,-0.262,-3.342,22.09,22.343,8.129,5.68,-13.201,16.512,8.129,5.68,-13.201,16.512,0.487,0.613,-0.623,98.703,0,0,0,0,0.063,0.051,-0.098,9.127,0.063,0.051,-0.098,9.127,-0.004,-0.039,0.244,22.283,-0.083,-0.385,0.919,-5.137,-0.083,-0.385,0.919,-5.137,-0.083,-0.385,0.919,-5.137,0.899,0,-0.439,-63.977,0.899,0,-0.439,-63.977,0.078,-0.5,-0.863,-5.137,18,-1,0.127,0.127,8.129,5.68,-13.201,16.512,8.129,5.68,-13.201,16.512,-0.269,-0.879,-0.393,34.39,-6.228,-9.047,31.926,33.763,0,0,0,0,5.67,4.616,-8.817,11.454,11.709,-6.621,4.959,14.336,0.174,1,0.32,-0.003,2083.392,-0.204,-22.188,2084.617,0,1.057,1.817,-36.349,0,1,,2090.066,,,,,,,,,,,,,2090.282,0,,145,1,,,,,,,,,,,2089.551,0,,,,,,,0.058,-37.382,-0.029,-17.015,-19.185,-44.161,-17.391,-61.3,22.881,-50.488,10.681,-65.804,23.529,-92.285,-0.625,-110.235,-46.887,-98.13,0.015,-37.735,,"임 재 천",-0.079,-17.072,,"encounter v",-18.982,-43.998,,"ke ro",-17.061,-60.625,,"_Gosomi",22.842,-50.459,,"「론구」",10.657,-65.728,,"Kr_Luna",23.54,-92.283,,"IbikiKai_JP",-0.611,-110.227,,"하루（Haru）",-47.809,-98.955,,2084.68,1.099,-36.873,,,,2089.834,-18.598,-39.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,"가앤슬_",,,,257,""
82,SIDE,5,1,0,0,0,0,2,0,0,0,255,255,255,,2092.106,,,,,,,,,,,,,,,,,,,,,,,,1,"=","=","=","=","=","=","=","=","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.382,-0.059,-37.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,128,""
83,,5,0,0,0,0,0,0,0,0,0,255,255,255,30,2130.507,"CVPileMaki",R,34,79,129,-0.051,-0.028,0.172,1.686,-0.13,1.51,-36.37,24.724,86,14,0,2,"",70.197,-69.325,8.008,0,0,5,"encounter v","ke ro","임 재 천","_Gosomi","Kr_Luna","하루（Haru）","「론구」","IbikiKai_JP","가앤슬_",8,L,"하루（Haru）",174.6,85,0.397,5,73,W,Y,1,2131.673,255,208,133,100,47,,145,127,-16.274,17.397,-0.008,0.941,-20.597,0.54,0,0.204,100.096,-223.31,-116.907,1,1,0,490.326,271.208,-0.546,0.837,1,-0.043,-0.03,0.021,0.753,1,0.811,127.936,271.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.467,-0.893,-23.434,2133,3,-10.852,0.685,-55.465,1,0,,2136.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.046,3,,,,,,,-0.105,-37.546,0.002,-17.059,-20.992,-46.292,-13.514,-60.09,18.259,-44.659,13.964,-64.457,48.529,-97.022,0,-109.84,-46.074,-94.587,0.035,-37.144,,"Yes_Man_",-0.071,-17.608,,"HANA_ARASHI",-20.539,-45.766,,"HOGGYS 호기스",-13.494,-60.034,84,"인생최패망자",17.953,-44.363,,"shimenawa",13.753,-64.423,,"ddil_ddil69",48.544,-96.86,,"AI",0,-109.844,,"SUGUN",-46.47,-95.17,,2151.651,-1.232,-37.534,,,,,,,2133.205,-11.457,-56.605,,,,,,,,,,,,,,,,,,,,,,,,,2150.742,-15.9,-40.023,,,,,,,,,,,,,,,,"",2,0,"HOGGYS 호기스",,,,132,""
84,,5,0,0,0,0,0,0,1,0,0,18,255,255,31,2169.99,"CVPileMaki",R,13,81,118,-1.96,-0.444,0.232,1.823,-0.273,1.757,-36.37,36.513,85,15,0,4,"",-357.983,349.068,13.698,0,0,6,"=","=","=","=","=","=","=","=","=",5,R,"「론구」",180.3,80,0.2,,73,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,2172.733,,,,,,,,,,,,,,,,,,,,,,,,,,2177.51,5,,,,,-0.183,-37.525,-0.009,-17.071,-19.733,-45.172,-14.71,-59.142,17.767,-45.88,4.073,-61.254,47.822,-96.982,0,-109.84,-46.552,-93.146,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2179.352,-0.141,-38.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",2172.733,,,0,""
85,,5,0,0,0,0,1,0,0,1,0,255,18,255,32,2193.086,"CVPileMaki",R,10,76,117,0.518,0.502,0.345,1.965,0.365,2.366,-36.37,54.002,84,16,0,2,"BA+",-90.383,382.191,5.174,0,0,6,"=","=","=","=","=","=","=","=","=",5,R,"「론구」",180.3,80,0.2,5,73,W,Y,1,2194.269,202,174,158,95,62,,145,125,-30,-16.769,0.101,1.167,-20.646,0.74,0,0.41,-246.895,9.444,-97.181,1,1,0,600,265.5,0.749,-0.019,1,-0.002,0.056,0.011,0.738,1,0.999,125.875,265.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194,0.648,-22.463,2195.959,5,12.491,2.565,-61.8,1,32,,2199.694,2211.715,,,,,,2197.996,,,,,,2197.979,5,2,293,64,,,,,,,,,,,2202.038,2,,,,,,,-0.13,-37.748,-0.079,-17.14,-19.865,-45.124,-14.373,-58.512,17.669,-45.321,7.068,-65.156,45.201,-95.5,0,-109.84,-46.375,-92.871,0.006,-37.007,,"Yes_Man_",-0.066,-17.615,,"HANA_ARASHI",-19.921,-44.915,120,"HOGGYS 호기스",-14.295,-58.344,,"인생최패망자",17.376,-45.113,120,"shimenawa",9.82,-65.938,107,"ddil_ddil69",45.148,-95.581,,"AI",0,-109.844,,"SUGUN",-46.572,-93.054,,2216.779,-0.081,-38.706,,,,2200.341,-16.809,-36.378,,,,2197.56,18.644,-41.986,2196.226,12.382,-62.347,,,,,,,,,,,,,,,,2205.071,-16.787,-40.801,,,,2210.22,25.231,-40.882,2196.677,13.86,-59.735,,,,,,,,,,"",2,0,"shimenawa",2211.715,2197.996,,240,""
86,,5,0,0,0,0,0,1,0,1,0,255,15,255,33,2232.198,"CVPileMaki",R,33,84,136,0.66,0.387,0.297,1.805,0.126,1.728,-36.37,30.725,77,23,0,2,"",111.403,-73.008,9.68,0,0,7,"=","=","=","=","=","=","=","=","=",7,L,"IbikiKai_JP",165.8,89.582,0.5,3,73,W,Y,1,2233.374,255,92,36,40,39,,120,81,28.672,10.07,0.395,0.765,-19.279,0.92,0,0.506,11.173,-75.044,-52.322,1,1,0,595.474,92.163,-0.091,0.677,0.65,-0.045,0.015,-0.032,0.394,1,0.984,81.178,92.163,1,3,3,1023,0.008,0.008,0,120,0.203,0.856,-19.603,-0.967,-0.968,-0.189,0.165,0,-1.221,1.322,-20.423,0.92,-0.968,-0.189,0.165,48.927,-0.168,-2.538,35.482,35.573,-68.055,23.609,-44.671,84.761,-68.055,23.609,-44.671,84.761,0.458,0.553,-0.696,81.178,0,0,0,0,0,0.017,-0.074,170.392,0,0.017,-0.074,170.392,0.069,-0.051,0.167,22.5,0.175,-0.038,0.984,10.07,0.175,-0.038,0.984,10.07,0.175,-0.038,0.984,10.07,-0.994,0,-0.113,83.538,-0.994,0,-0.113,83.538,-0.153,0.48,-0.864,10.07,48,-1,0.076,0.076,-68.055,23.609,-44.671,84.761,-68.055,23.609,-44.671,84.761,0.968,0.189,-0.165,-80.344,9.79,-2.199,20.564,22.882,0,0,0,0,0.019,2.082,-8.872,9.113,21.632,-285.606,-212.877,356.869,0.038,1,1.708,1.887,2237.7,-9.879,-84.393,2238.793,7,-11.054,0.609,-92.573,1,0,,2238.331,,,,,,,,,,,2238.087,,,,,,,,,,,,,,,,,,,,,,,,,-0.126,-37.508,0.019,-17.347,-18.701,-45.317,-13.631,-61.65,17.604,-43.937,9.469,-64.322,45.478,-97.905,0,-109.84,-45.802,-93.244,-0.098,-36.838,,"Yes_Man_",-0.044,-17.856,,"HANA_ARASHI",-18.784,-45.048,,"HOGGYS 호기스",-13.565,-61.548,,"인생최패망자",17.457,-43.908,73,"shimenawa",13.223,-65.106,,"ddil_ddil69",45.808,-97.926,,"AI",0,-109.844,,"SUGUN",-45.422,-93.271,,2246.985,0.294,-38.39,,,,,,,,,,2243.357,16.198,-45.353,,,,,,,,,,,,,,,,,,,,,,,,,2245.918,14.71,-44.149,,,,,,,,,,,,,"",2,0,"AI",2236.912,,,160,""
87,,5,0,0,0,0,0,1,1,1,0,17,15,255,34,2262.81,"CVPileMaki",R,10,84,125,-0.671,-0.581,0.251,1.797,-0.09,1.661,-36.37,33.804,88,12,0,2,"",-137.174,400,9.05,0,0,8,"=","=","=","=","=","=","=","=","=",0,R,"가앤슬_",190,83.179,0.2,3,73,W,Y,1,2264.014,231,52,140,109,42,,145,130,25.421,22.887,-0.14,0.923,-20.665,0.56,0,0.794,248.695,41.636,20.288,1,1,0,565.288,252.971,-0.601,0.074,0.914,0.006,-0.05,0.026,0.769,1,0.934,130,252.971,1,3,3,1023,0.011,0.011,0,90,-0.109,0.811,-20.705,0.531,0.072,-0.503,0.861,0,-0.122,0.774,-20.589,0.56,0.072,-0.503,0.861,30.277,-1.041,-3.738,32.31,32.542,-0.67,-1.618,-1.711,2.448,-0.67,-1.618,-1.711,2.448,0.096,-0.093,-0.991,131.779,0,0,0,0,-0.014,0,0.003,43.306,-0.014,0,0.003,43.306,-0.033,0.102,0.109,13.7,-0.189,0.875,-0.447,22.887,-0.189,0.875,-0.447,22.887,-0.189,0.875,-0.447,22.887,-0.148,0,-0.989,8.51,-0.148,0,-0.989,8.51,-0.351,0.429,-0.832,22.887,6,-1,0.014,0.014,-0.67,-1.618,-1.711,2.448,-0.67,-1.618,-1.711,2.448,-0.072,0.503,-0.861,4.758,3.211,-0.655,69.628,69.705,0.27,-1.897,3.25,3.773,-1.242,0,0.239,1.265,-65.574,-17.464,-4.738,68.025,0.049,1,0.122,0.029,2269.075,-47.368,-128.447,,,,,,0,0,,2270.164,2274.908,2280.051,2285.146,2271.841,2276.518,2281.203,2266.162,2272.462,,2263.031,,,,,,,,,,,,,,,,,,,,,,,,,,-0.201,-37.398,0.028,-17.212,-19.034,-45.661,-12.019,-62.356,17.192,-45.121,4.741,-61.438,46.182,-94.77,0,-109.84,-47.138,-93.564,0.097,-36.969,,"Yes_Man_",-0.01,-17.679,,"HANA_ARASHI",-19.97,-46.523,,"HOGGYS 호기스",-11.995,-62.342,,"인생최패망자",16.768,-44.943,,"shimenawa",6.188,-60.167,,"ddil_ddil69",44.753,-95.539,,"AI",0,-109.844,,"SUGUN",-49.65,-95.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,"",2271.841,2266.162,2272.462,0,""
