id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,phValid,phSource,phColMode,phFlags,phDt,phFixedDt,phRenderAge,phEndpointDelta,phRawCpX,phRawCpY,phRawCpZ,phRawHPos,phRawNX,phRawNY,phRawNZ,phNDeltaDeg,phCpX,phCpY,phCpZ,phHPosAdj,phNX,phNY,phNZ,phNVDeg,phGeomNX,phGeomNY,phGeomNZ,phGeomNDeltaDeg,phBallVX,phBallVY,phBallVZ,phBallSpd,phProxyPVX,phProxyPVY,phProxyPVZ,phProxyPSpd,phRenderPVX,phRenderPVY,phRenderPVZ,phRenderPSpd,phLastDX,phLastDY,phLastDZ,phBatSpd,phRenderLagX,phRenderLagY,phRenderLagZ,phRenderLagRotDeg,phProxyMoveX,phProxyMoveY,phProxyMoveZ,phProxyMoveRotDeg,phRenderMoveX,phRenderMoveY,phRenderMoveZ,phRenderMoveRotDeg,phProxyGeoX,phProxyGeoY,phProxyGeoZ,phProxyGeoH,phRenderGeoX,phRenderGeoY,phRenderGeoZ,phRenderGeoH,phPreGuardDirX,phPreGuardDirY,phPreGuardDirZ,phPreGuardDirH,phFinalDirX,phFinalDirY,phFinalDirZ,phFinalDirH,phPreGuardH,phApproachH,phGuardTargetH,phGuardDelta,phSeparation,phPreEndpointHPos,phCombinedRadius,phReprojectConfidence,phSweepSteps,phSweepT,phSweepFail,phSweepGap,phPointVSource,phNormalSource,phGuardFlags,phRenderSampleDt,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,infieldFly,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
73,,3,0,3,1,1,2,0,0,0,0,255,255,255,28,1920.748,"가앤슬_",L,26,85,137,1.053,1.103,-0.386,1.878,0.531,2.124,-36.439,23.03,84,16,0,2,"",-43.523,-200,-15.349,0,0,0,"=","=","=","=","=","=","=","=","",2,L,"Fresh825",190,80,0.2,5,91,W,Y,1,1921.879,98,92,77,78,19,,133,99,32.803,-62.703,0.243,1.37,-18.962,0.92,0,0.166,148.623,-36.151,337.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,-37.144,-0.026,-17.081,-21.7,-46.934,-9.282,-60.176,23.855,-51.948,13.739,-62.383,40.915,-90.664,0,-109.86,-51.783,-94.096,-0.063,-37.373,,"Yes_Man_",0.029,-17.565,,"임 재 천",-21.698,-46.931,,"Kr_Luna",-9.28,-60.166,,"kneesohime",23.786,-51.893,,"ddil_ddil69",13.621,-62.193,,"AI",40.9,-90.65,,"AI",0,-109.84,,"aura_5599",-51.783,-94.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
74,,3,0,3,1,1,2,0,0,0,0,255,255,255,29,1938.065,"가앤슬_",L,11,84,115,0.66,-0.343,-0.431,1.668,0.301,1.654,-36.439,27.615,100,0,0,2,"",0,214.717,-5.175,0,0,0,"=","=","=","=","=","=","=","=","",2,L,"Fresh825",190,80,0.2,0,91,W,Y,1,1939.187,162,119,75,120,76,,145,104,-26.918,-18.078,0.141,0.832,-19.886,-0.28,0,0.179,-373.044,-29.185,-112.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.003,0.631,-21.387,1941.186,5,11.539,0.658,-54.763,0,1,,1944.692,,,,,,,,,,,,,1944.459,0,,147,2,,,,,,,,,,,1943.816,2,,,,,,,0.086,-37.41,-0.056,-17.087,-21.633,-46.623,-8.211,-60.702,23.19,-49.04,12.815,-61.684,40.915,-90.664,0,-109.85,-52.265,-95.833,0.002,-37.302,,"Yes_Man_",0.037,-17.513,,"임 재 천",-21.617,-46.614,78,"Kr_Luna",-8.216,-60.677,,"kneesohime",23.154,-48.984,,"ddil_ddil69",12.815,-61.684,102,"AI",40.9,-90.65,,"AI",0,-109.84,,"aura_5599",-52.257,-95.823,,1949.04,-0.601,-38.234,,,,1943.672,-18.914,-40.458,,,,,,,1941.207,12.035,-56.512,,,,,,,,,,,,,,,,1947.925,-18.216,-39.604,,,,,,,1942.127,7.983,-54.333,,,,,,,,,,"",2,0,0,"ddil_ddil69",,,,70,""
75,,3,0,3,1,0,0,1,0,0,0,255,255,255,30,1965.644,"가앤슬_",L,26,86,139,0.314,1.087,-0.441,1.875,0.276,2.116,-36.439,33.442,91,9,0,1,"",-93.153,-200,-11.545,0,0,1,"=","=","=","=","=","=","=","=","",4,R,"P0TA0",190.3,96,0.442,,43,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132,-37.417,-0.066,-17.089,-20.943,-46.056,-13.388,-58.804,23.035,-51.041,13.055,-64.893,40.922,-90.671,0,-109.86,-53.641,-95.587,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1969.115,-0.071,-36.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
76,,3,0,3,1,1,0,1,0,0,0,255,255,255,31,1980.439,"가앤슬_",L,14,66,95,2.09,-0.047,-0.049,1.724,1.708,2.03,-36.439,19.971,70,30,0,1,"",-360.417,275.39,-20.882,0,0,1,"=","=","=","=","=","=","=","=","",4,R,"P0TA0",190.3,96,0.442,,43,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.351,-37.46,0.033,-17.391,-20.972,-46.487,-13.131,-59.038,23.159,-51.407,12.635,-65.039,40.915,-90.664,0,-109.85,-55.152,-97.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1984.299,0.143,-37.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
77,,3,0,3,1,2,0,1,0,0,0,255,255,255,32,1998.268,"가앤슬_",L,14,75,114,-1.517,-1.203,-0.446,1.447,0.029,1.243,-36.439,19.612,59,41,0,1,"",-390.434,312.348,-24.974,-0.433,-16.984,1,"=","=","=","=","=","=","=","=","",4,R,"P0TA0",190.3,96,0.442,,43,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092,-37.232,-0.117,-17.393,-20.975,-46.498,-13.142,-59.073,23.195,-51.44,13.321,-64.744,40.922,-90.67,0,-109.86,-55.859,-97.8,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2002.11,-0.04,-37.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
78,,3,0,3,1,3,0,1,0,0,0,255,255,255,33,2011.43,"가앤슬_",L,26,88,140,0.022,-0.297,-0.48,1.625,0.152,1.25,-36.439,18.564,44,56,0,0,"",-95.899,-200,-13.677,0,0,1,"=","=","=","=","=","=","=","=","",4,R,"P0TA0",190.3,96,0.442,,43,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,-37.421,-0.089,-17.422,-20.994,-46.479,-13.465,-58.935,23.164,-51.431,12.962,-64.249,40.915,-90.664,0,-109.85,-54.108,-96.452,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2015.188,-0.219,-36.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
79,,3,0,3,1,3,1,1,0,0,0,255,255,255,34,2027.745,"가앤슬_",L,6,62,94,1.312,0.442,-0.174,1.727,1.322,2.037,-36.439,15.814,100,0,0,0,"",-335.44,81.011,-5.774,0,0,1,"=","=","=","=","=","=","=","=","",4,R,"P0TA0",190.3,96,0.442,,43,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187,-37.361,-0.048,-17.441,-21.004,-46.487,-13.242,-59.032,23.202,-51.379,12.94,-64.113,40.915,-90.664,0,-109.86,-59.296,-97.63,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2031.869,0.114,-37.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
80,,3,0,3,1,3,2,1,0,0,0,255,255,255,35,2044.991,"가앤슬_",L,10,75,104,-0.575,-1.822,-0.583,1.399,-0.234,1.035,-36.439,19.887,57,43,0,2,"",0,400,-5.823,0,0,1,"=","=","=","=","=","=","=","=","",4,R,"P0TA0",190.3,96,0.442,3,43,W,Y,1,2046.155,255,96,83,106,41,,145,90,3.482,1.711,-0.071,0.138,-19.256,-0.83,0,0.158,60.551,-315.802,-41.509,1,3,3,55423,0.014,0.014,0.011,0,-0.03,0.197,-19.644,-0.827,0.905,-0.026,-0.425,0.02,-0.03,0.197,-19.644,-0.83,0.905,-0.026,-0.425,3.482,0.774,0.089,0.626,5.212,0.786,-3.98,26.32,26.631,44.911,-2.728,-84.039,95.325,26.339,-1.6,-49.287,55.907,0.964,0.207,-0.166,90.521,0,0,0,0,-0.058,-0.031,-0.296,69.407,-0.058,-0.031,-0.296,69.407,0.783,0,-0.622,-51.517,0.984,0,-0.176,-79.848,0.03,-0.149,0.988,1.711,-0.03,0.061,-0.998,1.711,180,-999,-999,0,0.204,-0.827,0.096,0,48,-1,2,0.189,1,0,8,0.024,2046.603,-0.327,-36.414,2047.019,0,-0.328,0.276,-36.561,0,0,,,,,,,,,,,,,,,2051.068,1,,147,64,,,,,,,,,,,,,,,,,,,-0.049,-37.144,-0.147,-17.442,-21.004,-46.496,-13.216,-59.088,23.239,-51.608,11.961,-65.06,40.915,-90.664,0,-109.86,-53.814,-93.33,-0.27,-37.071,102,"Yes_Man_",-0.174,-17.745,,"임 재 천",-21.002,-46.499,85,"Kr_Luna",-13.213,-59.079,,"kneesohime",23.216,-51.549,,"ddil_ddil69",11.628,-64.975,,"AI",40.9,-90.65,,"AI",0,-109.84,,"aura_5599",-53.93,-92.967,,2047.211,-0.234,-36.964,,,,2050.48,-18.586,-40.09,,,,,,,,,,,,,,,,,,,2049.885,-10.35,-39.591,,,,2053.982,-18.052,-40.09,,,,,,,,,,,,,,,,,,,"",2,0,0,"가앤슬_",,,,68,""
81,,3,0,3,1,0,0,2,0,0,0,255,255,255,36,2074.329,"가앤슬_",L,14,65,106,1.314,-0.77,-0.228,1.73,1.263,1.627,-36.439,21.014,100,0,0,0,"",-359.298,333.134,5.272,0,0,2,"=","=","=","=","=","=","=","=","",5,R,"まととまと",179.8,90.039,0.45,,90,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226,-37.53,-0.096,-17.096,-21.443,-46.42,-14.752,-57.685,23.119,-51.442,10.881,-65.441,40.929,-90.677,0,-109.87,-52.617,-92.93,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2078.319,0.126,-37.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
82,,3,0,3,1,0,1,2,0,0,0,255,255,255,37,2093.477,"가앤슬_",L,26,88,140,-0.924,-0.571,-0.552,1.58,-0.241,1.112,-36.439,32.659,82,18,0,2,"",-108.38,-170.332,-8.892,0,0,2,"=","=","=","=","=","=","=","=","",5,R,"まととまと",179.8,90.039,0.45,5,90,W,Y,1,2094.554,169,61,156,118,45,,145,128,-30,62.047,-0.161,0.728,-19.811,0.57,0.048,0.254,324.578,-100.562,-131.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.378,-1.183,-20.354,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,-37.304,-0.077,-17.139,-21.464,-46.449,-14.995,-57.642,23.094,-51.46,10.935,-65.503,40.922,-90.67,0,-109.86,-54.175,-94.869,-0.334,-37.734,,"Yes_Man_",0.048,-17.699,,"임 재 천",-21.43,-46.432,,"Kr_Luna",-14.983,-57.64,,"kneesohime",23.152,-51.465,,"ddil_ddil69",10.935,-65.503,,"AI",40.9,-90.65,,"AI",0,-109.84,,"aura_5599",-53.13,-93.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
83,,3,0,3,1,0,2,2,0,0,0,255,255,255,38,2114.244,"가앤슬_",L,10,73,103,1.029,-2.309,-0.366,1.504,0.373,1.241,-36.439,8.851,60,40,0,2,"",0,400,-21.056,0,0,2,"=","=","=","=","=","=","=","=","",5,R,"まととまと",179.8,90.039,0.45,0,90,W,Y,1,2115.499,255,88,129,101,56,,145,124,25.913,31.989,0.128,0.311,-20.242,0.75,0,0.249,-369.191,28.678,-277.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.928,-55.388,-111.149,2122.853,8,-45.83,0.054,-111.338,1,0,,2121.09,2125.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,-37.272,-0.017,-17.446,-21.117,-46.321,-15.699,-57.448,22.694,-51.713,10.697,-65.045,40.922,-90.67,0,-109.86,-54.94,-92.832,-0.189,-37.708,,"Yes_Man_",0.161,-17.664,,"임 재 천",-21.109,-46.297,,"Kr_Luna",-15.714,-57.454,70,"kneesohime",22.605,-51.654,,"ddil_ddil69",10.576,-64.937,,"AI",40.9,-90.65,,"AI",0,-109.84,,"aura_5599",-54.257,-92.542,91,2132.266,-0.496,-38.699,,,,,,,2126.985,-24.652,-54.984,,,,,,,,,,,,,2123.007,-45.572,-110.861,,,,,,,,,,2130.695,-15.666,-56.17,,,,,,,,,,,,,2124.041,-42.889,-106.436,"",2,0,0,"aura_5599",2125.777,,,81,""
84,,3,0,3,1,0,0,2,0,1,0,255,15,255,39,2146.714,"가앤슬_",L,26,86,139,0.285,0.457,-0.432,1.754,0.315,1.723,-36.439,17.08,47,53,0,0,"",-134.931,-200,-24.077,0,0,3,"=","=","=","=","=","=","=","=","",1,R,"SUGUN",190,82,0.5,,90,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2154.703,,,,,,,,,,,,,,,,,,,,,,,,,0.059,-37.293,-0.017,-17.131,-21.126,-46.001,-13.588,-58.742,20.031,-48.195,4.192,-60.44,40.917,-90.666,0,-109.86,-50.369,-94.777,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2150.552,-0.196,-36.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",2149.858,,,0,""
85,,3,0,3,1,0,1,2,0,1,0,255,15,255,40,2163.113,"가앤슬_",L,10,83,110,2.202,-2.153,-0.342,1.321,0.869,0.782,-36.439,10.255,52,48,0,1,"",54.795,400,-10.541,0.451,-19.586,3,"=","=","=","=","=","=","=","=","",1,R,"SUGUN",190,82,0.5,,90,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,2165.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061,-37.234,-0.021,-17.139,-21.099,-45.985,-14.408,-57.95,19.845,-44.34,11.572,-64.938,40.915,-90.664,0,-109.86,-48.235,-99.059,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2167.162,-0.356,-37.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,2165.572,,0,""
86,,3,0,3,1,1,1,2,0,0,1,255,255,15,41,2178.921,"가앤슬_",L,14,70,98,-3.468,-1.465,-0.555,1.541,-0.797,1.211,-36.439,27.628,57,43,0,1,"",-330.008,335.844,-20.393,0,0,3,"=","=","=","=","=","=","=","=","",1,R,"SUGUN",190,82,0.5,,90,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,2200.081,,,,,,,,,,,,,,,,,,,,,,,,0.064,-37.213,0.001,-17.147,-21.107,-45.989,-13.816,-58.239,19.901,-41.062,12.412,-64.641,40.915,-90.664,0,-109.86,-51.614,-98.717,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2193.181,-0.241,-37.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,2182.123,,0,""
87,,3,0,3,1,2,1,2,0,0,1,255,255,15,42,2206.292,"가앤슬_",L,10,79,107,0.826,-1.773,-0.403,1.387,0.371,1.043,-36.439,10.485,61,39,0,4,"B+",0,400,-7.852,0.216,-18.609,3,"=","=","=","=","=","=","=","=","",1,R,"SUGUN",190,82,0.5,,90,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,2218.632,,,,,,,,,,,,,,,,,,,,,,,,0.007,-37.357,-0.052,-17.312,-21.098,-46.137,-12.448,-58.941,19.841,-40.228,11.508,-64.744,40.915,-90.664,0,-109.86,-48.279,-92.904,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2210.928,-0.078,-37.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,2209.613,,0,""
88,,3,0,3,1,3,2,2,0,0,1,255,255,15,43,2223.997,"가앤슬_",L,26,84,136,0.359,0.775,-0.445,1.816,0.254,1.917,-36.439,14.835,58,42,0,2,"",-61.479,-200,-22.823,0,0,3,"=","=","=","=","=","=","=","=","",1,R,"SUGUN",190,82,0.5,5,58,W,Y,1,2224.965,218,59,127,61,0,,145,120,25.912,22.671,0.076,1.298,-20.081,0.19,0,0.322,443.37,-26.095,-53.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2230.111,-41.876,-120.579,2232.103,8,-39.063,0.056,-116.722,1,0,,2230.545,2235.027,,,,,,,,2229.51,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019,-37.289,-0.031,-17.286,-21.016,-45.674,-13.978,-58.171,19.729,-40.676,11.233,-63.576,40.915,-90.664,0,-109.86,-50.21,-93.843,-0.495,-37.471,,"Yes_Man_",0.054,-17.684,,"임 재 천",-20.985,-45.669,,"Kr_Luna",-15.03,-57.689,,"kneesohime",19.704,-40.631,,"ddil_ddil69",10.905,-63.356,85,"AI",40.9,-90.65,,"AI",0,-109.84,,"aura_5599",-51.427,-94.392,91,2241.824,-0.088,-38.661,,,,,,,,,,,,,2237.042,-0.248,-59.31,,,,,,,2232.309,-39.059,-116.368,,,,,,,,,,,,,,,,2240.623,0.323,-57.818,,,,,,,2233.476,-35.801,-110.585,"",2,0,0,"aura_5599",2235.027,,2229.51,82,""
89,,3,0,3,2,0,0,2,0,1,0,255,11,255,44,2257.809,"가앤슬_",L,14,65,107,-1.673,-1.471,-0.5,1.491,0.002,1.217,-36.439,21.752,61,39,0,1,"",-379.786,312.348,-22.209,-0.4,-17.931,4,"=","=","=","=","=","=","=","=","",3,R,"-라후이-",175,86,0.498,,90,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2273.219,,,,,,,,,,,,,,,,,,,,,,,,,0.058,-37.084,0.042,-17.258,-20.977,-45.753,-15.006,-60.825,20.72,-46.972,9.364,-61.249,40.919,-90.667,0,-109.86,-50.61,-102.221,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2261.52,-0.143,-37.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",2260.656,,,0,""
90,,3,0,3,2,1,0,2,0,1,0,255,11,255,45,2274.534,"가앤슬_",L,26,88,140,1.92,-2.069,-0.308,1.344,0.894,0.226,-36.439,3.71,48,52,0,1,"",-35.039,-197.041,-18.125,0.555,-18.204,4,"=","=","=","=","=","=","=","=","",3,R,"-라후이-",175,86,0.498,,90,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2291.542,,,,,,,,,,,,,,,,,,,,,,,,,0.012,-37.165,-0.013,-16.978,-20.949,-45.783,-14.524,-60.435,20.388,-48.493,9.435,-61.206,40.915,-90.664,0,-109.85,-47.427,-94.842,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2279.657,-0.318,-37.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",2277.219,,,0,""
91,,3,0,3,2,2,0,2,0,1,0,255,11,255,46,2292.073,"가앤슬_",L,26,88,140,2.5,-0.551,-0.411,1.685,0.415,1.509,-36.439,13.88,50,50,0,2,"",-47.917,-200,-18,0,0,4,"=","=","=","=","=","=","=","=","",3,R,"-라후이-",175,86,0.498,0,90,W,Y,0,2292.853,183,128,81,55,30,,144,100,44.808,43.906,0.162,0.956,-19.843,-0.2,0,0.195,272.136,191.434,-168.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.995,-59.235,-76.07,,,,,,0,0,,,,,,,,,2298.77,,,,2321.677,,,,,,,,,,,,,,,,,,,,,,,,,0.035,-37.177,-0.047,-17.106,-20.933,-45.762,-13.639,-60.493,19.182,-48.537,9.597,-63.944,40.915,-90.664,0,-109.85,-49.962,-95.488,-0.048,-37.186,,"Yes_Man_",0.008,-17.529,,"임 재 천",-20.924,-45.754,,"Kr_Luna",-13.628,-60.503,,"kneesohime",19.179,-48.514,,"ddil_ddil69",9.56,-63.834,,"AI",40.9,-90.65,,"AI",0,-109.84,,"aura_5599",-50.23,-94.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",2304.565,2298.77,,0,""
