id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
159,8,0,2,6,1,1,0,0,0,0,255,255,255,86,4862.613,Pugeuk,R,3,96,0.368,0.099,2,-360.402,0,0,0,1,1,7,R,인생최패망자,174.5,90,0.45,70,4863.795,149,116,56,141,93,20.783,35.724,0.92,-0.049,-0.072,0.247,0.043,-37.423,0.104,-17.353,-18.166,-43.396,-14.044,-64.246,24.583,-52.847,11.17,-64.361,35.7,-81.8,2.537,-111.251,-35.7,-81.8,4872.108,-65.798,-88.988,4875.983,2,甲斐野柊太,-25.717,-62.514,1,0,0,0,0,0,0,0
160,8,0,2,6,0,0,0,0,0,1,255,255,16,87,4948.434,Pugeuk,R,0,128,-0.576,0.335,0,98.456,-41.321,0,0,1,2,4,L,schmoneymikey,190,100,0.6,56,0,0,0,0,0,0,0,0,0,0,0,0,0.094,-38.298,0.035,-17.641,-15.822,-42.28,-13.916,-63.22,19.471,-40.035,13.526,-62.765,35.7,-81.8,1.242,-107.308,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
161,8,0,2,6,0,1,0,0,0,1,255,255,16,88,4968.396,Pugeuk,R,15,79,0.461,1.248,2,137.683,-400,0,0,1,2,4,L,schmoneymikey,190,100,0.6,56,4969.52,154,107,46,141,103,50.742,52.67,0.07,0.045,-0.026,0.22,0.156,-37.503,-0.05,-17.418,-15.787,-42.274,-13.433,-63.811,19.15,-41.353,15.143,-63.192,35.7,-81.8,1.381,-107.227,-35.7,-81.8,4974.477,-67.775,-69.195,0,0,,0,0,0,0,0,0,0,0,0,3
162,8,0,2,6,0,2,0,0,0,1,255,255,16,89,4992.793,Pugeuk,R,6,81,-0.161,-0.735,0,342.101,0,0,0,1,2,4,L,schmoneymikey,190,100,0.6,56,0,0,0,0,0,0,0,0,0,0,0,0,-0.078,-38.16,-0.051,-17.527,-16.174,-40.636,-12.076,-64.244,18.727,-40.769,14.587,-62.905,35.7,-81.8,1.336,-107.227,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
163,8,0,2,6,0,0,1,0,0,1,255,255,16,90,5023.259,Pugeuk,R,6,113,3.464,-0.458,2,403.381,25.616,0,0,1,3,1,L,Sabo_10,184.7,92,0.6,56,5024.29,159,124,55,143,106,35.06,-49.341,0.88,0.05,-0.179,0.312,0.107,-37.585,0.284,-17.419,-16.028,-41.035,-11.602,-65.142,19.221,-41.862,13.678,-63.907,35.7,-81.8,1.339,-107.201,-35.7,-81.8,5028.643,77.162,-68.697,0,0,,0,0,0,0,0,0,0,0,0,3
164,8,0,2,6,0,1,1,0,0,1,255,255,16,91,5044.879,Pugeuk,R,6,111,2.454,-1.038,4,448.64,220.731,0.968,-17.564,1,3,1,L,Sabo_10,184.7,92,0.6,50,0,0,0,0,0,0,0,0,0,0,0,0,-0.265,-38.008,0.428,-16.34,-16.11,-41.824,-11.327,-65.069,19.634,-40.777,14.29,-63.582,35.701,-81.8,16.109,-117.164,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
165,8,0,2,6,0,2,1,0,0,1,255,255,16,92,5064.284,Pugeuk,R,10,94,-1.194,-1.281,4,0,400,0,0,1,3,1,L,Sabo_10,184.7,92,0.6,50,0,0,0,0,0,0,0,0,0,0,0,0,0.388,-38.024,-0.232,-17.543,-17.749,-41.117,-10.183,-65.504,19.477,-42.293,13.691,-63.186,35.7,-81.8,16.163,-116.895,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
166,8,0,2,6,0,0,2,0,0,1,255,255,16,93,5112.076,Pugeuk,R,0,132,0.717,-0.852,0,132.622,-58.483,0,0,0,4,5,L,_Chun,160,95.143,0.502,56,0,0,0,0,0,0,0,0,0,0,0,0,-0.108,-38.082,0.25,-17.362,-18.76,-44.908,-10.929,-65.498,19.402,-41.698,14.729,-62.269,35.7,-81.8,16.402,-116.923,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
167,8,0,2,7,0,1,2,0,0,0,255,255,255,94,5163.004,Pugeuk,R,3,115,-0.05,-0.593,2,-346.007,0,0,0,1,4,5,L,_Chun,160,95.143,0.502,56,5163.969,114,85,66,134,85,-40.92,44.736,0.05,0.124,-0.087,0.17,-0.216,-36.994,0.031,-17.351,-17.143,-43.019,-12.467,-65.137,25.669,-51.037,9.332,-64.364,35.7,-81.8,9.839,-115.684,-35.7,-81.8,5163.671,-0.821,-21.589,5165.219,2,甲斐野柊太,-19.432,-39.129,0,0,0,0,0,0,0,2
168,8,0,2,7,0,2,2,0,0,0,255,255,255,95,5184.978,Pugeuk,R,10,106,-4.037,0.633,4,1.855,329.545,-0.142,-19.993,1,4,5,L,_Chun,160,95.143,0.502,56,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,-37.611,-0.047,-17.185,-17.993,-42.12,-12.535,-64.752,25.21,-51.181,11.896,-63.906,35.7,-81.8,9.193,-114.287,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
169,9,1,2,7,0,0,0,0,0,0,255,255,255,72,5242.509,Pring__,R,3,100,-1.875,-0.673,4,-450.128,0,0,0,1,0,4,R,Eaglebuter,169.5,95,0.5,56,0,0,0,0,0,0,0,0,0,0,0,0,-0.283,-37.844,-0.101,-17.137,-18.195,-42.771,-12.035,-63.999,21.305,-47.993,8.469,-63.026,35.7,-81.8,-1.292,-112.986,-36.551,-80.402,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
170,9,1,2,7,0,1,0,0,0,0,255,255,255,73,5258.291,Pring__,R,3,102,-1.181,0.328,2,-377.24,0,0,0,0,0,4,R,Eaglebuter,169.5,95,0.5,52,5259.462,255,159,53,150,73,2.13,44.517,0.98,-0.057,-0.006,0.241,-0.433,-37.028,-0.051,-17.073,-18.223,-42.783,-12.426,-64.037,21.311,-48.047,8.585,-64.868,35.7,-81.8,-3.23,-118.822,-36.57,-80.419,5259.858,-9.703,-29.376,5260.914,2,mungjungh,-17.398,-37.709,0,0,0,0,0,0,0,2
171,9,1,2,7,0,0,1,0,0,0,255,255,255,74,5289.672,Pring__,R,10,102,-0.146,0.541,0,0,400,-0.03,-14.001,1,1,2,R,甲斐野柊太,190,86,0.2,56,0,0,0,0,0,0,0,0,0,0,0,0,-0.213,-37.858,-0.002,-17.199,-18.56,-43.354,-12.853,-64.385,21.371,-49.392,7.145,-64.799,35.7,-81.8,-3.281,-118.814,-36.349,-82.623,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
172,9,1,2,7,0,1,1,0,0,0,255,255,255,75,5306.718,Pring__,R,0,125,2.105,0.842,4,123.282,-33.228,0,0,1,1,2,R,甲斐野柊太,190,86,0.2,28,0,0,0,0,0,0,0,0,0,0,0,0,-0.283,-37.379,0.408,-17.37,-19.353,-41.578,-13.202,-64.286,22.769,-48.765,6.888,-64.587,35.7,-81.8,-3.259,-118.821,-36.327,-82.64,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
173,9,1,2,7,0,2,1,0,0,0,255,255,255,76,5323.962,Pring__,R,10,90,-3.746,1.103,4,0,297.849,0,0,1,1,2,R,甲斐野柊太,190,86,0.2,56,0,0,0,0,0,0,0,0,0,0,0,0,-0.382,-37.79,-0.344,-17.147,-19.109,-40.802,-13.245,-64.232,22.98,-48.795,6.826,-64.514,35.7,-81.8,-3.253,-118.829,-37.714,-83.091,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
174,9,1,2,7,0,0,2,0,0,0,255,255,255,77,5354.707,Pring__,R,14,93,1.271,-0.62,2,305.36,345.76,0,0,1,2,3,L,눈꽃,175.5,100.309,0.5,56,5356.067,121,130,78,138,93,-16.937,-38.444,0.91,-0.005,0.05,0.094,0.07,-37.118,0.673,-17.021,-18.615,-43.733,-12.772,-64.517,23.787,-49.801,10.676,-63.59,35.7,-81.8,-3.261,-118.832,-38.282,-83.66,5355.789,1.918,-22.466,5357.886,4,schmoneymikey,20.765,-45.872,1,0,0,0,0,0,0,2
175,9,1,2,7,0,0,2,1,0,0,3,255,255,78,5388.425,Pring__,R,3,91,3.204,-0.497,1,-309.778,0,0.192,-13.761,0,3,7,R,Gonyong,190,86,0.2,55,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,-37.418,1.103,-17.121,-18.551,-40.806,-18.391,-75.784,21.421,-47.61,8.286,-64,35.7,-81.8,-2.298,-121.514,-41.664,-76.314,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
176,9,1,2,7,1,0,2,1,0,0,3,255,255,79,5403.854,Pring__,R,3,100,-0.341,-0.562,0,-408.189,0,0,0,1,3,7,R,Gonyong,190,86,0.2,55,0,0,0,0,0,0,0,0,0,0,0,0,-0.068,-37.601,-0.005,-17.072,-19.001,-40.703,-17.625,-78.976,22.919,-48.717,9.04,-62.324,35.7,-81.8,-2.292,-121.492,-46.04,-83.466,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
177,9,1,2,7,1,1,2,1,0,0,3,255,255,80,5419.598,Pring__,R,14,99,-1.749,-1.072,1,317.242,354.612,0,0,0,3,7,R,Gonyong,190,86,0.2,55,0,0,0,0,0,0,0,0,0,0,0,0,-0.121,-37.623,-0.029,-16.938,-19.919,-40.06,-18.447,-79.124,23.237,-49.124,9.656,-63.321,35.7,-81.8,-2.309,-121.497,-45.679,-83.946,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
178,9,1,2,7,2,1,2,1,0,0,3,255,255,81,5433.78,Pring__,R,14,97,1.656,-0.867,4,343.004,314.165,0.637,-17.423,1,3,7,R,Gonyong,190,86,0.2,55,0,0,0,0,0,0,0,0,0,0,0,0,-0.255,-37.658,0.671,-17.363,-19.448,-40.621,-18.215,-76.255,23.194,-49.126,8.595,-62.974,35.7,-81.8,-2.309,-121.499,-46.597,-84.915,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
179,9,1,2,7,2,2,2,1,0,0,3,255,255,82,5448.672,Pring__,R,0,127,-0.272,-0.767,0,151.517,-58.084,0,0,0,3,7,R,Gonyong,190,86,0.2,55,0,0,0,0,0,0,0,0,0,0,0,0,-0.127,-37.466,0.068,-17.194,-19.065,-41.825,-18.485,-80.373,23.142,-48.98,7.99,-64.138,35.7,-81.8,-2.32,-121.499,-46.292,-84.548,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
